exp,item,sent,hasIC,num,isHIGH,gpt_layer_0_HIGH_SIM,gpt_layer_0_LOW_SIM,gpt_layer_1_HIGH_SIM,gpt_layer_1_LOW_SIM,gpt_layer_2_HIGH_SIM,gpt_layer_2_LOW_SIM,gpt_layer_3_HIGH_SIM,gpt_layer_3_LOW_SIM,gpt_layer_4_HIGH_SIM,gpt_layer_4_LOW_SIM,gpt_layer_5_HIGH_SIM,gpt_layer_5_LOW_SIM,gpt_layer_6_HIGH_SIM,gpt_layer_6_LOW_SIM,gpt_layer_7_HIGH_SIM,gpt_layer_7_LOW_SIM,gpt_layer_8_HIGH_SIM,gpt_layer_8_LOW_SIM,gpt_layer_9_HIGH_SIM,gpt_layer_9_LOW_SIM,gpt_layer_10_HIGH_SIM,gpt_layer_10_LOW_SIM,gpt_layer_11_HIGH_SIM,gpt_layer_11_LOW_SIM,gpt_layer_12_HIGH_SIM,gpt_layer_12_LOW_SIM,gpt_layer_13_HIGH_SIM,gpt_layer_13_LOW_SIM,gpt_layer_14_HIGH_SIM,gpt_layer_14_LOW_SIM,gpt_layer_15_HIGH_SIM,gpt_layer_15_LOW_SIM,gpt_layer_16_HIGH_SIM,gpt_layer_16_LOW_SIM,gpt_layer_17_HIGH_SIM,gpt_layer_17_LOW_SIM,gpt_layer_18_HIGH_SIM,gpt_layer_18_LOW_SIM,gpt_layer_19_HIGH_SIM,gpt_layer_19_LOW_SIM,gpt_layer_20_HIGH_SIM,gpt_layer_20_LOW_SIM,gpt_layer_21_HIGH_SIM,gpt_layer_21_LOW_SIM,gpt_layer_22_HIGH_SIM,gpt_layer_22_LOW_SIM,gpt_layer_23_HIGH_SIM,gpt_layer_23_LOW_SIM,gpt_layer_24_HIGH_SIM,gpt_layer_24_LOW_SIM,gpt_layer_25_HIGH_SIM,gpt_layer_25_LOW_SIM,gpt_layer_26_HIGH_SIM,gpt_layer_26_LOW_SIM,gpt_layer_27_HIGH_SIM,gpt_layer_27_LOW_SIM,gpt_layer_28_HIGH_SIM,gpt_layer_28_LOW_SIM,gpt_layer_29_HIGH_SIM,gpt_layer_29_LOW_SIM,gpt_layer_30_HIGH_SIM,gpt_layer_30_LOW_SIM,gpt_layer_31_HIGH_SIM,gpt_layer_31_LOW_SIM,gpt_layer_32_HIGH_SIM,gpt_layer_32_LOW_SIM,gpt_layer_33_HIGH_SIM,gpt_layer_33_LOW_SIM,gpt_layer_34_HIGH_SIM,gpt_layer_34_LOW_SIM,gpt_layer_35_HIGH_SIM,gpt_layer_35_LOW_SIM,gpt_layer_36_HIGH_SIM,gpt_layer_36_LOW_SIM,gpt_layer_37_HIGH_SIM,gpt_layer_37_LOW_SIM,gpt_layer_38_HIGH_SIM,gpt_layer_38_LOW_SIM,gpt_layer_39_HIGH_SIM,gpt_layer_39_LOW_SIM,gpt_layer_40_HIGH_SIM,gpt_layer_40_LOW_SIM,gpt_layer_41_HIGH_SIM,gpt_layer_41_LOW_SIM,gpt_layer_42_HIGH_SIM,gpt_layer_42_LOW_SIM,gpt_layer_43_HIGH_SIM,gpt_layer_43_LOW_SIM,gpt_layer_44_HIGH_SIM,gpt_layer_44_LOW_SIM,gpt_layer_45_HIGH_SIM,gpt_layer_45_LOW_SIM,gpt_layer_46_HIGH_SIM,gpt_layer_46_LOW_SIM,gpt_layer_47_HIGH_SIM,gpt_layer_47_LOW_SIM
reading,14,The man ran into the athletes of the brother who was,0,sg,0,0.4964870949,0.5152485558,0.6269389183,0.6752230181,0.677926251,0.6875314672,0.7129739813,0.7134215263,0.7239457892,0.7047975844,0.7092141728,0.6988007528,0.7024288216,0.6839043468,0.6840011901,0.6731988356,0.6785674714,0.6729779155,0.6803196181,0.6740410065,0.6727694517,0.6587581109,0.6656971147,0.65671292,0.6725281158,0.6666036713,0.6651132155,0.6704127424,0.6638292753,0.6746175098,0.6478877412,0.6758830177,0.6422025497,0.6735096146,0.6309841846,0.6871114899,0.6274428395,0.6766992467,0.6264157629,0.6790044876,0.6237552717,0.6780343795,0.6252594271,0.6706147907,0.6140735481,0.6635365687,0.6186457076,0.6640572185,0.6091723714,0.6570801487,0.6013033044,0.6459550722,0.6068479928,0.652821809,0.6054170278,0.653223564,0.613597315,0.6544414029,0.6152227621,0.6565831379,0.6129980027,0.6522145993,0.6127674035,0.6570209684,0.6138962539,0.659267162,0.6068875836,0.6636065517,0.6097055326,0.6794068609,0.6102336823,0.6798278754,0.609842959,0.6804211133,0.6053735666,0.678817188,0.6126100117,0.685726805,0.6174737223,0.6990847447,0.6258541614,0.7134744413,0.6283770456,0.7120089511,0.6501132974,0.7219284617,0.6681970283,0.7328211481,0.7110254776,0.7513422571,0.7751954555,0.7756039073,0.7976994616,0.766192835,0.3623040922,0.2211028289
reading,14,The man ran into the athlete of the brothers who were,0,pl,0,0.4937536896,0.4893677131,0.6230989759,0.6334317823,0.6759903638,0.6826643259,0.712268962,0.7095175998,0.7234465945,0.7063899027,0.7100071469,0.6981285338,0.7026701653,0.6857190585,0.6838080142,0.6737430475,0.678827812,0.6732073944,0.6841203874,0.6693674767,0.6842140379,0.6528007495,0.6797612774,0.648210777,0.684699019,0.6581207048,0.6822468503,0.6597642047,0.6840957511,0.6618860436,0.670680176,0.6591551612,0.6685804303,0.659870374,0.6584049254,0.6642895979,0.648195035,0.6564368118,0.6443324465,0.6540542963,0.6390481346,0.6600842308,0.6496798277,0.6718061558,0.6424672535,0.6769182087,0.6415863572,0.6837600199,0.6341632071,0.680606711,0.6279646541,0.6748927374,0.6329980607,0.6919747936,0.632950228,0.6910097185,0.6370031078,0.7026861499,0.6366045274,0.709712389,0.6340938459,0.7098225672,0.6303264365,0.7135690632,0.628708286,0.7196753366,0.6215363018,0.7188172202,0.6228984609,0.7217504651,0.6180303181,0.7217199498,0.6110877209,0.717563811,0.6058801351,0.7186691528,0.6068572527,0.7204538787,0.6081441884,0.7249308716,0.6154059962,0.7356129969,0.6190040804,0.7363173213,0.6405572581,0.7486774335,0.6604958701,0.7638013179,0.7082606781,0.8052497318,0.7767488652,0.8499743516,0.8046249374,0.8563403634,0.4237722413,0.4436667868
reading,14,The man ran into the athletes of the brother who were,0,pl,1,0.4964870949,0.5152485558,0.6269389183,0.6752230181,0.677926251,0.6875314672,0.7129739813,0.7134215263,0.7239457892,0.7047975844,0.7092141728,0.6988007528,0.7024288216,0.6839043468,0.6840011901,0.6731988356,0.6785674714,0.6729779155,0.6803196181,0.6740410065,0.6727694517,0.6587581109,0.6656971147,0.65671292,0.6725281158,0.6666036713,0.6651132155,0.6704127424,0.6638292753,0.6746175098,0.6478877412,0.6758830177,0.6422025497,0.6735096146,0.6309841846,0.6871114899,0.6274428395,0.6766992467,0.6264157629,0.6790044876,0.6237552717,0.6780343795,0.6252594271,0.6706147907,0.6140735481,0.6635365687,0.6186457076,0.6640572185,0.6091723714,0.6570801487,0.6013033044,0.6459550722,0.6068479928,0.652821809,0.6054170278,0.653223564,0.613597315,0.6544414029,0.6152227621,0.6565831379,0.6129980027,0.6522145993,0.6127674035,0.6570209684,0.6138962539,0.659267162,0.6068875836,0.6636065517,0.6097055326,0.6794068609,0.6102336823,0.6798278754,0.609842959,0.6804211133,0.6053735666,0.678817188,0.6126100117,0.685726805,0.6174737223,0.6990847447,0.6258541614,0.7134744413,0.6283770456,0.7120089511,0.6501132974,0.7219284617,0.6681970283,0.7328211481,0.7110254776,0.7513422571,0.7751954555,0.7756039073,0.7976994616,0.766192835,0.3623040922,0.2211028289
reading,16,The man pacified the associate of the businessmen who was,1,sg,1,0.4792387352,0.460016934,0.6021282548,0.6028910576,0.6627585868,0.6691711971,0.673051494,0.7153916468,0.671033871,0.7194167421,0.6530424537,0.7196772598,0.6460973374,0.7134505692,0.6224059692,0.712803437,0.6183701909,0.7180647639,0.6332505491,0.72888787,0.6147925971,0.7277258677,0.585847331,0.7309763381,0.59136742,0.7432377736,0.5834197109,0.7420829823,0.5966569448,0.748984688,0.6010307738,0.7484440839,0.6010186001,0.7485606918,0.6004150381,0.7449127968,0.6030013671,0.7491519734,0.5990315249,0.7530848413,0.5895455377,0.7589271445,0.5820509308,0.7551499587,0.5819259776,0.7501152294,0.5867892514,0.7519466762,0.5738084607,0.7458283768,0.5626396748,0.7377560856,0.5761297842,0.7424373318,0.5830294832,0.7413389794,0.5860748102,0.7450186299,0.5894985964,0.7484156238,0.5891857002,0.7464750722,0.5971332845,0.7413304177,0.5973843152,0.7392127669,0.5970524879,0.7373082976,0.6094626762,0.743509105,0.6064601323,0.7320294637,0.609877964,0.7297835266,0.6032076583,0.720595315,0.6031570125,0.7188986679,0.6174875663,0.7222107928,0.6309988321,0.7284792025,0.6378919124,0.7367463007,0.6376189905,0.7393038564,0.6573548771,0.7547917233,0.700176881,0.8036259411,0.7324702088,0.8431899166,0.7384887804,0.8602809531,0.2399056246,0.5238773445
reading,16,The man pacified the associates of the businessman who was,1,sg,0,0.444629587,0.5004973514,0.6039885696,0.6463823572,0.6654613944,0.685977083,0.6923826231,0.7213763831,0.7129101834,0.7147508888,0.7060743657,0.7058965689,0.6950852132,0.703113021,0.6783966376,0.7071810194,0.6767312375,0.7102179148,0.6890217117,0.7165879906,0.6747581675,0.7154977971,0.6465165541,0.717662126,0.6509583895,0.7242861807,0.6442789159,0.7240968348,0.6394699888,0.7374654286,0.6252950308,0.7413894364,0.629604514,0.7386973266,0.6208518594,0.7374400695,0.6203290265,0.7349933658,0.6208757468,0.7451004865,0.6126697788,0.7558273023,0.6139480623,0.7508468534,0.6152427374,0.7471578292,0.6305266704,0.7506268899,0.6243544635,0.7408116234,0.6206492676,0.7325671471,0.6314616342,0.7351770066,0.6348078928,0.7307030425,0.6409911465,0.7357218293,0.6450834187,0.7364604466,0.6402981271,0.7277954852,0.637944125,0.7232111124,0.6318885995,0.7184860201,0.6272717553,0.7134400273,0.6319259673,0.7214822426,0.6277600031,0.7100627371,0.6236692961,0.7072806339,0.6152178599,0.7016752629,0.6186381766,0.7017424788,0.6283819412,0.7025503345,0.6397916551,0.7100804868,0.646959022,0.7188279025,0.6589771099,0.7284364282,0.6887166369,0.7441801642,0.7492482817,0.7956218664,0.8027849293,0.8367869581,0.8276290566,0.852800349,0.4289287278,0.4566686153
reading,16,The man pacified the associate of the businessmen who were,1,pl,0,0.4792387352,0.460016934,0.6021282548,0.6028910576,0.6627585868,0.6691711971,0.673051494,0.7153916468,0.671033871,0.7194167421,0.6530424537,0.7196772598,0.6460973374,0.7134505692,0.6224059692,0.712803437,0.6183701909,0.7180647639,0.6332505491,0.72888787,0.6147925971,0.7277258677,0.585847331,0.7309763381,0.59136742,0.7432377736,0.5834197109,0.7420829823,0.5966569448,0.748984688,0.6010307738,0.7484440839,0.6010186001,0.7485606918,0.6004150381,0.7449127968,0.6030013671,0.7491519734,0.5990315249,0.7530848413,0.5895455377,0.7589271445,0.5820509308,0.7551499587,0.5819259776,0.7501152294,0.5867892514,0.7519466762,0.5738084607,0.7458283768,0.5626396748,0.7377560856,0.5761297842,0.7424373318,0.5830294832,0.7413389794,0.5860748102,0.7450186299,0.5894985964,0.7484156238,0.5891857002,0.7464750722,0.5971332845,0.7413304177,0.5973843152,0.7392127669,0.5970524879,0.7373082976,0.6094626762,0.743509105,0.6064601323,0.7320294637,0.609877964,0.7297835266,0.6032076583,0.720595315,0.6031570125,0.7188986679,0.6174875663,0.7222107928,0.6309988321,0.7284792025,0.6378919124,0.7367463007,0.6376189905,0.7393038564,0.6573548771,0.7547917233,0.700176881,0.8036259411,0.7324702088,0.8431899166,0.7384887804,0.8602809531,0.2399056246,0.5238773445
reading,16,The man pacified the associates of the businessman who were,1,pl,1,0.444629587,0.5004973514,0.6039885696,0.6463823572,0.6654613944,0.685977083,0.6923826231,0.7213763831,0.7129101834,0.7147508888,0.7060743657,0.7058965689,0.6950852132,0.703113021,0.6783966376,0.7071810194,0.6767312375,0.7102179148,0.6890217117,0.7165879906,0.6747581675,0.7154977971,0.6465165541,0.717662126,0.6509583895,0.7242861807,0.6442789159,0.7240968348,0.6394699888,0.7374654286,0.6252950308,0.7413894364,0.629604514,0.7386973266,0.6208518594,0.7374400695,0.6203290265,0.7349933658,0.6208757468,0.7451004865,0.6126697788,0.7558273023,0.6139480623,0.7508468534,0.6152427374,0.7471578292,0.6305266704,0.7506268899,0.6243544635,0.7408116234,0.6206492676,0.7325671471,0.6314616342,0.7351770066,0.6348078928,0.7307030425,0.6409911465,0.7357218293,0.6450834187,0.7364604466,0.6402981271,0.7277954852,0.637944125,0.7232111124,0.6318885995,0.7184860201,0.6272717553,0.7134400273,0.6319259673,0.7214822426,0.6277600031,0.7100627371,0.6236692961,0.7072806339,0.6152178599,0.7016752629,0.6186381766,0.7017424788,0.6283819412,0.7025503345,0.6397916551,0.7100804868,0.646959022,0.7188279025,0.6589771099,0.7284364282,0.6887166369,0.7441801642,0.7492482817,0.7956218664,0.8027849293,0.8367869581,0.8276290566,0.852800349,0.4289287278,0.4566686153
reading,16,The man visited the associate of the businessmen who was,0,sg,1,0.497783065,0.4792335662,0.5957836918,0.6143965326,0.6565383935,0.6702630659,0.6623764739,0.7122644767,0.6590442019,0.7162776273,0.6460077802,0.7208861683,0.6454316453,0.7156320527,0.6246237551,0.7174300891,0.6164793726,0.7204159048,0.6281012101,0.7268570553,0.608052641,0.7252276807,0.5868345567,0.7312218707,0.5976132572,0.7415674038,0.5938603899,0.7412572971,0.6033452881,0.7483455638,0.6041611288,0.7527157765,0.6083817033,0.7486913498,0.6073242303,0.752027188,0.6025001208,0.7507134423,0.5961568432,0.7546193037,0.5779148734,0.760945836,0.5707242766,0.7572036063,0.5554345871,0.75249104,0.5583430784,0.7529903737,0.5451980071,0.7426758307,0.5330886939,0.7301234441,0.5438781047,0.7378170173,0.5500105103,0.7398794646,0.5584920705,0.7401184671,0.5608063432,0.7376815703,0.5567831586,0.7352792005,0.5637356726,0.7291752285,0.5647670202,0.7243491692,0.5584203693,0.7206455028,0.5679119334,0.7271945299,0.5662689212,0.7157801368,0.5714382725,0.715747837,0.5698801877,0.7087437181,0.5711981366,0.7061513505,0.582198136,0.7064169121,0.6029309496,0.7131938,0.6115117939,0.7142961854,0.6121918686,0.7190936622,0.6258878371,0.7320734939,0.6720967407,0.7782310882,0.7153005486,0.8224738901,0.7288862583,0.8406478521,0.1864822052,0.4768093282
reading,16,The man visited the associates of the businessman who was,0,sg,0,0.4519396131,0.5183719121,0.6047298401,0.6541035913,0.6617560713,0.6871594972,0.6806645094,0.7167517824,0.6993904261,0.7106481995,0.7002796735,0.7075380672,0.6931522454,0.7052362162,0.6803983145,0.71042089,0.6774957389,0.713254943,0.6836227858,0.7163888095,0.669031454,0.7139809124,0.6421413508,0.7164984133,0.64496533,0.7230056898,0.6414024757,0.7259942386,0.6327104785,0.7388121418,0.6197179377,0.7426282705,0.6177703416,0.7368716702,0.607219353,0.7405672299,0.6040710319,0.7369291322,0.6008511215,0.745333079,0.5891154973,0.7533099788,0.5874687663,0.7511508344,0.5747495992,0.7458201923,0.5803691064,0.743548296,0.5739440343,0.728797024,0.5648357959,0.7170323475,0.5787198451,0.7224165922,0.5879913669,0.721517594,0.5965625654,0.7237974739,0.6019056168,0.7213902863,0.6007392975,0.7135726404,0.5975874452,0.7079540659,0.6011475786,0.7013984092,0.5979512365,0.6957549481,0.6054373877,0.7054467607,0.5989724363,0.6962972422,0.5969924192,0.6965466358,0.5957505256,0.6909852171,0.5996119088,0.6880732597,0.6099725864,0.6882366386,0.6304234538,0.698609538,0.6300753583,0.7009714331,0.6394648438,0.7098201885,0.6611600946,0.7268516286,0.7067469928,0.7733885511,0.7617890503,0.8207777471,0.7737209198,0.8381159729,0.2518050011,0.4385492246
reading,16,The man visited the associate of the businessmen who were,0,pl,0,0.497783065,0.4792335662,0.5957836918,0.6143965326,0.6565383935,0.6702630659,0.6623764739,0.7122644767,0.6590442019,0.7162776273,0.6460077802,0.7208861683,0.6454316453,0.7156320527,0.6246237551,0.7174300891,0.6164793726,0.7204159048,0.6281012101,0.7268570553,0.608052641,0.7252276807,0.5868345567,0.7312218707,0.5976132572,0.7415674038,0.5938603899,0.7412572971,0.6033452881,0.7483455638,0.6041611288,0.7527157765,0.6083817033,0.7486913498,0.6073242303,0.752027188,0.6025001208,0.7507134423,0.5961568432,0.7546193037,0.5779148734,0.760945836,0.5707242766,0.7572036063,0.5554345871,0.75249104,0.5583430784,0.7529903737,0.5451980071,0.7426758307,0.5330886939,0.7301234441,0.5438781047,0.7378170173,0.5500105103,0.7398794646,0.5584920705,0.7401184671,0.5608063432,0.7376815703,0.5567831586,0.7352792005,0.5637356726,0.7291752285,0.5647670202,0.7243491692,0.5584203693,0.7206455028,0.5679119334,0.7271945299,0.5662689212,0.7157801368,0.5714382725,0.715747837,0.5698801877,0.7087437181,0.5711981366,0.7061513505,0.582198136,0.7064169121,0.6029309496,0.7131938,0.6115117939,0.7142961854,0.6121918686,0.7190936622,0.6258878371,0.7320734939,0.6720967407,0.7782310882,0.7153005486,0.8224738901,0.7288862583,0.8406478521,0.1864822052,0.4768093282
reading,16,The man visited the associates of the businessman who were,0,pl,1,0.4519396131,0.5183719121,0.6047298401,0.6541035913,0.6617560713,0.6871594972,0.6806645094,0.7167517824,0.6993904261,0.7106481995,0.7002796735,0.7075380672,0.6931522454,0.7052362162,0.6803983145,0.71042089,0.6774957389,0.713254943,0.6836227858,0.7163888095,0.669031454,0.7139809124,0.6421413508,0.7164984133,0.64496533,0.7230056898,0.6414024757,0.7259942386,0.6327104785,0.7388121418,0.6197179377,0.7426282705,0.6177703416,0.7368716702,0.607219353,0.7405672299,0.6040710319,0.7369291322,0.6008511215,0.745333079,0.5891154973,0.7533099788,0.5874687663,0.7511508344,0.5747495992,0.7458201923,0.5803691064,0.743548296,0.5739440343,0.728797024,0.5648357959,0.7170323475,0.5787198451,0.7224165922,0.5879913669,0.721517594,0.5965625654,0.7237974739,0.6019056168,0.7213902863,0.6007392975,0.7135726404,0.5975874452,0.7079540659,0.6011475786,0.7013984092,0.5979512365,0.6957549481,0.6054373877,0.7054467607,0.5989724363,0.6962972422,0.5969924192,0.6965466358,0.5957505256,0.6909852171,0.5996119088,0.6880732597,0.6099725864,0.6882366386,0.6304234538,0.698609538,0.6300753583,0.7009714331,0.6394648438,0.7098201885,0.6611600946,0.7268516286,0.7067469928,0.7733885511,0.7617890503,0.8207777471,0.7737209198,0.8381159729,0.2518050011,0.4385492246
reading,16,The man pacified the businessman of the associates who was,1,sg,1,0.5091573148,0.4436753134,0.6502201591,0.6265596276,0.6916409633,0.6631385801,0.7239594795,0.6881211893,0.7196648358,0.6964523667,0.7134752411,0.6974597047,0.7099719479,0.6925668084,0.7111118784,0.6853513078,0.7100514392,0.6893477041,0.7140004301,0.7048538784,0.7082744469,0.697872713,0.6988317358,0.6853134746,0.7036007479,0.6895285398,0.6966428587,0.6826510546,0.6947152559,0.6863273065,0.6873829316,0.6768767206,0.6894866028,0.6836356133,0.6845083559,0.6982104212,0.6929413294,0.7024341431,0.6955621503,0.7140027819,0.6983353164,0.7140234962,0.6958519953,0.7093988839,0.6949299665,0.7114384032,0.6973578348,0.7158264594,0.6901135297,0.7134879444,0.6811407146,0.7003091011,0.6815882117,0.7078216224,0.6786841799,0.7099097757,0.6834484381,0.7169130158,0.6909677239,0.7223351918,0.6870492603,0.7223730438,0.6849758943,0.7189803057,0.6817794368,0.7238541437,0.6794722722,0.723472787,0.685579723,0.7295225363,0.6764885239,0.7237269484,0.6741532158,0.7191723773,0.6637344036,0.7106589667,0.6650649395,0.7079904914,0.6666908628,0.7117289458,0.6773589876,0.721927673,0.6832045777,0.7295096078,0.6965161703,0.7427991418,0.7156773102,0.7599810869,0.7736512039,0.8102040755,0.8143614273,0.8489558484,0.8292543538,0.8639105081,0.4015602809,0.5192156944
reading,16,The man pacified the businessmen of the associate who was,1,sg,0,0.4643708466,0.469839028,0.6091027284,0.6190899917,0.6735131943,0.6673719962,0.7151744917,0.6862137056,0.7214112067,0.6817341638,0.7249568198,0.6741851348,0.7227702398,0.6711710453,0.7184415397,0.6556058232,0.7216285505,0.6548030478,0.7286557997,0.6687237686,0.7163386359,0.6535711877,0.7081418529,0.639801928,0.7096227976,0.6444882773,0.7039845115,0.6392834663,0.6997354634,0.6461723084,0.6888329294,0.6431080373,0.686362525,0.6400247865,0.6869740987,0.6451407182,0.6967932257,0.6435167516,0.7027962093,0.6455646593,0.7037982961,0.635668722,0.7095385709,0.6097657866,0.7111172357,0.5932356882,0.7162222299,0.5922789845,0.7187793963,0.5806322587,0.7074516454,0.562779472,0.710673215,0.5712242591,0.7077016453,0.5756358935,0.7169659331,0.5779347064,0.7229564939,0.5734915722,0.7227073324,0.5725995257,0.7195736359,0.5793966829,0.7180928002,0.5848465033,0.7165315238,0.590281914,0.7210509849,0.607362364,0.7145841052,0.6059013534,0.7142745867,0.6134040971,0.704877844,0.6106753907,0.7095647628,0.6108186411,0.7120808397,0.6227593222,0.7210688022,0.6397759993,0.7284975322,0.6462142129,0.7374419995,0.6497436899,0.7564386213,0.6607552586,0.8081453983,0.6864796519,0.846116008,0.7045834036,0.8607537005,0.6847833047,0.4981441327,0.1226693635
reading,16,The man pacified the businessman of the associates who were,1,pl,0,0.5091573148,0.4436753134,0.6502201591,0.6265596276,0.6916409633,0.6631385801,0.7239594795,0.6881211893,0.7196648358,0.6964523667,0.7134752411,0.6974597047,0.7099719479,0.6925668084,0.7111118784,0.6853513078,0.7100514392,0.6893477041,0.7140004301,0.7048538784,0.7082744469,0.697872713,0.6988317358,0.6853134746,0.7036007479,0.6895285398,0.6966428587,0.6826510546,0.6947152559,0.6863273065,0.6873829316,0.6768767206,0.6894866028,0.6836356133,0.6845083559,0.6982104212,0.6929413294,0.7024341431,0.6955621503,0.7140027819,0.6983353164,0.7140234962,0.6958519953,0.7093988839,0.6949299665,0.7114384032,0.6973578348,0.7158264594,0.6901135297,0.7134879444,0.6811407146,0.7003091011,0.6815882117,0.7078216224,0.6786841799,0.7099097757,0.6834484381,0.7169130158,0.6909677239,0.7223351918,0.6870492603,0.7223730438,0.6849758943,0.7189803057,0.6817794368,0.7238541437,0.6794722722,0.723472787,0.685579723,0.7295225363,0.6764885239,0.7237269484,0.6741532158,0.7191723773,0.6637344036,0.7106589667,0.6650649395,0.7079904914,0.6666908628,0.7117289458,0.6773589876,0.721927673,0.6832045777,0.7295096078,0.6965161703,0.7427991418,0.7156773102,0.7599810869,0.7736512039,0.8102040755,0.8143614273,0.8489558484,0.8292543538,0.8639105081,0.4015602809,0.5192156944
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,0.4643708466,0.469839028,0.6091027284,0.6190899917,0.6735131943,0.6673719962,0.7151744917,0.6862137056,0.7214112067,0.6817341638,0.7249568198,0.6741851348,0.7227702398,0.6711710453,0.7184415397,0.6556058232,0.7216285505,0.6548030478,0.7286557997,0.6687237686,0.7163386359,0.6535711877,0.7081418529,0.639801928,0.7096227976,0.6444882773,0.7039845115,0.6392834663,0.6997354634,0.6461723084,0.6888329294,0.6431080373,0.686362525,0.6400247865,0.6869740987,0.6451407182,0.6967932257,0.6435167516,0.7027962093,0.6455646593,0.7037982961,0.635668722,0.7095385709,0.6097657866,0.7111172357,0.5932356882,0.7162222299,0.5922789845,0.7187793963,0.5806322587,0.7074516454,0.562779472,0.710673215,0.5712242591,0.7077016453,0.5756358935,0.7169659331,0.5779347064,0.7229564939,0.5734915722,0.7227073324,0.5725995257,0.7195736359,0.5793966829,0.7180928002,0.5848465033,0.7165315238,0.590281914,0.7210509849,0.607362364,0.7145841052,0.6059013534,0.7142745867,0.6134040971,0.704877844,0.6106753907,0.7095647628,0.6108186411,0.7120808397,0.6227593222,0.7210688022,0.6397759993,0.7284975322,0.6462142129,0.7374419995,0.6497436899,0.7564386213,0.6607552586,0.8081453983,0.6864796519,0.846116008,0.7045834036,0.8607537005,0.6847833047,0.4981441327,0.1226693635
reading,16,The man visited the businessman of the associates who was,0,sg,1,0.5183880176,0.4700125387,0.6508338434,0.6329067842,0.6894267938,0.6627221684,0.7146202871,0.682430875,0.7157901795,0.6928084253,0.7170329396,0.6986225762,0.7130036221,0.6957409817,0.714848481,0.6887246216,0.7147744902,0.6893538192,0.712198827,0.6994129577,0.7043476182,0.6907733444,0.6974928202,0.6783169987,0.700546667,0.6802317195,0.6950169835,0.6753138803,0.6910662682,0.6844564751,0.6790926268,0.6784288424,0.6807755484,0.6827252079,0.6756552328,0.7023866604,0.6785455438,0.705410971,0.6840436499,0.7119730537,0.6889663756,0.7111260952,0.6882835777,0.7078361494,0.681018807,0.7047153782,0.6773833131,0.7080972489,0.6663924494,0.7017412094,0.6579235628,0.6846729612,0.6651652016,0.6955714412,0.6689914138,0.7018189162,0.673557064,0.7101866981,0.6814430032,0.7140365821,0.6762499785,0.7129025019,0.6725218535,0.7091687175,0.6692238569,0.7183581311,0.664710063,0.7136886553,0.6674812555,0.7158288939,0.6562645039,0.7083489956,0.6550753998,0.7068464576,0.6514820122,0.7010913903,0.6492865125,0.7006347139,0.6493209937,0.7024839916,0.6619019537,0.7204198824,0.662861811,0.7219203821,0.6752722927,0.7331959546,0.6949000338,0.7505159355,0.7461124552,0.7973047245,0.7988913777,0.8417857932,0.8201682913,0.856378105,0.3787384081,0.4665397158
reading,16,The man visited the businessmen of the associate who was,0,sg,0,0.4741151599,0.4982230724,0.611925773,0.6183278928,0.6692149486,0.6663364031,0.7055164922,0.6824929841,0.7127985969,0.6787764805,0.7208460408,0.6754913797,0.7171875197,0.6757358263,0.7148044255,0.6596238041,0.7165360322,0.6550569542,0.7174292629,0.6655844198,0.7055857969,0.6488946718,0.6978310522,0.6367170164,0.6985089398,0.6433493266,0.6955313455,0.6403499916,0.6909431075,0.6527237586,0.6791881927,0.6561380703,0.680916354,0.65552581,0.6797137672,0.6697000751,0.6843695629,0.6669313553,0.6900333573,0.6661783286,0.6967075676,0.6567187724,0.6994027698,0.6332999361,0.6924307803,0.6103239076,0.6950185255,0.6116261127,0.6921647807,0.5997771978,0.6835538049,0.58560191,0.6951888861,0.5954433732,0.700340861,0.6022897469,0.7054492974,0.6070167638,0.7093050263,0.6055581146,0.7057180011,0.6033963117,0.7026327994,0.6104526745,0.7027304582,0.6200435538,0.6976331701,0.6197932789,0.7012514912,0.6317968987,0.693372993,0.6297204354,0.6917263088,0.6334544471,0.6878106445,0.6332729345,0.6867538723,0.633891401,0.6877409527,0.6410677184,0.698508864,0.660456973,0.700859471,0.6638066236,0.7112950563,0.6688967814,0.7277035079,0.6790623073,0.7748997239,0.7083463023,0.8222364077,0.7372285968,0.8361506715,0.7294672398,0.4275385097,0.1632883884
