exp,item,sent,hasIC,num,isHIGH,gpt_layer_0_HIGH_SIM,gpt_layer_0_LOW_SIM,gpt_layer_1_HIGH_SIM,gpt_layer_1_LOW_SIM,gpt_layer_2_HIGH_SIM,gpt_layer_2_LOW_SIM,gpt_layer_3_HIGH_SIM,gpt_layer_3_LOW_SIM,gpt_layer_4_HIGH_SIM,gpt_layer_4_LOW_SIM,gpt_layer_5_HIGH_SIM,gpt_layer_5_LOW_SIM,gpt_layer_6_HIGH_SIM,gpt_layer_6_LOW_SIM,gpt_layer_7_HIGH_SIM,gpt_layer_7_LOW_SIM,gpt_layer_8_HIGH_SIM,gpt_layer_8_LOW_SIM,gpt_layer_9_HIGH_SIM,gpt_layer_9_LOW_SIM,gpt_layer_10_HIGH_SIM,gpt_layer_10_LOW_SIM,gpt_layer_11_HIGH_SIM,gpt_layer_11_LOW_SIM,gpt_layer_12_HIGH_SIM,gpt_layer_12_LOW_SIM,gpt_layer_13_HIGH_SIM,gpt_layer_13_LOW_SIM,gpt_layer_14_HIGH_SIM,gpt_layer_14_LOW_SIM,gpt_layer_15_HIGH_SIM,gpt_layer_15_LOW_SIM,gpt_layer_16_HIGH_SIM,gpt_layer_16_LOW_SIM,gpt_layer_17_HIGH_SIM,gpt_layer_17_LOW_SIM,gpt_layer_18_HIGH_SIM,gpt_layer_18_LOW_SIM,gpt_layer_19_HIGH_SIM,gpt_layer_19_LOW_SIM,gpt_layer_20_HIGH_SIM,gpt_layer_20_LOW_SIM,gpt_layer_21_HIGH_SIM,gpt_layer_21_LOW_SIM,gpt_layer_22_HIGH_SIM,gpt_layer_22_LOW_SIM,gpt_layer_23_HIGH_SIM,gpt_layer_23_LOW_SIM,gpt_layer_24_HIGH_SIM,gpt_layer_24_LOW_SIM,gpt_layer_25_HIGH_SIM,gpt_layer_25_LOW_SIM,gpt_layer_26_HIGH_SIM,gpt_layer_26_LOW_SIM,gpt_layer_27_HIGH_SIM,gpt_layer_27_LOW_SIM,gpt_layer_28_HIGH_SIM,gpt_layer_28_LOW_SIM,gpt_layer_29_HIGH_SIM,gpt_layer_29_LOW_SIM,gpt_layer_30_HIGH_SIM,gpt_layer_30_LOW_SIM,gpt_layer_31_HIGH_SIM,gpt_layer_31_LOW_SIM,gpt_layer_32_HIGH_SIM,gpt_layer_32_LOW_SIM,gpt_layer_33_HIGH_SIM,gpt_layer_33_LOW_SIM,gpt_layer_34_HIGH_SIM,gpt_layer_34_LOW_SIM,gpt_layer_35_HIGH_SIM,gpt_layer_35_LOW_SIM,gpt_layer_36_HIGH_SIM,gpt_layer_36_LOW_SIM,gpt_layer_37_HIGH_SIM,gpt_layer_37_LOW_SIM,gpt_layer_38_HIGH_SIM,gpt_layer_38_LOW_SIM,gpt_layer_39_HIGH_SIM,gpt_layer_39_LOW_SIM,gpt_layer_40_HIGH_SIM,gpt_layer_40_LOW_SIM,gpt_layer_41_HIGH_SIM,gpt_layer_41_LOW_SIM,gpt_layer_42_HIGH_SIM,gpt_layer_42_LOW_SIM,gpt_layer_43_HIGH_SIM,gpt_layer_43_LOW_SIM,gpt_layer_44_HIGH_SIM,gpt_layer_44_LOW_SIM,gpt_layer_45_HIGH_SIM,gpt_layer_45_LOW_SIM,gpt_layer_46_HIGH_SIM,gpt_layer_46_LOW_SIM,gpt_layer_47_HIGH_SIM,gpt_layer_47_LOW_SIM
reading,16,The man visited the businessmen of the associate who was,0,sg,0,0.4891526029,0.5205677041,0.6215911874,0.6355114639,0.6808004527,0.6810303714,0.7202950344,0.6973635744,0.7338401502,0.6882532736,0.7316293232,0.6885752838,0.7191334119,0.6816261303,0.7186446487,0.662478225,0.715483732,0.653970123,0.7158813938,0.6580348487,0.7076641506,0.6435424817,0.7031046505,0.6345585366,0.6997303916,0.6360818816,0.6949164092,0.6298804385,0.6884646674,0.6370450735,0.6781637304,0.6415561002,0.6713342678,0.641669651,0.6733654078,0.6521739806,0.6781008393,0.6462938184,0.6856042412,0.6481697024,0.691165257,0.637835285,0.6930497955,0.6187615993,0.6926237636,0.5990886399,0.6978848575,0.6000990759,0.6932944378,0.5919475163,0.6839513749,0.5827905877,0.6939756352,0.5914139954,0.7016691914,0.5989856291,0.7093745444,0.6037719473,0.7099896724,0.6038281358,0.7123976691,0.6069531739,0.7112759368,0.6162818457,0.7083185064,0.6245906321,0.7126001313,0.6360423873,0.7171276364,0.6505569378,0.7157225589,0.6499701488,0.7149142898,0.6554361291,0.7131360981,0.6627250794,0.7176865728,0.6667406287,0.7179509394,0.675302225,0.7305040851,0.6896047061,0.7412784442,0.6982000557,0.7578169802,0.7114233173,0.7799775894,0.7259207421,0.8179885522,0.7508641363,0.8526855231,0.773639849,0.8624257647,0.7697667274,0.5189370953,0.2313450002
reading,16,The man visited the businessman of the associates who were,0,pl,0,0.5079326887,0.4819168274,0.6452432282,0.6425470316,0.6920968152,0.6748848381,0.7210988795,0.6922432809,0.7272182689,0.6951587274,0.7126322159,0.6958139638,0.7037686799,0.6885516671,0.7059339816,0.6795708751,0.7006824077,0.6717489972,0.701633733,0.6828378255,0.6940535444,0.6753175718,0.6902421158,0.6682168663,0.6906440691,0.6676524578,0.6881969765,0.6666246651,0.6786111354,0.6728722061,0.6700989779,0.6724111534,0.6654055576,0.6775716507,0.6680654416,0.6935150158,0.6742479281,0.6976514224,0.6766444796,0.7041827174,0.6823829075,0.6993205417,0.6825369126,0.6995995806,0.6824419711,0.6987345025,0.6870644908,0.7076304498,0.678397828,0.7059313265,0.6696233952,0.6945782142,0.6750060481,0.6998929422,0.6807635271,0.7122673087,0.685397779,0.7168815571,0.6901343428,0.7223473349,0.688720627,0.7240068058,0.6863793098,0.723486785,0.6795018034,0.7308666085,0.6800551657,0.7306307148,0.6818191733,0.7311828184,0.6730578816,0.7256517806,0.6706894528,0.7271744731,0.6657595456,0.7271533392,0.6675243347,0.7290025628,0.666582235,0.7296902342,0.6815820529,0.7469472519,0.6890013485,0.7574070377,0.709923919,0.775290256,0.7342213734,0.7952921125,0.7776930787,0.8306432635,0.820910155,0.8622719114,0.8371425795,0.8742041637,0.4103258399,0.5121831507
reading,16,The man visited the businessmen of the associate who were,0,pl,1,0.4844086271,0.5004408431,0.6114688001,0.6186994171,0.6784318177,0.6696305902,0.7173605291,0.6885520163,0.7302200807,0.6790276885,0.7247544741,0.6733164809,0.7133004129,0.6673086226,0.710852563,0.6483623496,0.7028958978,0.6376306435,0.7023802516,0.6459242941,0.6957170547,0.6321990483,0.6945160774,0.6247486327,0.6925629203,0.6240867853,0.6832161505,0.6082383059,0.6778307815,0.6066596333,0.6724447097,0.6102061533,0.6858233996,0.6172940917,0.6966018972,0.616319197,0.7076775695,0.6196109297,0.7126074557,0.6158497308,0.7219820283,0.6065795144,0.7284136638,0.5877383922,0.7305821038,0.564906346,0.7340502594,0.5726721688,0.7341262569,0.5678453094,0.72984995,0.5623853212,0.7364646684,0.5713277165,0.7442787011,0.5813069179,0.7494170106,0.5834219724,0.7530006457,0.588321119,0.7530536885,0.592060806,0.7522462469,0.6014919757,0.7498669753,0.6086884487,0.7520200554,0.6205418253,0.7541596433,0.6365095293,0.7509859497,0.639134792,0.7526514646,0.6472855646,0.7491041829,0.656602085,0.7531077394,0.6640373422,0.7517386559,0.677210632,0.7631324876,0.6936803912,0.7695580426,0.7048419985,0.7819017992,0.7203264491,0.798974609,0.7345936475,0.832269612,0.761451211,0.861974816,0.7863307206,0.8680181596,0.7850389576,0.5277372082,0.2645537091
reading,18,The man thanked the servant of the dictators who was,1,sg,1,0.4806986705,0.3830310261,0.5734095646,0.5780334051,0.6321896841,0.6388835824,0.6573614774,0.6843507284,0.6690822965,0.6763991623,0.6559913351,0.6700802438,0.6547120885,0.6713790782,0.639378429,0.6735178683,0.6277559016,0.6696312874,0.6253405368,0.6673207331,0.6153838113,0.6619636646,0.6193906714,0.6630195743,0.6226850217,0.6640349251,0.62018606,0.6558644939,0.6207717109,0.6344999172,0.6002514216,0.6025071701,0.5973302333,0.5957141247,0.5923182841,0.5721214867,0.6100819226,0.5736893271,0.6150574906,0.5876879761,0.6403685179,0.5818629531,0.6454314769,0.5926567799,0.6420584412,0.5757653188,0.6614644084,0.5960683076,0.6555877454,0.5867634997,0.6508224035,0.5913441533,0.6618903776,0.6049873362,0.6598879447,0.6184338775,0.6682788153,0.6269983455,0.6699966529,0.6366804175,0.6674322316,0.6381994822,0.6588755928,0.630480104,0.6543844829,0.6307558444,0.6543538866,0.6405442252,0.6605064757,0.6440752193,0.6552084298,0.6498547358,0.6472152701,0.6414469047,0.6380848372,0.6446540315,0.6331145949,0.6442729055,0.6351085875,0.6432227272,0.6463844337,0.6607351941,0.6482544162,0.6684582116,0.6653400162,0.6885723029,0.6923311725,0.7214853676,0.736869423,0.7694084709,0.7749531555,0.806712781,0.7795533383,0.8090880213,0.3835017824,0.4076871227
reading,18,The man thanked the servants of the dictator who was,1,sg,0,0.4771085865,0.4429985463,0.5880091424,0.6094061408,0.6575890833,0.6460799691,0.6736748988,0.7039024417,0.6900184447,0.7001819376,0.6799277355,0.6900857892,0.6765627045,0.6919578779,0.6647785927,0.6923329428,0.6536019799,0.6899809579,0.6563951887,0.6894101915,0.6493948656,0.6820240863,0.654297253,0.6812247055,0.6558086263,0.6794752089,0.649290455,0.6822279188,0.6417147827,0.6776493474,0.6163051389,0.6650749219,0.6095127756,0.6554517287,0.5962265396,0.6424717637,0.5992314081,0.6617225245,0.6061197256,0.6846938798,0.5955595731,0.6937176864,0.5963525336,0.6989158815,0.598474946,0.6887218786,0.6078028594,0.6969949536,0.5964628512,0.6877666182,0.5938816846,0.6913767871,0.6047052251,0.6933181685,0.6003094871,0.6974594484,0.6104415827,0.7041785287,0.6145246246,0.7098741343,0.611738576,0.7022043458,0.607304912,0.6957990258,0.6054476344,0.6938085315,0.6057313854,0.6891258451,0.6090857118,0.6959728533,0.6006857549,0.6960509688,0.6021129119,0.6932347609,0.5924168817,0.6921655436,0.5884518406,0.6863485687,0.5873071119,0.6754427447,0.6083097586,0.6925121108,0.6148794564,0.6996260484,0.6325301578,0.7101080688,0.6742878131,0.7420431363,0.7323299432,0.7888900926,0.7775072161,0.8224433013,0.7847489975,0.8270522466,0.4316466309,0.4731574273
reading,18,The man thanked the servant of the dictators who were,1,pl,0,0.4590877693,0.3843401691,0.5586867066,0.5662322814,0.6304185054,0.6321431524,0.6568024816,0.6786276395,0.6662892907,0.6681296696,0.6507346511,0.6601645297,0.6482192191,0.6635771372,0.6324804294,0.6662651282,0.6207073901,0.6619151645,0.614476398,0.6594540892,0.6093044209,0.6633084941,0.614391471,0.6659503453,0.6189488575,0.6680366867,0.6160961954,0.6693968,0.6088871524,0.6669118802,0.6008595538,0.6636043992,0.5977863917,0.665063131,0.5892663039,0.6501542429,0.5948558638,0.6569448305,0.5863433421,0.6714318397,0.5835984623,0.678659492,0.580735928,0.6840037048,0.579337713,0.6715034803,0.5894272312,0.6818531913,0.5862910366,0.6785822912,0.5836766715,0.6738089598,0.5947944468,0.6831258475,0.5930257298,0.6885166168,0.6053628692,0.6947200032,0.6045028219,0.7037504405,0.5994332435,0.7053418057,0.5903254527,0.6974973009,0.5888137978,0.6955402904,0.5878849221,0.698545079,0.5932062043,0.7011471813,0.5844740336,0.6992741782,0.584516369,0.6922173509,0.5745480275,0.6915891215,0.5713996716,0.6941531794,0.5755212441,0.6917380673,0.593377132,0.7065199965,0.5993992293,0.7126800751,0.6178781389,0.7271671694,0.6469273535,0.7538610839,0.6970377735,0.7926127214,0.7405871188,0.8228063841,0.7483648585,0.8252593508,0.3009536231,0.457113686
reading,18,The man thanked the servants of the dictator who were,1,pl,1,0.4756174498,0.4327055424,0.5811665605,0.5925449989,0.6614530188,0.6389427587,0.6780820261,0.6943777099,0.6918713566,0.688713176,0.679156822,0.6765150931,0.6755324578,0.6793856832,0.6638377924,0.6797046577,0.6496852988,0.6736185752,0.6485516642,0.6722537257,0.6453307553,0.6668275591,0.6534626192,0.6653627008,0.656403569,0.6614760348,0.6606744339,0.6585207379,0.6590940677,0.6374858333,0.654452647,0.6224615999,0.6568982903,0.6224498425,0.6579366997,0.6010661736,0.672492958,0.6076762945,0.6737878728,0.6230853413,0.6876450825,0.6257333683,0.6808416502,0.6251757745,0.6809955382,0.617470528,0.6923378931,0.6353367182,0.6899598376,0.6316926587,0.6866797874,0.6353911363,0.6979793483,0.64335734,0.6954106825,0.6503531483,0.6984392844,0.6588487773,0.702871028,0.6639089172,0.6995073639,0.6560940426,0.6943860407,0.6478384947,0.6907174794,0.6480954161,0.6839246617,0.6440607045,0.6859691814,0.6515342659,0.6775911548,0.6478350123,0.669235435,0.6432634728,0.6558247263,0.6437262099,0.6501358112,0.6352396324,0.6453926089,0.6239213897,0.6594959186,0.6399159805,0.6614714794,0.6448402691,0.675574729,0.6619244413,0.7112341811,0.6952900836,0.7603259014,0.7475735088,0.7984757011,0.7885102348,0.8043482407,0.7968980341,0.4850717691,0.3923693522
reading,18,The man talked to the servant of the dictators who was,0,sg,1,0.4746698581,0.3693250655,0.5855481457,0.5885520367,0.6500421277,0.6441237965,0.6671187973,0.6863229248,0.6827122524,0.6769322066,0.6715026157,0.6680546256,0.6655248682,0.6689718952,0.6520919497,0.6709086713,0.6419947344,0.6665858163,0.6439142292,0.6649868547,0.6355268176,0.6627915263,0.6361600442,0.6626403861,0.6388784307,0.6590082952,0.6312414677,0.6487436939,0.6261999778,0.6280178294,0.6073629704,0.6096288301,0.603589919,0.6076127999,0.5951977582,0.5908058691,0.6073160422,0.5932758554,0.6097711244,0.6024794081,0.6134171048,0.598182338,0.6204028941,0.6130863491,0.6156298623,0.5954131891,0.6202827691,0.6146008981,0.6204440988,0.6090922829,0.6150525027,0.6087815529,0.6216562777,0.614973042,0.6199164868,0.6266455354,0.6265419954,0.6379225335,0.6276061801,0.6532053293,0.6288880704,0.662019988,0.6270590826,0.6635995923,0.6293671468,0.6709722564,0.6246298572,0.6827782526,0.628791563,0.6858756704,0.6255005339,0.6882523495,0.6246893059,0.6883380512,0.6147293892,0.6944807793,0.6100178963,0.6994412259,0.6082896067,0.7055126741,0.6250034674,0.7182297157,0.630165008,0.7268219607,0.6497989199,0.7448704503,0.686524466,0.7717887585,0.7434415993,0.806916451,0.7909296764,0.8378267635,0.801287502,0.840104345,0.4325712558,0.4396823793
reading,18,The man talked to the servants of the dictator who was,0,sg,0,0.4761121603,0.4189307906,0.5878806746,0.6202683498,0.6556158147,0.6532346844,0.6706768908,0.7036746499,0.6858865073,0.6971782078,0.6754292212,0.6862597002,0.6706763729,0.6873692492,0.6585443132,0.6863218602,0.6481424613,0.6824374005,0.648976219,0.6818370567,0.6427925682,0.6795041978,0.645720424,0.678972951,0.6484868742,0.6756838773,0.6421633523,0.6784327891,0.6327952307,0.6760631286,0.6114650732,0.6733817056,0.6066407122,0.6643821215,0.5975173032,0.6580943696,0.6002578682,0.6790560736,0.6041422897,0.6983793979,0.5921099799,0.7058400862,0.5914563446,0.7108127774,0.5926696225,0.7031336269,0.5932953608,0.7082383771,0.5836942283,0.7030403923,0.5800444721,0.7023223906,0.587284608,0.7100819694,0.584216614,0.7129340267,0.5899492989,0.7198154655,0.58880071,0.7256062781,0.5870545028,0.7270286893,0.5806340166,0.724927042,0.5771272992,0.7228570088,0.5760322318,0.7245737188,0.5807384126,0.7324294255,0.568845894,0.7325400999,0.5716154546,0.7348760034,0.5634357499,0.734414668,0.5586109139,0.7346847266,0.5561202962,0.7288370791,0.5763073573,0.7400154203,0.5832652261,0.7426108267,0.6024671181,0.7511740314,0.6442559966,0.7774853526,0.7051518047,0.8120250932,0.7561160816,0.8424296967,0.7694839865,0.8496375799,0.3801127926,0.5117520109
reading,18,The man talked to the servant of the dictators who were,0,pl,0,0.4689942158,0.3659631677,0.5780281887,0.5746357121,0.6548921332,0.6373649881,0.6723788031,0.6791983593,0.685107541,0.667305743,0.6718305879,0.6563452506,0.6655617035,0.6590272921,0.6526093558,0.6616099966,0.6406224928,0.6557578044,0.6391707842,0.6537979931,0.6391063051,0.6603517141,0.6451382642,0.6637136254,0.6473423946,0.6608602756,0.6473279646,0.660908853,0.6405758582,0.6585948527,0.6335764241,0.6618793494,0.6300866203,0.667088201,0.6230962508,0.6591067194,0.6244243417,0.6715997602,0.6201724658,0.6856424654,0.6088858463,0.6909224226,0.6058487864,0.6989449844,0.6095325249,0.6903052574,0.6146934484,0.7002243065,0.61085281,0.6988488729,0.6067286935,0.6933398277,0.6141478843,0.700288978,0.6115136618,0.7039737645,0.6152278848,0.7117316192,0.6129614528,0.721556519,0.6124609285,0.7284027813,0.6062597843,0.727926378,0.6047205641,0.7268967501,0.6015719155,0.731134207,0.6026546692,0.732347771,0.5908736479,0.7289515548,0.5938100052,0.7263832132,0.5807218048,0.7272041779,0.5752206554,0.7319338454,0.5740839258,0.7376100748,0.5916526546,0.7466636119,0.5992058362,0.7523036688,0.615571337,0.7640839829,0.6507435586,0.7862914236,0.7080981388,0.812817266,0.7572742787,0.8399359719,0.7697840284,0.8427907122,0.3593129901,0.4576482941
reading,18,The man talked to the servants of the dictator who were,0,pl,1,0.4768965864,0.4079086991,0.582137574,0.6048090879,0.6615391304,0.6480488622,0.6761236035,0.694144511,0.6884943103,0.6855037085,0.6754727589,0.6717145988,0.6696367867,0.6733035926,0.6578986745,0.6719760619,0.6445110917,0.6636177132,0.6423556525,0.6623803563,0.6407460181,0.6615039003,0.6466067528,0.6621515077,0.649466404,0.6546235676,0.6552647567,0.6486194656,0.6523403403,0.6292214899,0.6480181522,0.6224175059,0.648285351,0.6200126458,0.6506360204,0.6051183606,0.6606796078,0.6133958074,0.6578689828,0.6250635391,0.6596617336,0.6275255246,0.660617993,0.6326287708,0.6556021183,0.6190123735,0.6610045628,0.6360314237,0.6619905223,0.6345727357,0.6538139609,0.630685935,0.662429738,0.6400052527,0.6588494644,0.6503294491,0.6610271604,0.6597659472,0.6608512337,0.6710577653,0.6586033381,0.6704473455,0.6560279251,0.6720181734,0.6555576429,0.6770100423,0.6482732954,0.678443389,0.6532865692,0.6879566975,0.6453445557,0.6853716483,0.6415475508,0.6880978658,0.6287211837,0.6909747673,0.6215737987,0.6878832011,0.6194521664,0.6843553049,0.6350516687,0.6975049628,0.6397666732,0.701090441,0.6561581831,0.7150226844,0.6903086761,0.7410420363,0.7437458254,0.7798818955,0.7874893203,0.8157105966,0.7968952339,0.8243672203,0.4386133976,0.4114196753
reading,18,The man thanked the dictator of the servants who was,1,sg,1,0.4162226845,0.485604321,0.6042238899,0.6258411729,0.6248002754,0.6897142891,0.6842579267,0.6908438508,0.6845907565,0.7103383919,0.6810954643,0.7058749076,0.6837802643,0.7017398053,0.6817643637,0.6948748113,0.6768382181,0.6783523185,0.6787401455,0.6795474911,0.6673358794,0.6675526181,0.6636429132,0.6637218628,0.6607271727,0.6545628655,0.6643142313,0.6424262344,0.6563007954,0.6301465908,0.6356689754,0.6155138777,0.6254850871,0.6073035889,0.6136163434,0.6029773187,0.6387238776,0.6018038881,0.6627827891,0.5998532565,0.6703662512,0.5804463924,0.6746457603,0.5810678706,0.673307685,0.5714722454,0.6868997418,0.589335057,0.6790250694,0.5810618752,0.6826721181,0.5823345279,0.6800185367,0.5882809918,0.6838245768,0.5906506615,0.6909478332,0.6072944954,0.6924996779,0.6195472694,0.6864362687,0.6186048347,0.6760860282,0.6213863568,0.6708553329,0.636762754,0.6644679789,0.6472957803,0.6633003241,0.6585787151,0.659053621,0.6575372067,0.6515744315,0.6619381208,0.6483093561,0.6633130437,0.637914467,0.6728007094,0.6351644785,0.675826109,0.6509609046,0.6952972072,0.6544987226,0.7038344941,0.6695542252,0.7212857408,0.7043389407,0.7508594746,0.7559143128,0.7841891596,0.8005011907,0.8139242562,0.8098915954,0.81585129,0.4099641517,0.3715430173
reading,18,The man thanked the dictators of the servant who was,1,sg,0,0.3716463651,0.5009642366,0.5712982201,0.5983593705,0.6221711062,0.6668151844,0.6701896132,0.6775075469,0.6659956129,0.6934120651,0.6612688162,0.6873636003,0.6627194438,0.6837594667,0.6602554052,0.668543154,0.6549595975,0.6532404702,0.6520102001,0.6573576504,0.6467834901,0.6467774848,0.6473275714,0.640664128,0.6504254603,0.6260475738,0.6447194253,0.6249834938,0.6286774232,0.6303552862,0.6102371958,0.6257560547,0.6001844373,0.6214301793,0.58458713,0.6281568724,0.5831322526,0.6227292694,0.5910769877,0.6203250676,0.5819764958,0.6220240242,0.5928161813,0.6131614971,0.5851970846,0.5994574075,0.5994626276,0.5992386154,0.5914683342,0.5918417146,0.5882411654,0.5853387878,0.5935041874,0.590242088,0.6014672316,0.5848791482,0.6178178749,0.5952993804,0.6252937507,0.6037624768,0.6323915199,0.6035917026,0.6297123109,0.6057688374,0.6276603205,0.6088470813,0.6337282423,0.6254119886,0.6347561578,0.6382111059,0.6417134977,0.6313060587,0.6374014096,0.634882294,0.6400497069,0.6304397876,0.634649706,0.6335520798,0.640805021,0.6385554009,0.6595985408,0.6513882506,0.6707266197,0.6632645957,0.6910968999,0.6719854979,0.7245816019,0.6792169456,0.7708864295,0.7079810586,0.8075335494,0.7157186094,0.809729586,0.7242313723,0.4020937723,0.1819086533
reading,18,The man thanked the dictator of the servants who were,1,pl,0,0.4047496341,0.4856416599,0.5859757285,0.6196174146,0.6177137803,0.6933028769,0.6761056759,0.6941608041,0.6747325066,0.7124848657,0.6703304241,0.7080476948,0.6750913627,0.7033007947,0.6739335927,0.6964240298,0.6676576447,0.6779140941,0.6689203377,0.674852526,0.6621508268,0.670008196,0.6607451053,0.6721348926,0.6581238081,0.6622334966,0.656911107,0.6579371596,0.6418522109,0.6548834838,0.6327826232,0.6532645723,0.6246794115,0.6568050016,0.6001982158,0.6617146969,0.6104376133,0.6680928632,0.6271148635,0.660502593,0.6237528953,0.6574493581,0.6265303301,0.6538690531,0.6276494588,0.6502917854,0.6410755181,0.6647329694,0.6353278523,0.6601185771,0.6333765931,0.6533775694,0.638540567,0.6580194727,0.6430241839,0.657757754,0.6541209756,0.6665738151,0.6566327183,0.6733233009,0.6521928769,0.672322453,0.643353885,0.6716058286,0.6387696615,0.6820358446,0.6320065487,0.6877014776,0.632259067,0.695975376,0.6254396144,0.6909934868,0.6227147827,0.6932651768,0.6230030548,0.6928049881,0.6143247721,0.7004046345,0.6137525015,0.7011022492,0.6301875979,0.7177887806,0.6305568223,0.7232831898,0.6469921477,0.7374779219,0.6798035557,0.7631039337,0.7334497611,0.7924655372,0.78246464,0.8220013599,0.7948888037,0.8263454489,0.3524827221,0.3992932361
reading,18,The man thanked the dictators of the servant who were,1,pl,1,0.3736518431,0.480185787,0.5600804518,0.5859017462,0.6170518385,0.6639911512,0.6658693622,0.6755437131,0.6588038203,0.6889290845,0.6516404129,0.6804900247,0.6537564697,0.6748700535,0.6532797102,0.6582632876,0.6458549582,0.6417388092,0.6421155815,0.6407537945,0.6416861959,0.631338852,0.6429817637,0.6275459286,0.6474760443,0.6114305425,0.6489519102,0.6080812325,0.6446454824,0.6038697919,0.6365428,0.5947053793,0.6367533269,0.5933370396,0.6222318516,0.5830879856,0.6344522159,0.5782461198,0.6484598937,0.5703881707,0.6563028816,0.5642314195,0.6591732183,0.556871367,0.6582066845,0.5442625808,0.6685785332,0.5501969648,0.6634025722,0.5502308906,0.6595757033,0.5482167046,0.6615610124,0.5597745678,0.6660811824,0.5589151792,0.6746652718,0.5723116148,0.6798808646,0.5866746489,0.6836648105,0.5847174514,0.6775221442,0.5887108883,0.6748975427,0.5906386465,0.6788973067,0.6083843347,0.6778377338,0.6198891318,0.6792751388,0.613682499,0.6708003936,0.6183144283,0.6720390576,0.6170047379,0.6677996919,0.6213355908,0.6714457552,0.6279727613,0.6886576317,0.6424813231,0.6980297309,0.655061111,0.7170422683,0.6655691965,0.746741657,0.6747430735,0.7894370231,0.7069007528,0.8222417589,0.7185613822,0.8242262108,0.7290268872,0.4460365901,0.1949473385
reading,18,The man talked to the dictator of the servants who was,0,sg,1,0.3781183391,0.467931902,0.5719791156,0.6229257885,0.6147207212,0.686158667,0.6635399636,0.6818930762,0.6588258571,0.7023792219,0.6521973804,0.7016284966,0.6528326228,0.6997935463,0.6492209682,0.6935088058,0.6433960296,0.6797618789,0.643808289,0.6810887818,0.6394764784,0.6695642419,0.6380683129,0.663158994,0.6397317685,0.6536311438,0.6406014895,0.6388513595,0.6273055442,0.6293257254,0.6109454088,0.6226812086,0.6064749623,0.6204165925,0.5958666616,0.6218929435,0.6078554279,0.6253721533,0.6237513728,0.6224147787,0.6143607767,0.6138937995,0.6207304284,0.6140307479,0.6108482134,0.6063574562,0.6184404896,0.6187894359,0.6107167986,0.6157315182,0.6087105266,0.610872162,0.6165147506,0.6151068281,0.621146487,0.6227474563,0.626099115,0.6402517695,0.6322696338,0.6495804861,0.6375750313,0.6549399434,0.6323530479,0.6574982324,0.6298453476,0.6679903059,0.6339664348,0.6817409794,0.6391443948,0.6951194541,0.6415098892,0.6921859206,0.6391260037,0.6932536506,0.6437532974,0.6955689311,0.6367278976,0.7018844203,0.6398097888,0.7022267161,0.6576158432,0.7145517144,0.6652697248,0.7211180688,0.6849169441,0.7331681008,0.7187123457,0.7563632396,0.765986023,0.7861562063,0.802605333,0.8139034967,0.8079257419,0.8219594436,0.3937265541,0.3700073694
reading,18,The man talked to the dictators of the servant who was,0,sg,0,0.3742528132,0.4867745017,0.5740075306,0.6009024277,0.6189566826,0.6702992889,0.6665832752,0.6726500504,0.6614173646,0.6885704121,0.6554403035,0.6839433704,0.6565964628,0.6808056554,0.6532371578,0.666307107,0.6482371343,0.6532203478,0.6465218557,0.6581393082,0.6444530692,0.6501008489,0.6446257982,0.6446223728,0.6456403778,0.6317738691,0.6405745029,0.6305167087,0.6230802274,0.6388123448,0.6084970549,0.6345071403,0.6001829444,0.6301814191,0.5863536109,0.6391815576,0.5829398773,0.6385064038,0.5883456148,0.6342986569,0.5750371989,0.635894374,0.5850485334,0.6262246966,0.5756261467,0.6178834905,0.5875446801,0.6172259416,0.5823131265,0.6111145861,0.5763380734,0.6004687955,0.5846056301,0.6050666995,0.5912236546,0.6081915608,0.6059102025,0.6175996192,0.6131332755,0.62367979,0.6217984836,0.6249921751,0.6238795188,0.6274235834,0.624605922,0.6318401262,0.6310236751,0.6517036924,0.6330156464,0.6636674375,0.6391609485,0.6578813093,0.6394618219,0.6629603914,0.6434661066,0.6594383375,0.6378911761,0.6615877113,0.6437720554,0.6644962994,0.6619436431,0.675471105,0.6717897179,0.6835823328,0.6914614494,0.6913504588,0.7234489605,0.6965902346,0.7717469217,0.7206446566,0.8087333613,0.7236799626,0.8120858909,0.7346184985,0.3795322483,0.2042923481
