exp,verb,item,sent,bias,isHigh ,gender,score_bert,score_bert_base,score_bert_pro,score_roberta,score_roberta_base,score_roberta_pro
ic_mismatch,warned,4,The husband warned the wife because she was there.,-17,0,f,0.6007773876190186,0.6740172505378723,0.4989130198955536,0.19640952348709106,0.24772030115127563,0.1351880133152008
ic_mismatch,warned,4,The wife warned the husband because he was there.,-17,0,m,0.584385871887207,0.7444278597831726,0.46341845393180847,0.3344883322715759,0.4115789532661438,0.16213682293891907
ic_mismatch,warned,4,The wife warned the husband because she was there.,-17,1,f,0.2830749750137329,0.16411857306957245,0.13869929313659668,0.47639861702919006,0.4341985881328583,0.2657848298549652
ic_mismatch,welcomed,4,The husband welcomed the wife because he was there.,-17,1,m,0.04775169491767883,0.036240354180336,0.025031626224517822,0.16846956312656403,0.1782030612230301,0.1049729511141777
ic_mismatch,welcomed,4,The husband welcomed the wife because she was there.,-17,0,f,0.9204621911048889,0.9412803053855896,0.903666615486145,0.7607613205909729,0.7826030850410461,0.6499648094177246
ic_mismatch,welcomed,4,The wife welcomed the husband because he was there.,-17,0,m,0.9260783791542053,0.9608204364776611,0.910016655921936,0.7835167050361633,0.844262957572937,0.5926842093467712
ic_mismatch,welcomed,4,The wife welcomed the husband because she was there.,-17,1,f,0.04232201725244522,0.02250898815691471,0.017777059227228165,0.1459752917289734,0.12363182753324509,0.15010777115821838
ic_mismatch,worried,4,The husband worried the wife because he was there.,76,1,m,0.27787476778030396,0.2788909375667572,0.15772761404514313,0.3832438290119171,0.47352755069732666,0.13946431875228882
ic_mismatch,worried,4,The husband worried the wife because she was there.,76,0,f,0.5225852131843567,0.6155759692192078,0.45081332325935364,0.22215613722801208,0.25196272134780884,0.10607822239398956
ic_mismatch,worried,4,The wife worried the husband because he was there.,76,0,m,0.5417608022689819,0.7784321308135986,0.48547106981277466,0.319143682718277,0.3651597201824188,0.12158188223838806
ic_mismatch,worried,4,The wife worried the husband because she was there.,76,1,f,0.2514479458332062,0.1146405041217804,0.07611972093582153,0.32241639494895935,0.39584335684776306,0.16064825654029846
ic_mismatch,worried about,4,The husband worried about the wife because he was there.,-71,1,m,0.03349209949374199,0.02582445554435253,0.011380627751350403,0.1933121681213379,0.18748323619365692,0.08744511008262634
ic_mismatch,worried about,4,The husband worried about the wife because she was there.,-71,0,f,0.9118421077728271,0.9436528086662292,0.8917708992958069,0.6719235181808472,0.7065321207046509,0.48427391052246094
ic_mismatch,worried about,4,The wife worried about the husband because he was there.,-71,0,m,0.8526687622070312,0.9322850108146667,0.7874229550361633,0.6884427666664124,0.7170461416244507,0.3647385537624359
ic_mismatch,worried about,4,The wife worried about the husband because she was there.,-71,1,f,0.048896025866270065,0.02372146025300026,0.014150064438581467,0.1881580948829651,0.1833336502313614,0.16400107741355896
ic_mismatch,worshipped,4,The husband worshipped the wife because he was there.,-54,1,m,0.011989823542535305,0.013008954003453255,0.005385688506066799,0.07407383620738983,0.07776080071926117,0.036060500890016556
ic_mismatch,worshipped,4,The husband worshipped the wife because she was there.,-54,0,f,0.9773274660110474,0.9759857058525085,0.9625415205955505,0.8296101689338684,0.8719139099121094,0.7408006191253662
ic_mismatch,worshipped,4,The wife worshipped the husband because he was there.,-54,0,m,0.9367167949676514,0.9449768662452698,0.9012200832366943,0.8380465507507324,0.9153992533683777,0.7345050573348999
ic_mismatch,worshipped,4,The wife worshipped the husband because she was there.,-54,1,f,0.03437288850545883,0.0326128788292408,0.021165892481803894,0.055111564695835114,0.0327666699886322,0.017919789999723434
ic_mismatch,wounded,4,The husband wounded the wife because he was there.,33,1,m,0.18244510889053345,0.16439220309257507,0.0921970084309578,0.2121288776397705,0.22428803145885468,0.1004834845662117
ic_mismatch,wounded,4,The husband wounded the wife because she was there.,33,0,f,0.7465069890022278,0.7838675379753113,0.7729329466819763,0.6921373605728149,0.711013913154602,0.569176197052002
ic_mismatch,wounded,4,The wife wounded the husband because he was there.,33,0,m,0.7293308973312378,0.8326840400695801,0.7135810256004333,0.6451948285102844,0.6592063903808594,0.425812304019928
ic_mismatch,wounded,4,The wife wounded the husband because she was there.,33,1,f,0.17879143357276917,0.1116219237446785,0.08582425862550735,0.25598958134651184,0.264428049325943,0.15131013095378876
ic_mismatch,yelled at,4,The husband yelled at the wife because he was there.,-57,1,m,0.07210590690374374,0.05305470526218414,0.02615201100707054,0.20399442315101624,0.23277361690998077,0.07633266597986221
ic_mismatch,yelled at,4,The husband yelled at the wife because she was there.,-57,0,f,0.8654363751411438,0.915473461151123,0.885154664516449,0.5665879845619202,0.5762455463409424,0.34157538414001465
ic_mismatch,yelled at,4,The wife yelled at the husband because he was there.,-57,0,m,0.8489527106285095,0.9232913851737976,0.819155216217041,0.5510727763175964,0.5804340243339539,0.24391235411167145
ic_mismatch,yelled at,4,The wife yelled at the husband because she was there.,-57,1,f,0.07799225300550461,0.04308229684829712,0.035625651478767395,0.21181939542293549,0.21011866629123688,0.08972179144620895
ic_mismatch,abandoned,5,The actor abandoned the actress because he was there.,33,1,m,0.16372287273406982,0.1417827159166336,0.08502085506916046,0.1664106398820877,0.1916699856519699,0.06732169538736343
ic_mismatch,abandoned,5,The actor abandoned the actress because she was there.,33,0,f,0.6709436774253845,0.7424329519271851,0.5459847450256348,0.20463158190250397,0.27721771597862244,0.08177082240581512
ic_mismatch,abandoned,5,The actress abandoned the actor because he was there.,33,0,m,0.7065632939338684,0.794565737247467,0.479185551404953,0.275514155626297,0.3725634515285492,0.09197688102722168
ic_mismatch,abandoned,5,The actress abandoned the actor because she was there.,33,1,f,0.11191252619028091,0.08581662178039551,0.06664014607667923,0.13822127878665924,0.12059693038463593,0.04826397821307182
ic_mismatch,acclaimed,5,The actor acclaimed the actress because he was there.,-58,1,m,0.05915386229753494,0.027126725763082504,0.00958534050732851,0.1545531004667282,0.17561393976211548,0.14077097177505493
ic_mismatch,acclaimed,5,The actor acclaimed the actress because she was there.,-58,0,f,0.8671218752861023,0.9386394023895264,0.9294632077217102,0.8120570182800293,0.7989245057106018,0.7407035231590271
ic_mismatch,acclaimed,5,The actress acclaimed the actor because he was there.,-58,0,m,0.9093486070632935,0.9621160626411438,0.9135250449180603,0.5735670328140259,0.6028282046318054,0.5644915699958801
ic_mismatch,acclaimed,5,The actress acclaimed the actor because she was there.,-58,1,f,0.03569215163588524,0.011845340020954609,0.008695216849446297,0.3908434212207794,0.37099310755729675,0.30639520287513733
ic_mismatch,accompanied,5,The actor accompanied the actress because he was there.,-48,1,m,0.1701342761516571,0.08326498419046402,0.04090569168329239,0.6323076486587524,0.6639187932014465,0.528891921043396
ic_mismatch,accompanied,5,The actor accompanied the actress because she was there.,-48,0,f,0.7531278729438782,0.8760770559310913,0.8497992753982544,0.312195748090744,0.2861940562725067,0.2733176350593567
ic_mismatch,accompanied,5,The actress accompanied the actor because he was there.,-48,0,m,0.7759326100349426,0.9177467226982117,0.8254031538963318,0.21438905596733093,0.301748126745224,0.19817718863487244
ic_mismatch,accompanied,5,The actress accompanied the actor because she was there.,-48,1,f,0.1416597217321396,0.044668979942798615,0.03560309484601021,0.7270957827568054,0.64124596118927,0.5784744024276733
ic_mismatch,accused,5,The actor accused the actress because he was there.,2,1,m,0.15522143244743347,0.08541616052389145,0.05357523635029793,0.4488048553466797,0.3625270128250122,0.3563682734966278
ic_mismatch,accused,5,The actor accused the actress because she was there.,2,0,f,0.7813786268234253,0.8769248723983765,0.8347991704940796,0.5258100628852844,0.6214696168899536,0.5545604228973389
ic_mismatch,accused,5,The actress accused the actor because he was there.,2,0,m,0.7640552520751953,0.8983263373374939,0.7965430021286011,0.4704631567001343,0.5508522987365723,0.48864296078681946
ic_mismatch,accused,5,The actress accused the actor because she was there.,2,1,f,0.16708573698997498,0.0641251876950264,0.06424511969089508,0.5075231790542603,0.4358980357646942,0.4411768615245819
ic_mismatch,admired,5,The actor admired the actress because he was there.,-92,1,m,0.025444412603974342,0.009171607904136181,0.00410391204059124,0.10590053349733353,0.10457924753427505,0.1441643387079239
ic_mismatch,admired,5,The actor admired the actress because she was there.,-92,0,f,0.9428198933601379,0.9741150140762329,0.9556789994239807,0.8744922280311584,0.8827077150344849,0.7908075451850891
ic_mismatch,admired,5,The actress admired the actor because he was there.,-92,0,m,0.935276985168457,0.9721766710281372,0.9276851415634155,0.7313176989555359,0.7633422017097473,0.6731858849525452
ic_mismatch,admired,5,The actress admired the actor because she was there.,-92,1,f,0.029225748032331467,0.008914458565413952,0.007120976690202951,0.24483928084373474,0.22259992361068726,0.25888514518737793
ic_mismatch,admonished,5,The actor admonished the actress because he was there.,-32,1,m,0.1093166247010231,0.05054750293493271,0.034832727164030075,0.5358859896659851,0.49650970101356506,0.31929558515548706
ic_mismatch,admonished,5,The actor admonished the actress because she was there.,-32,0,f,0.8377045392990112,0.9171901345252991,0.8706356287002563,0.3041209876537323,0.4008239209651947,0.17383524775505066
ic_mismatch,admonished,5,The actress admonished the actor because he was there.,-32,0,m,0.7496321797370911,0.8391634821891785,0.7214736342430115,0.13723605871200562,0.24287022650241852,0.08760179579257965
ic_mismatch,admonished,5,The actress admonished the actor because she was there.,-32,1,f,0.16667748987674713,0.10532974451780319,0.10046445578336716,0.7383217811584473,0.6622732281684875,0.4553608298301697
ic_mismatch,adored,5,The actor adored the actress because he was there.,-74,1,m,0.03262205049395561,0.015214723534882069,0.006170061882585287,0.0425393171608448,0.0467582568526268,0.05479149892926216
ic_mismatch,adored,5,The actor adored the actress because she was there.,-74,0,f,0.9093518257141113,0.9544751048088074,0.940057098865509,0.9430386424064636,0.9424072504043579,0.8849126100540161
ic_mismatch,adored,5,The actress adored the actor because he was there.,-74,0,m,0.9242032170295715,0.9644978046417236,0.925366997718811,0.8214536905288696,0.8661130666732788,0.7673532366752625
ic_mismatch,adored,5,The actress adored the actor because she was there.,-74,1,f,0.026040853932499886,0.007685438264161348,0.004408485256135464,0.1623293161392212,0.12260383367538452,0.1646801233291626
ic_mismatch,advised,5,The actor advised the actress because he was there.,-28,1,m,0.20617768168449402,0.17501159012317657,0.10428482294082642,0.8385813236236572,0.8929271101951599,0.6214684844017029
ic_mismatch,advised,5,The actor advised the actress because she was there.,-28,0,f,0.589712381362915,0.6857733726501465,0.56282639503479,0.07521214336156845,0.06556683778762817,0.061535004526376724
ic_mismatch,advised,5,The actress advised the actor because he was there.,-28,0,m,0.586108386516571,0.7231168150901794,0.48536285758018494,0.02257397212088108,0.027452170848846436,0.04704352095723152
ic_mismatch,advised,5,The actress advised the actor because she was there.,-28,1,f,0.19016851484775543,0.1379663646221161,0.12047746777534485,0.9224517345428467,0.9432213306427002,0.7121208906173706
ic_mismatch,affected,5,The actor affected the actress because he was there.,29,1,m,0.4567362070083618,0.41626107692718506,0.27869153022766113,0.8390974998474121,0.8136172890663147,0.4964832067489624
ic_mismatch,affected,5,The actor affected the actress because she was there.,29,0,f,0.38924431800842285,0.4887538254261017,0.49499914050102234,0.06463246047496796,0.1179170086979866,0.18832410871982574
ic_mismatch,affected,5,The actress affected the actor because he was there.,29,0,m,0.34577471017837524,0.4679907560348511,0.3469756841659546,0.01012277789413929,0.014936200343072414,0.04330097511410713
ic_mismatch,affected,5,The actress affected the actor because she was there.,29,1,f,0.47498342394828796,0.4000445306301117,0.3407312035560608,0.9487901926040649,0.9539569616317749,0.7354755997657776
ic_mismatch,aggravated,5,The actor aggravated the actress because he was there.,59,1,m,0.232692688703537,0.20056751370429993,0.10984306782484055,0.33464089035987854,0.32575497031211853,0.16000474989414215
ic_mismatch,aggravated,5,The actor aggravated the actress because she was there.,59,0,f,0.5975087881088257,0.7028751373291016,0.7044939398765564,0.5464261770248413,0.5948916673660278,0.3975943326950073
ic_mismatch,aggravated,5,The actress aggravated the actor because he was there.,59,0,m,0.580239474773407,0.7213281393051147,0.5856770873069763,0.3737717866897583,0.4860401749610901,0.311937540769577
ic_mismatch,aggravated,5,The actress aggravated the actor because she was there.,59,1,f,0.2143731415271759,0.15744103491306305,0.12497995048761368,0.5120707750320435,0.438729852437973,0.2478695511817932
ic_mismatch,agitated,5,The actor agitated the actress because he was there.,85,1,m,0.18439459800720215,0.12333157658576965,0.05164123699069023,0.4923957586288452,0.4802483916282654,0.18532338738441467
ic_mismatch,agitated,5,The actor agitated the actress because she was there.,85,0,f,0.7207844853401184,0.8332026600837708,0.8567588925361633,0.3200959265232086,0.37131816148757935,0.19761408865451813
ic_mismatch,agitated,5,The actress agitated the actor because he was there.,85,0,m,0.6311174035072327,0.7896052002906799,0.7134730219841003,0.33021658658981323,0.38503316044807434,0.20345237851142883
ic_mismatch,agitated,5,The actress agitated the actor because she was there.,85,1,f,0.24959450960159302,0.14664135873317719,0.11336997896432877,0.5096430778503418,0.484772652387619,0.2019110769033432
ic_mismatch,alarmed,5,The actor alarmed the actress because he was there.,58,1,m,0.34450533986091614,0.25191861391067505,0.17307673394680023,0.7029930353164673,0.6819866895675659,0.3224613070487976
ic_mismatch,alarmed,5,The actor alarmed the actress because she was there.,58,0,f,0.5157905220985413,0.6766490340232849,0.6710779070854187,0.2248469740152359,0.2517349421977997,0.18285349011421204
ic_mismatch,alarmed,5,The actress alarmed the actor because he was there.,58,0,m,0.5160200595855713,0.700306236743927,0.5496503710746765,0.1292612999677658,0.18894712626934052,0.2053339183330536
ic_mismatch,alarmed,5,The actress alarmed the actor because she was there.,58,1,f,0.33258822560310364,0.2217719852924347,0.2392161339521408,0.8109314441680908,0.7517751455307007,0.33628785610198975
ic_mismatch,alienated,5,The actor alienated the actress because he was there.,41,1,m,0.31785455346107483,0.20022359490394592,0.1143140122294426,0.3458452820777893,0.3725193738937378,0.21299846470355988
ic_mismatch,alienated,5,The actor alienated the actress because she was there.,41,0,f,0.5134040713310242,0.7199774384498596,0.6792380213737488,0.5083795189857483,0.5380396842956543,0.4052143394947052
ic_mismatch,alienated,5,The actress alienated the actor because he was there.,41,0,m,0.49439069628715515,0.687200129032135,0.5371764898300171,0.41896331310272217,0.5189946293830872,0.36407867074012756
ic_mismatch,alienated,5,The actress alienated the actor because she was there.,41,1,f,0.31183329224586487,0.21386201679706573,0.17404815554618835,0.45414412021636963,0.4027973413467407,0.26280710101127625
ic_mismatch,amazed,5,The actor amazed the actress because he was there.,68,1,m,0.4211576581001282,0.25882449746131897,0.1884797364473343,0.7811697125434875,0.7967538833618164,0.3425356149673462
ic_mismatch,amazed,5,The actor amazed the actress because she was there.,68,0,f,0.3787345588207245,0.6555917263031006,0.6186982989311218,0.13644729554653168,0.14077791571617126,0.14958679676055908
ic_mismatch,amazed,5,The actress amazed the actor because he was there.,68,0,m,0.3744349479675293,0.6382974982261658,0.4809283912181854,0.05341188609600067,0.04085075110197067,0.0943228229880333
ic_mismatch,amazed,5,The actress amazed the actor because she was there.,68,1,f,0.4416278898715973,0.27395060658454895,0.2851295471191406,0.886472225189209,0.9177208542823792,0.42433151602745056
ic_mismatch,amused,5,The actor amused the actress because he was there.,67,1,m,0.3458884060382843,0.23864035308361053,0.1460641324520111,0.6834027171134949,0.6996164321899414,0.46962741017341614
ic_mismatch,amused,5,The actor amused the actress because she was there.,67,0,f,0.40315887331962585,0.6684076189994812,0.6868878602981567,0.2587090730667114,0.24843978881835938,0.2189348340034485
ic_mismatch,amused,5,The actress amused the actor because he was there.,67,0,m,0.44892561435699463,0.7249284386634827,0.6125052571296692,0.09435436874628067,0.07400138676166534,0.135473370552063
ic_mismatch,amused,5,The actress amused the actor because she was there.,67,1,f,0.29208189249038696,0.16512201726436615,0.1376173347234726,0.8627143502235413,0.8951082229614258,0.6024419069290161
ic_mismatch,angered,5,The actor angered the actress because he was there.,85,1,m,0.3784104883670807,0.19314193725585938,0.1322837620973587,0.41962799429893494,0.3765662610530853,0.28495314717292786
ic_mismatch,angered,5,The actor angered the actress because she was there.,85,0,f,0.5096870064735413,0.7555498480796814,0.7158091068267822,0.5191042423248291,0.5826168060302734,0.44356608390808105
ic_mismatch,angered,5,The actress angered the actor because he was there.,85,0,m,0.426779180765152,0.6071052551269531,0.46304890513420105,0.40919816493988037,0.5195531845092773,0.37210384011268616
ic_mismatch,angered,5,The actress angered the actor because she was there.,85,1,f,0.4428669214248657,0.32259076833724976,0.31380677223205566,0.5299176573753357,0.4370889365673065,0.33242088556289673
ic_mismatch,annoyed,5,The actor annoyed the actress because he was there.,79,1,m,0.2598252594470978,0.09078661352396011,0.053388867527246475,0.4004240930080414,0.3999846577644348,0.19589301943778992
ic_mismatch,annoyed,5,The actor annoyed the actress because she was there.,79,0,f,0.6078271269798279,0.8652611374855042,0.8316164016723633,0.4825027287006378,0.5099514722824097,0.33124053478240967
ic_mismatch,annoyed,5,The actress annoyed the actor because he was there.,79,0,m,0.5584726929664612,0.7994400262832642,0.666523814201355,0.4295600652694702,0.49368414282798767,0.3070164620876312
ic_mismatch,annoyed,5,The actress annoyed the actor because she was there.,79,1,f,0.2916871905326843,0.1416691243648529,0.1369994580745697,0.4576002061367035,0.4211186468601227,0.2032971978187561
ic_mismatch,answered,5,The actor answered the actress because he was there.,-64,1,m,0.19781950116157532,0.14008833467960358,0.09259596467018127,0.5111764073371887,0.555001437664032,0.3058222234249115
ic_mismatch,answered,5,The actor answered the actress because she was there.,-64,0,f,0.5841555595397949,0.7441337704658508,0.6247590780258179,0.3875651955604553,0.38628020882606506,0.24026155471801758
ic_mismatch,answered,5,The actress answered the actor because he was there.,-64,0,m,0.6679284572601318,0.7993227243423462,0.5915448069572449,0.4553334414958954,0.48811137676239014,0.2645423412322998
ic_mismatch,answered,5,The actress answered the actor because she was there.,-64,1,f,0.14140968024730682,0.09633726626634598,0.1042327880859375,0.4431564211845398,0.4533352553844452,0.27633681893348694
ic_mismatch,apologized to,5,The actor apologized to the actress because he was there.,93,1,m,0.19769392907619476,0.15268202126026154,0.10588864237070084,0.3366420865058899,0.22272273898124695,0.20907601714134216
ic_mismatch,apologized to,5,The actor apologized to the actress because she was there.,93,0,f,0.755892276763916,0.8115406632423401,0.7884973287582397,0.5713317394256592,0.7387611865997314,0.5435596108436584
ic_mismatch,apologized to,5,The actress apologized to the actor because he was there.,93,0,m,0.7071418166160583,0.8241786360740662,0.7331381440162659,0.38868197798728943,0.6212076544761658,0.4510343670845032
ic_mismatch,apologized to,5,The actress apologized to the actor because she was there.,93,1,f,0.23900166153907776,0.1391020268201828,0.13348865509033203,0.5222970247268677,0.33811086416244507,0.27691394090652466
ic_mismatch,appalled,5,The actor appalled the actress because he was there.,78,1,m,0.21792037785053253,0.14916974306106567,0.07641811668872833,0.5052159428596497,0.4428597390651703,0.30216726660728455
ic_mismatch,appalled,5,The actor appalled the actress because she was there.,78,0,f,0.5946755409240723,0.7731001973152161,0.7925335168838501,0.43290790915489197,0.5221956372261047,0.4976292550563812
ic_mismatch,appalled,5,The actress appalled the actor because he was there.,78,0,m,0.628458559513092,0.8212535381317139,0.7129808068275452,0.2379096895456314,0.3503545820713043,0.3791345953941345
ic_mismatch,appalled,5,The actress appalled the actor because she was there.,78,1,f,0.19329632818698883,0.10107271373271942,0.0936291515827179,0.7048594355583191,0.6141893267631531,0.42047178745269775
ic_mismatch,applauded,5,The actor applauded the actress because he was there.,-84,1,m,0.05012577772140503,0.016928497701883316,0.012397301383316517,0.24045857787132263,0.1598864197731018,0.12449420243501663
ic_mismatch,applauded,5,The actor applauded the actress because she was there.,-84,0,f,0.8979501128196716,0.9499496221542358,0.892155110836029,0.7045814394950867,0.815700352191925,0.6666964888572693
ic_mismatch,applauded,5,The actress applauded the actor because he was there.,-84,0,m,0.8490075469017029,0.936728298664093,0.8397087454795837,0.5729626417160034,0.7103500962257385,0.5670832991600037
ic_mismatch,applauded,5,The actress applauded the actor because she was there.,-84,1,f,0.08270210027694702,0.022989876568317413,0.022123217582702637,0.3781566321849823,0.26381370425224304,0.2167975753545761
ic_mismatch,appreciated,5,The actor appreciated the actress because he was there.,-87,1,m,0.02352328412234783,0.009600373916327953,0.00440244609490037,0.06697329133749008,0.07521510124206543,0.06822061538696289
ic_mismatch,appreciated,5,The actor appreciated the actress because she was there.,-87,0,f,0.9380870461463928,0.971563458442688,0.9418848156929016,0.9196308851242065,0.9160051941871643,0.8455693125724792
ic_mismatch,appreciated,5,The actress appreciated the actor because he was there.,-87,0,m,0.9424191117286682,0.9768438935279846,0.9183743596076965,0.8332758545875549,0.8925478458404541,0.7591782808303833
ic_mismatch,appreciated,5,The actress appreciated the actor because she was there.,-87,1,f,0.020373107865452766,0.005748220253735781,0.005148428026586771,0.1514362096786499,0.0981326624751091,0.13829144835472107
ic_mismatch,approached,5,The actor approached the actress because he was there.,39,1,m,0.07088249176740646,0.05060485005378723,0.03283124789595604,0.25674185156822205,0.1337248831987381,0.10231450200080872
ic_mismatch,approached,5,The actor approached the actress because she was there.,39,0,f,0.849319338798523,0.8949741721153259,0.8416843414306641,0.6967489123344421,0.8352252244949341,0.7639830708503723
ic_mismatch,approached,5,The actress approached the actor because he was there.,39,0,m,0.8784171342849731,0.9518616199493408,0.8724179863929749,0.6716759204864502,0.7954993844032288,0.7010499238967896
ic_mismatch,approached,5,The actress approached the actor because she was there.,39,1,f,0.04789455980062485,0.01587541587650776,0.01792854815721512,0.2782738506793976,0.16729269921779633,0.1292700171470642
ic_mismatch,astonished,5,The actor astonished the actress because he was there.,51,1,m,0.3372070789337158,0.18937793374061584,0.10604381561279297,0.8797217011451721,0.8994928002357483,0.5209485292434692
ic_mismatch,astonished,5,The actor astonished the actress because she was there.,51,0,f,0.5319100022315979,0.7558360695838928,0.7751102447509766,0.07959786057472229,0.06869824975728989,0.11257871240377426
ic_mismatch,astonished,5,The actress astonished the actor because he was there.,51,0,m,0.5202441215515137,0.7745630741119385,0.6650646924972534,0.03238943964242935,0.0233584214001894,0.06790737807750702
ic_mismatch,astonished,5,The actress astonished the actor because she was there.,51,1,f,0.3415333926677704,0.15881569683551788,0.14336347579956055,0.9392008781433105,0.9561032652854919,0.6136544346809387
ic_mismatch,astounded,5,The actor astounded the actress because he was there.,62,1,m,0.45607176423072815,0.3559531569480896,0.26196250319480896,0.7735960483551025,0.7832111716270447,0.4765850007534027
ic_mismatch,astounded,5,The actor astounded the actress because she was there.,62,0,f,0.26897743344306946,0.48261380195617676,0.4140627384185791,0.14458045363426208,0.14924657344818115,0.11511962115764618
ic_mismatch,astounded,5,The actress astounded the actor because he was there.,62,0,m,0.3275545537471771,0.5250163674354553,0.3585793673992157,0.032333191484212875,0.04169255122542381,0.05939768999814987
ic_mismatch,astounded,5,The actress astounded the actor because she was there.,62,1,f,0.39301300048828125,0.31328070163726807,0.2903277277946472,0.9154912829399109,0.9116644859313965,0.6064402461051941
ic_mismatch,attracted,5,The actor attracted the actress because he was there.,87,1,m,0.2835952043533325,0.1798471212387085,0.10000043362379074,0.6671876907348633,0.5506234169006348,0.38996219635009766
ic_mismatch,attracted,5,The actor attracted the actress because she was there.,87,0,f,0.6518855690956116,0.7845958471298218,0.8337634801864624,0.3028981685638428,0.425750195980072,0.4848767817020416
ic_mismatch,attracted,5,The actress attracted the actor because he was there.,87,0,m,0.6393153071403503,0.7893446683883667,0.7677268385887146,0.2023235708475113,0.34133419394493103,0.4775242805480957
ic_mismatch,attracted,5,The actress attracted the actor because she was there.,87,1,f,0.2972995936870575,0.17351661622524261,0.14004015922546387,0.7729774713516235,0.6384811997413635,0.4059573709964752
ic_mismatch,avoided,5,The actor avoided the actress because he was there.,14,1,m,0.06295635551214218,0.03013153187930584,0.018800931051373482,0.13263799250125885,0.06564270704984665,0.0534469373524189
ic_mismatch,avoided,5,The actor avoided the actress because she was there.,14,0,f,0.8790233135223389,0.9417909979820251,0.8862267136573792,0.5587571263313293,0.7566350102424622,0.37435993552207947
ic_mismatch,avoided,5,The actress avoided the actor because he was there.,14,0,m,0.853687047958374,0.9267004132270813,0.8056040406227112,0.568665087223053,0.7784097194671631,0.324539452791214
ic_mismatch,avoided,5,The actress avoided the actor because she was there.,14,1,f,0.07091458141803741,0.034157123416662216,0.029669998213648796,0.10610711574554443,0.0391150563955307,0.046086497604846954
ic_mismatch,baffled,5,The actor baffled the actress because he was there.,56,1,m,0.18197329342365265,0.12593401968479156,0.05562920495867729,0.6943661570549011,0.7346838116645813,0.24199289083480835
ic_mismatch,baffled,5,The actor baffled the actress because she was there.,56,0,f,0.6515570878982544,0.8021309971809387,0.818423867225647,0.122272789478302,0.12421032786369324,0.08485874533653259
ic_mismatch,baffled,5,The actress baffled the actor because he was there.,56,0,m,0.6079868674278259,0.8187007904052734,0.6907497048377991,0.0606587789952755,0.04113166034221649,0.06535577028989792
ic_mismatch,baffled,5,The actress baffled the actor because she was there.,56,1,f,0.2000250667333603,0.09689752757549286,0.08536667376756668,0.8000719547271729,0.862372875213623,0.30729052424430847
ic_mismatch,banished,5,The actor banished the actress because he was there.,-56,1,m,0.09828196465969086,0.055011868476867676,0.033790234476327896,0.14304329454898834,0.1009775698184967,0.09609318524599075
ic_mismatch,banished,5,The actor banished the actress because she was there.,-56,0,f,0.8168202638626099,0.8904302716255188,0.7705150842666626,0.7915109395980835,0.852958083152771,0.6873547434806824
ic_mismatch,banished,5,The actress banished the actor because he was there.,-56,0,m,0.7680857181549072,0.8617523908615112,0.6548821330070496,0.7130230069160461,0.8806685209274292,0.6810646653175354
ic_mismatch,banished,5,The actress banished the actor because she was there.,-56,1,f,0.11620116978883743,0.06858257204294205,0.05737052485346794,0.21941456198692322,0.07525170594453812,0.0917927697300911
ic_mismatch,battled,5,The actor battled the actress because he was there.,47,1,m,0.1087760180234909,0.064773328602314,0.021472491323947906,0.24172687530517578,0.1411801278591156,0.1344161033630371
ic_mismatch,battled,5,The actor battled the actress because she was there.,47,0,f,0.7883617877960205,0.8836000561714172,0.8939349055290222,0.5997799634933472,0.7535961270332336,0.49228736758232117
ic_mismatch,battled,5,The actress battled the actor because he was there.,47,0,m,0.7980193495750427,0.9088674783706665,0.8476954698562622,0.5147610306739807,0.6381011605262756,0.39383912086486816
ic_mismatch,battled,5,The actress battled the actor because she was there.,47,1,f,0.09364301711320877,0.04222840815782547,0.031261902302503586,0.3181929588317871,0.2464156597852707,0.20006704330444336
ic_mismatch,believed,5,The actor believed the actress because he was there.,-54,1,m,0.05709689483046532,0.012898260727524757,0.008699039928615093,0.31232014298439026,0.3542182743549347,0.33784884214401245
ic_mismatch,believed,5,The actor believed the actress because she was there.,-54,0,f,0.8758398294448853,0.9551939964294434,0.9034526944160461,0.6437378525733948,0.6267024874687195,0.5761138200759888
ic_mismatch,believed,5,The actress believed the actor because he was there.,-54,0,m,0.8417030572891235,0.9485592842102051,0.8613616228103638,0.5366014838218689,0.5685837864875793,0.47767162322998047
ic_mismatch,believed,5,The actress believed the actor because she was there.,-54,1,f,0.07839473336935043,0.01806415244936943,0.0199417881667614,0.41489794850349426,0.4110756814479828,0.4291042983531952
ic_mismatch,betrayed,5,The actor betrayed the actress because he was there.,74,1,m,0.296680748462677,0.21546946465969086,0.1173534169793129,0.3271207809448242,0.27502045035362244,0.1732688844203949
ic_mismatch,betrayed,5,The actor betrayed the actress because she was there.,74,0,f,0.46494415402412415,0.6563414931297302,0.6229800581932068,0.48406124114990234,0.6162143349647522,0.33395394682884216
ic_mismatch,betrayed,5,The actress betrayed the actor because he was there.,74,0,m,0.49036291241645813,0.705858051776886,0.5488099455833435,0.5395598411560059,0.6526333689689636,0.3761996030807495
ic_mismatch,betrayed,5,The actress betrayed the actor because she was there.,74,1,f,0.2855548858642578,0.17328523099422455,0.14473067224025726,0.28642746806144714,0.24638712406158447,0.13996390998363495
ic_mismatch,bewildered,5,The actor bewildered the actress because he was there.,49,1,m,0.19814839959144592,0.10450412333011627,0.0448104664683342,0.5093775391578674,0.5520146489143372,0.1516507863998413
