exp,verb,item,sent,bias,isHigh ,gender,tf_layer_0_HIGH_SIM,tf_layer_0_LOW_SIM,tf_layer_1_HIGH_SIM,tf_layer_1_LOW_SIM,tf_layer_2_HIGH_SIM,tf_layer_2_LOW_SIM,tf_layer_3_HIGH_SIM,tf_layer_3_LOW_SIM,tf_layer_4_HIGH_SIM,tf_layer_4_LOW_SIM,tf_layer_5_HIGH_SIM,tf_layer_5_LOW_SIM,tf_layer_6_HIGH_SIM,tf_layer_6_LOW_SIM,tf_layer_7_HIGH_SIM,tf_layer_7_LOW_SIM,tf_layer_8_HIGH_SIM,tf_layer_8_LOW_SIM,tf_layer_9_HIGH_SIM,tf_layer_9_LOW_SIM,tf_layer_10_HIGH_SIM,tf_layer_10_LOW_SIM,tf_layer_11_HIGH_SIM,tf_layer_11_LOW_SIM,tf_layer_12_HIGH_SIM,tf_layer_12_LOW_SIM,tf_layer_13_HIGH_SIM,tf_layer_13_LOW_SIM,tf_layer_14_HIGH_SIM,tf_layer_14_LOW_SIM,tf_layer_15_HIGH_SIM,tf_layer_15_LOW_SIM,tf_layer_16_HIGH_SIM,tf_layer_16_LOW_SIM,tf_layer_17_HIGH_SIM,tf_layer_17_LOW_SIM
ic_match,rushed to,7,The princess rushed to the waitress because she,-32,0,f,0.1651138766,0.1129500535,0.2333292601,0.154411945,0.2559431653,0.1937501289,0.269355011,0.2132546441,0.284557283,0.2384911126,0.2982474947,0.2516028545,0.3086779557,0.2405344824,0.2899932611,0.2203073214,0.3303632496,0.2459472408,0.3155318744,0.218623569,0.346081045,0.2630071912,0.4530623626,0.4673274034,0.5626213497,0.5452958448,0.5614951415,0.5982334459,0.4814490413,0.4907417103,0.4458961987,0.4374627958,0.5644249339,0.5076033534,0.4762228486,0.436555652
ic_match,rushed to,7,The waitress rushed to the princess because she,-32,0,f,0.1131702267,0.1648898458,0.1526600821,0.2386350674,0.1921069764,0.2572794153,0.2116084386,0.2727111849,0.2358924135,0.2875093535,0.2525795853,0.2974176684,0.2497605628,0.2963535943,0.2260793138,0.2781310022,0.2563906412,0.315749491,0.2420666925,0.2904954315,0.2708735109,0.3337451493,0.4129107257,0.4281853105,0.520881503,0.4985781166,0.5408776995,0.5666913195,0.4719188483,0.4711848627,0.4324552206,0.4277280875,0.5786857897,0.5207021875,0.4784105466,0.4521161165
ic_match,saluted,7,The princess saluted the waitress because she,-48,0,f,0.1650858444,0.1128084119,0.2357461779,0.16052944,0.2580559939,0.1995363125,0.2715286247,0.2186690616,0.2877365664,0.2433391285,0.3006850617,0.2557816299,0.3123523963,0.2454777642,0.2922904225,0.2212127307,0.3303445578,0.2529722969,0.3211478436,0.2487975739,0.3724977078,0.3185124044,0.4999855835,0.5224938342,0.622179214,0.6109794446,0.6065980758,0.6336994121,0.5221363526,0.5361407056,0.4899529084,0.5040413224,0.6082397493,0.6176507313,0.5159608198,0.5281447444
ic_match,saluted,7,The waitress saluted the princess because she,-48,0,f,0.1131746509,0.1651074429,0.1574490052,0.243835711,0.1965168589,0.262887295,0.215498642,0.277799736,0.2397182293,0.2913182102,0.255623739,0.300884007,0.2538413654,0.2974842235,0.2277170683,0.2813237986,0.2589230357,0.31932119,0.2490743301,0.3150653839,0.2970087953,0.3847132173,0.4408644979,0.5437095449,0.5602432752,0.5871011475,0.5662978585,0.6179946842,0.4917866066,0.5276918787,0.4511812061,0.4992392954,0.5847708208,0.6316271536,0.4772386079,0.5486232948
ic_match,scared,7,The princess scared the waitress because she,74,0,f,0.1650904147,0.1128216466,0.2344351211,0.1576152397,0.2570828028,0.1977825579,0.2703170969,0.2165967353,0.2858109654,0.2409341306,0.298465617,0.2529418472,0.3099840798,0.2424636962,0.2891419267,0.2188494462,0.3286498616,0.2481781146,0.3191803817,0.2380958542,0.3799978794,0.3141212506,0.504470222,0.5230604321,0.6108919516,0.6259794212,0.5667834117,0.6485338249,0.4772969684,0.5219792633,0.4460889529,0.4934548556,0.5679796886,0.5867011551,0.4858603934,0.5256152479
ic_match,scared,7,The waitress scared the princess because she,74,0,f,0.1132070636,0.1651049227,0.1553024162,0.2426809277,0.1948242583,0.2635188057,0.2135961706,0.2782448081,0.2371328097,0.2918018943,0.252648684,0.3007049957,0.2506194799,0.2986328525,0.2255362581,0.2794937078,0.2560135128,0.3172575142,0.2454515006,0.3147536277,0.2972448219,0.3989182629,0.4378205566,0.5802455642,0.5421120396,0.6524239955,0.5261552973,0.6792809497,0.4460780671,0.5537481694,0.4117449108,0.5186008789,0.5379678071,0.6081838575,0.4471623092,0.5576592772
ic_match,scolded,7,The princess scolded the waitress because she,-69,0,f,0.1650924501,0.112684144,0.23455391,0.160450972,0.2587545195,0.1994583908,0.2715626949,0.2182738216,0.2889207928,0.2447056674,0.3010253084,0.2563044508,0.3114946445,0.2447823664,0.2891672998,0.2206634336,0.3262230143,0.2514277547,0.3116934949,0.2449914936,0.3472689243,0.3399122278,0.4282441282,0.5471082703,0.5579558018,0.6306028993,0.4908000461,0.6461586085,0.4266034608,0.5350687682,0.3941435532,0.4997868998,0.5183651244,0.5822782615,0.4292622744,0.5030813595
ic_match,scolded,7,The waitress scolded the princess because she,-69,0,f,0.1131717674,0.1651140399,0.1583244024,0.2437456829,0.1971681536,0.2653712479,0.2158696281,0.2791391639,0.2411113422,0.2952487733,0.2562743357,0.3043099866,0.2530561764,0.3026255238,0.2267396262,0.2874123374,0.2563802842,0.3244748119,0.240305304,0.313143817,0.2724427976,0.3905265699,0.4032272435,0.5821094394,0.5208510683,0.6346735061,0.5156868669,0.6429693658,0.4418663762,0.5297008018,0.3960918601,0.4818065908,0.53626611,0.5810323449,0.4366131787,0.500179581
ic_match,scorned,7,The princess scorned the waitress because she,-49,0,f,0.1650924501,0.1129187653,0.2353886491,0.1607654359,0.2583027239,0.1990270694,0.2713342175,0.2176820663,0.2881445588,0.2442326607,0.300632884,0.2557196506,0.3123460609,0.2452439724,0.2894327742,0.2205290257,0.3269487234,0.2506864575,0.3190677303,0.2424275929,0.3593375964,0.2996217703,0.4984218389,0.5308883578,0.60232603,0.6095343461,0.5576532579,0.6363904112,0.4833281256,0.5351662076,0.4463193762,0.4908706811,0.5440678641,0.5574798563,0.4342733057,0.4513334175
ic_match,scorned,7,The waitress scorned the princess because she,-49,0,f,0.1131717674,0.1651380076,0.1582148999,0.2439185348,0.1967246668,0.2640429863,0.215356711,0.2780431974,0.2402875137,0.2935546224,0.2555710121,0.3025383382,0.2537244585,0.3047456501,0.2270977901,0.2847857408,0.2580721014,0.3203646663,0.2457105829,0.3176677753,0.2798108891,0.3695686277,0.4388795122,0.584470974,0.5395331083,0.6299872084,0.5528479771,0.6790880252,0.4810574198,0.5781453062,0.4357299563,0.536307825,0.5562284154,0.6192692863,0.4412363183,0.5251818618
ic_match,shadowed,7,The princess shadowed the waitress because she,58,0,f,0.1650924501,0.1126338686,0.236708301,0.1589592046,0.2567704146,0.1977081365,0.2706788653,0.2172457437,0.284159465,0.239880451,0.2972549275,0.2524820778,0.3093812652,0.2426188484,0.289922096,0.219267611,0.3295833419,0.248516252,0.3201231954,0.2386149114,0.3698515302,0.2963025912,0.4828529103,0.5155127389,0.6051603517,0.6236569288,0.5807082764,0.6585142687,0.472034545,0.5336800617,0.4476778573,0.5074542167,0.5720348614,0.5858580789,0.4849970341,0.4836195244
ic_match,shadowed,7,The waitress shadowed the princess because she,58,0,f,0.113171772,0.1651140417,0.1559353611,0.2440327049,0.1946124289,0.2617814361,0.2139271025,0.2776833344,0.2362740419,0.2884474382,0.252035882,0.2978382764,0.2510770123,0.2964829413,0.2254825287,0.2812525224,0.2549008663,0.3201308275,0.2415795498,0.3135670869,0.2880729311,0.3612263076,0.4310712901,0.5317038524,0.5430649617,0.6143911016,0.5645881274,0.6454790721,0.4732960731,0.5255281075,0.439042233,0.5077854341,0.5737339929,0.6035048407,0.4943314322,0.4939195335
ic_match,shocked,7,The princess shocked the waitress because she,56,0,f,0.1650970603,0.1132212438,0.2328263097,0.1567661668,0.2568780378,0.1977745623,0.2696643627,0.2164973888,0.2868423763,0.2444695628,0.2994509418,0.2568192539,0.3110285216,0.2453946758,0.2897371525,0.2204129486,0.3265972258,0.2472299451,0.3179237198,0.232030558,0.3621478081,0.289014251,0.4782759724,0.433247606,0.5961379403,0.5274250054,0.5709449079,0.5188931494,0.4783840373,0.3778449606,0.4462364615,0.3537756072,0.5615682616,0.4796037701,0.4862997615,0.4122213807
ic_match,shocked,7,The waitress shocked the princess because she,56,0,f,0.1132027002,0.1648321947,0.1545124891,0.2424433253,0.1936765681,0.265429094,0.2127358488,0.2793366959,0.2378438426,0.296341649,0.2534599285,0.30568696,0.2506832615,0.3042979167,0.2250538107,0.2847065169,0.2527813728,0.3214064082,0.2414143535,0.3092554216,0.2810938304,0.3817332517,0.4166455929,0.4979346633,0.5323307529,0.5847921271,0.5391749801,0.5711336014,0.4434595151,0.4321264356,0.410799465,0.4061854161,0.548713973,0.5148724732,0.4593445828,0.4494468963
ic_match,shook,7,The princess shook the waitress because she,-47,0,f,0.1651317046,0.1132232374,0.2345254153,0.1588713586,0.2570247456,0.1982344204,0.2708314211,0.2174193138,0.2861654674,0.241989716,0.2991026658,0.2547842431,0.3109766761,0.2440160182,0.2908326493,0.2208293691,0.3304128948,0.2493539032,0.3191832622,0.2367578811,0.3728633941,0.2963445902,0.5066001324,0.5166142233,0.6242150005,0.6188204231,0.6022198363,0.6496800694,0.5194726457,0.5399540807,0.485138103,0.4897991439,0.5981610919,0.5771176388,0.5202884341,0.5034833401
ic_match,shook,7,The waitress shook the princess because she,-47,0,f,0.113217624,0.1646700138,0.1556299557,0.2413815827,0.1953303299,0.260266438,0.2144328356,0.2757585105,0.2381050215,0.2881844273,0.2544156022,0.2965304445,0.2523768661,0.2980276492,0.2277007262,0.2797268042,0.2584508284,0.3168520872,0.2469887556,0.3031987912,0.2949247669,0.3647292504,0.4434643409,0.540577561,0.5658992783,0.6218566844,0.5578009288,0.657844448,0.4911348411,0.5535117594,0.4509168109,0.5054542069,0.5815379883,0.5968774837,0.4919970379,0.5255761892
ic_match,snubbed,7,The princess snubbed the waitress because she,20,0,f,0.1650924501,0.1125806523,0.2342342466,0.1589671,0.2570065516,0.1976036011,0.2707204006,0.2166935996,0.2867520932,0.2419228606,0.2992675776,0.2531340356,0.3105825449,0.2426384228,0.2897515085,0.2192332947,0.3276647598,0.2489810846,0.318918078,0.241923335,0.3538137187,0.2908089921,0.4617641333,0.5048445545,0.5810778884,0.617735537,0.5319777731,0.6308273944,0.4465450221,0.5086044738,0.4143297576,0.4776983221,0.5351072319,0.5541116316,0.4502436873,0.4718535832
ic_match,snubbed,7,The waitress snubbed the princess because she,20,0,f,0.1131717674,0.1652088688,0.1571936479,0.243441901,0.1959794519,0.2637099713,0.2149514764,0.2785498175,0.2392588801,0.2929166875,0.2544246376,0.3017734334,0.2522366589,0.3018584278,0.2265412154,0.2856933809,0.2566899355,0.3218381411,0.2435494112,0.3181847863,0.2754105684,0.3654976591,0.4066169199,0.5362017829,0.5146774436,0.6197381784,0.5097021587,0.6241002295,0.4300143092,0.5052032869,0.3901013461,0.4733296662,0.5322344656,0.5746841254,0.4332136019,0.4836870866
ic_match,staggered,7,The princess staggered the waitress because she,64,0,f,0.1650924501,0.1129174867,0.236048769,0.1574894384,0.2574950553,0.1966098856,0.2713987581,0.2162896105,0.2857478966,0.2396732477,0.2982625142,0.2521725526,0.3100940247,0.2419512403,0.291110864,0.2209323853,0.3314820168,0.2498697524,0.3181800726,0.2340092665,0.3731175337,0.3013184789,0.4848807758,0.5353013325,0.6029477911,0.6284610006,0.5945172368,0.6761513715,0.518862802,0.5832683272,0.4944943027,0.5532387008,0.5924714924,0.5987526527,0.5102336825,0.5292338873
ic_match,staggered,7,The waitress staggered the princess because she,64,0,f,0.113171772,0.1651360744,0.1542811588,0.2421983048,0.1934495155,0.2613805544,0.212791641,0.2772416414,0.236261944,0.2886540997,0.2521736974,0.2966359707,0.2506109442,0.2948377313,0.2267120647,0.2782164695,0.2574167741,0.3168368246,0.2410884145,0.3046177317,0.2930376882,0.3632613301,0.4239911611,0.5244805096,0.5411833085,0.5928221653,0.5711611507,0.6508848977,0.5010997544,0.5536407446,0.4694375475,0.5312007902,0.5916801708,0.6060909674,0.5150155802,0.5213061597
ic_match,startled,7,The princess startled the waitress because she,35,0,f,0.1650911845,0.1131244938,0.2345103268,0.15925214,0.2573292016,0.1993262247,0.2706284394,0.2184595013,0.2865631571,0.2442786149,0.2992403937,0.2565660077,0.3104448704,0.2454478144,0.2901856586,0.2219005678,0.3277367603,0.2502083795,0.3199579496,0.2387039363,0.3753743234,0.3016592685,0.4778251622,0.4490197001,0.5982749503,0.5671723909,0.575995775,0.5825704025,0.4880247189,0.4456942957,0.4531185125,0.4113752598,0.5683669508,0.520480384,0.4931576105,0.4517242234
ic_match,startled,7,The waitress startled the princess because she,35,0,f,0.1131731421,0.1652095158,0.1558418446,0.2429438383,0.1949956415,0.2643033075,0.2139780146,0.2793390302,0.2380009926,0.2938854466,0.2534446543,0.3026882635,0.250927831,0.3004570888,0.2260518349,0.2831890277,0.2538122044,0.3209655305,0.2440414928,0.3146702222,0.2933195961,0.3900785966,0.4202173708,0.5234615954,0.5314267895,0.6123066089,0.5478473583,0.6062887207,0.4555706501,0.4655433353,0.4201045032,0.4370842855,0.5569007229,0.5458915115,0.4688516839,0.486031979
ic_match,stimulated,7,The princess stimulated the waitress because she,30,0,f,0.1650845363,0.113285221,0.2342391595,0.1575856164,0.2567242994,0.1965394282,0.2707699213,0.2164149604,0.2858016584,0.2422209664,0.2986966884,0.2550675277,0.3098870479,0.2441652541,0.2900125109,0.222133576,0.3302620071,0.2523851784,0.3192332763,0.2341169905,0.3553439869,0.2829666962,0.4931175117,0.5011007817,0.6265131542,0.6339789024,0.6276644571,0.6434806302,0.5411454107,0.5392693831,0.5034431891,0.4953800344,0.6153908043,0.5669621418,0.532144033,0.4932643478
ic_match,stimulated,7,The waitress stimulated the princess because she,30,0,f,0.1131648811,0.1652199007,0.1542250167,0.2419496468,0.1929648936,0.2612383175,0.2126287644,0.2772917025,0.2367720499,0.2907233476,0.2526374774,0.2999782253,0.2502789281,0.3002933653,0.2257739202,0.2845137487,0.2561406121,0.3236035671,0.238803528,0.3034203099,0.2710443287,0.3476101057,0.4248513613,0.5236874382,0.551518661,0.6462427743,0.5695513689,0.6685735643,0.4864812404,0.5613313846,0.4455659239,0.5213198355,0.573913411,0.6007162373,0.4933351779,0.5501810747
ic_match,struck,7,The princess struck the waitress because she,-8,0,f,0.1649787005,0.1130509894,0.2324822298,0.1555624837,0.2549210225,0.1957263808,0.2690228571,0.2157102116,0.2843389705,0.2390110868,0.2977866064,0.2515072343,0.3093515018,0.240820235,0.2891372615,0.2186602716,0.3276513555,0.2461905998,0.3105769862,0.2340886938,0.3619770512,0.303687608,0.4913363381,0.5086854575,0.6113827825,0.6064820734,0.6057240781,0.635795964,0.5232054751,0.5326879427,0.4938533521,0.4944022201,0.6083456543,0.5758132246,0.5194707391,0.4915648661
ic_match,struck,7,The waitress struck the princess because she,-8,0,f,0.1131189649,0.1648667559,0.1537559252,0.2385454679,0.1934824815,0.2586190575,0.2131043529,0.2751652895,0.2372092955,0.2880583157,0.2533217267,0.2969938294,0.2513441087,0.2981225572,0.2269364045,0.2814109916,0.2575149807,0.3178416726,0.2481802444,0.3005449903,0.2922519072,0.3706379183,0.4395832724,0.5232531446,0.5578777352,0.6135394644,0.5865103972,0.6127791274,0.5138798325,0.5213011018,0.476699808,0.488326961,0.5988628538,0.5860175428,0.5146597233,0.4964303737
ic_match,sued,7,The princess sued the waitress because she,-77,0,f,0.165133642,0.1130057774,0.2363180835,0.159284779,0.2593272976,0.1986743135,0.272338024,0.2174819086,0.2901470697,0.2435168783,0.3019331383,0.2545437971,0.3116560456,0.2426697057,0.2913483558,0.22160779,0.3268015154,0.2476240869,0.3113503274,0.2556273397,0.3392425939,0.3033648788,0.4111219918,0.4952560105,0.5365762354,0.5743899171,0.5186959299,0.6057647907,0.4305473331,0.4803904197,0.398883935,0.4557699602,0.5210451202,0.5423702683,0.4427136548,0.4807177419
ic_match,sued,7,The waitress sued the princess because she,-77,0,f,0.1131798586,0.1649951543,0.1553432404,0.2466610014,0.1950665303,0.265803032,0.2143422842,0.2802779767,0.2403473977,0.2970155084,0.2553217791,0.3052708368,0.2512393961,0.3046577516,0.227127355,0.2901415437,0.2531416124,0.3251036415,0.2410278055,0.3200001439,0.2642029432,0.3573725521,0.3657637224,0.5393942187,0.4907184868,0.5886841785,0.4920435119,0.6159810069,0.3984689006,0.4854568319,0.3537537365,0.4525224608,0.5175477416,0.5443874935,0.4261301869,0.4650739685
ic_match,supported,7,The princess supported the waitress because she,-29,0,f,0.1650711768,0.112378091,0.2356005057,0.1570885493,0.2573621552,0.195160514,0.2713802594,0.2147304994,0.2859589216,0.2384463338,0.2989201813,0.2502067917,0.3107643994,0.2400355148,0.2906373322,0.2188572523,0.3301269541,0.2486136276,0.3208446633,0.2382613358,0.3523934766,0.2750696389,0.5039993111,0.5365392489,0.6291049062,0.6395504938,0.6122690449,0.6501395732,0.5444795048,0.5572481721,0.5137647517,0.5170444345,0.6198783963,0.5813937023,0.5252939388,0.4769065552
ic_match,supported,7,The waitress supported the princess because she,-29,0,f,0.11320416,0.1653911567,0.1560931807,0.242284071,0.1951445264,0.2597548425,0.2143244456,0.2758553224,0.2380570021,0.2893213346,0.253599535,0.2989200248,0.2519480433,0.3004309541,0.2264531176,0.2855862955,0.257692335,0.3230377848,0.2410751972,0.312457864,0.2656264185,0.3454419482,0.4157283154,0.531084603,0.5473824176,0.6259495293,0.5610973256,0.6434514842,0.497945448,0.5575512541,0.4633210741,0.5258755106,0.5917179751,0.6208183492,0.5068368511,0.5263440425
ic_match,surprised,7,The princess surprised the waitress because she,10,0,f,0.1651437323,0.1137482983,0.2331767664,0.158387048,0.2569339525,0.2009731447,0.2697331167,0.2194818141,0.2861537946,0.2459323511,0.2991896237,0.2588461654,0.3099688428,0.2471177129,0.289914396,0.2224581741,0.3271284143,0.249715029,0.3197571894,0.238647489,0.3588441629,0.2916990447,0.4767077728,0.4288594909,0.600619756,0.5503730778,0.5893885622,0.5513724023,0.4908923726,0.4029465606,0.4577096552,0.3762240429,0.5749494019,0.4921932565,0.5076753162,0.4303357644
ic_match,surprised,7,The waitress surprised the princess because she,10,0,f,0.1132390477,0.1648518985,0.1563791718,0.2412655557,0.1958659845,0.2646147291,0.2147016597,0.2791019163,0.2389052165,0.2954181592,0.2544235502,0.305723217,0.2512299708,0.3029870741,0.2259726307,0.2854564475,0.253522792,0.3226875924,0.2419842578,0.3157246826,0.2764703088,0.3838431291,0.4123201465,0.487787289,0.536897729,0.5949020894,0.5513593432,0.5721224841,0.4517681016,0.4240085398,0.415114663,0.3954366368,0.5571929146,0.5095548991,0.4727549538,0.4443720794
ic_match,tailed,7,The princess tailed the waitress because she,58,0,f,0.1650974877,0.11308614,0.2344938997,0.157634921,0.2560851858,0.1973368956,0.2699001608,0.2166988887,0.2848220605,0.2399364864,0.298137279,0.2525975751,0.3098204851,0.242326799,0.2902336823,0.219794596,0.3296559612,0.2492994546,0.3196271148,0.2407916442,0.3720564261,0.2979715981,0.4960779235,0.4986445468,0.6127738938,0.6048877046,0.6053466056,0.6416357519,0.5211020101,0.5451197931,0.4934572461,0.5132476982,0.6015164217,0.5894663202,0.5244651496,0.5157684136
ic_match,tailed,7,The waitress tailed the princess because she,58,0,f,0.1132300913,0.1654136662,0.1548442225,0.2422278877,0.1946102603,0.260943346,0.2137392981,0.2761678246,0.236807426,0.2886062411,0.2528235173,0.2979895837,0.2511972444,0.2983597916,0.2263900428,0.2811159966,0.2579014954,0.3172077585,0.2456567174,0.3105480888,0.2897273908,0.3654411585,0.4205531455,0.5085550855,0.5459759882,0.5993671943,0.569254132,0.6123420502,0.4968490389,0.5231321559,0.4627999136,0.4975836231,0.5868684221,0.5875743084,0.5055277553,0.493637464
ic_match,telephoned,7,The princess telephoned the waitress because she,82,0,f,0.1650690594,0.1128659236,0.2324281877,0.157338691,0.2567920036,0.1968037264,0.2698505532,0.2161225371,0.2856669803,0.2394127224,0.2990963294,0.2521667066,0.3107751125,0.2413567861,0.2913010447,0.2188975748,0.3300648645,0.2481767811,0.3174232467,0.2209642651,0.3601916414,0.293983107,0.4338560842,0.4685737943,0.5629945489,0.5730774118,0.5315165807,0.6152924154,0.4480949928,0.4945952304,0.4161475944,0.45878906,0.5550063094,0.5580535014,0.4682605093,0.4671631575
ic_match,telephoned,7,The waitress telephoned the princess because she,82,0,f,0.1131752624,0.1650333277,0.1553984001,0.2409441939,0.1942849265,0.2618686648,0.2135255187,0.2764162108,0.2373195676,0.2899602681,0.2533854071,0.2997503529,0.2513392257,0.2979204763,0.2256952944,0.2825685363,0.255387105,0.3211630382,0.2389222178,0.3027901795,0.2823436933,0.3627971918,0.3920782637,0.510736785,0.5162801655,0.5788227483,0.5278152568,0.5929087261,0.4461773295,0.4614374813,0.4026042549,0.4294529004,0.5616314884,0.5503441676,0.4677910152,0.4472900491
ic_match,thanked,7,The princess thanked the waitress because she,-92,0,f,0.1651337788,0.1128666909,0.2333913752,0.1603835322,0.2597437366,0.2002728501,0.2720769656,0.217459428,0.2913231031,0.2467437887,0.3035211342,0.2578523367,0.3133335478,0.2457483245,0.2917648905,0.2220271013,0.3292443418,0.2532704379,0.3166699916,0.2576001004,0.3520630463,0.3276653411,0.483219815,0.5663985002,0.590800445,0.6227832995,0.54879286,0.6380675352,0.4862781756,0.5292612123,0.4518293767,0.4884200009,0.5595347709,0.5736821414,0.4779287666,0.5039863517
ic_match,thanked,7,The waitress thanked the princess because she,-92,0,f,0.1132046173,0.1648853104,0.1582798516,0.2465593334,0.1984729965,0.2670746785,0.2163670594,0.2790633527,0.2436645844,0.2979748285,0.258254857,0.308318875,0.2539748182,0.3026147168,0.2272835007,0.2885470472,0.2571423485,0.3266809472,0.2503340769,0.323208297,0.2771522454,0.3744117016,0.4403377694,0.5686284019,0.5370781221,0.6323546524,0.5361323648,0.6476595939,0.4733358604,0.5594228723,0.425839519,0.5124961318,0.5577508738,0.6026903825,0.4636072915,0.5264305492
ic_match,tolerated,7,The princess tolerated the waitress because she,4,0,f,0.1650697891,0.1128529556,0.2351160625,0.158734905,0.2570744583,0.1971923655,0.2704252345,0.2161610832,0.2858676355,0.2413662028,0.2989218495,0.2535170934,0.3108940212,0.2437129732,0.2902581617,0.2199620862,0.3284589119,0.2475231509,0.3227276868,0.2374816092,0.3573835189,0.2932679325,0.5105155543,0.5462489636,0.6282536549,0.6355284687,0.5899938363,0.6720925813,0.4996782331,0.5698593662,0.4726343886,0.5362461962,0.5832023475,0.604085365,0.4826819001,0.5161756545
ic_match,tolerated,7,The waitress tolerated the princess because she,4,0,f,0.113161971,0.1651383836,0.1558972347,0.245391051,0.1941814395,0.2629027658,0.2131541446,0.2780744016,0.2374585933,0.2923413986,0.2532066964,0.30137092,0.2519888772,0.3022388496,0.226436697,0.2838110589,0.2558394857,0.3204076123,0.2438154837,0.3149206285,0.2744013731,0.3599742838,0.4485729719,0.5803052074,0.5658545147,0.6495853138,0.5818266892,0.6884033733,0.5028244079,0.594019237,0.4663106002,0.5728878347,0.5914002262,0.6459491393,0.4911029764,0.570798867
ic_match,took away,7,The princess took away the waitress because she,-50,0,f,0.1652064124,0.1124022498,0.234445033,0.1576307938,0.2569210021,0.1973085817,0.2706081532,0.2166323528,0.284887675,0.2391847144,0.2983186447,0.2529446963,0.3090367495,0.2428995826,0.2891754271,0.219988746,0.3268789871,0.2487378904,0.3176952665,0.2368786287,0.3609309535,0.2844574393,0.4833316237,0.5170381605,0.5898442503,0.5989822429,0.5878204534,0.6504084211,0.5051250265,0.5426998309,0.4764362515,0.5107883066,0.6047067563,0.5882716708,0.5124458467,0.4850809089
ic_match,took away,7,The waitress took away the princess because she,-50,0,f,0.113186149,0.1651876373,0.1547452756,0.2424479096,0.1937813806,0.2609114058,0.2132333223,0.2767652807,0.2362459771,0.2875857221,0.2525064635,0.297423762,0.2502335485,0.2974421495,0.2247301564,0.2795266066,0.2536296785,0.3142278097,0.2391421309,0.3056539021,0.2804898378,0.349041028,0.4308830908,0.520665858,0.5424269091,0.5927746864,0.5489752655,0.6180153438,0.4807352859,0.5123006846,0.4368288421,0.478712631,0.5820555086,0.5944820959,0.4864387828,0.482736037
ic_match,tormented,7,The princess tormented the waitress because she,45,0,f,0.1651111184,0.1127982465,0.2345764238,0.1584807224,0.2569534931,0.1981363075,0.2701425618,0.2169341112,0.2857314214,0.2428603037,0.2987244317,0.2554971531,0.3102889001,0.244898699,0.2895857753,0.2209887113,0.3282838395,0.2510290811,0.31954807,0.2493704253,0.3920554287,0.3206080802,0.5212275105,0.5328282129,0.6350367784,0.6331325723,0.6184391064,0.6551441169,0.5336234032,0.5362697746,0.493691897,0.4842596338,0.5840542472,0.5528468742,0.499237298,0.4650472873
ic_match,tormented,7,The waitress tormented the princess because she,45,0,f,0.1131592658,0.1651326882,0.1553562481,0.2420510336,0.1945329665,0.26343015,0.2130684803,0.2783529358,0.2373078141,0.2925901256,0.2532742776,0.3020855938,0.251555879,0.302140997,0.2256718551,0.2854087861,0.2559837091,0.3241678629,0.2474238636,0.3261983443,0.3063812581,0.3894489281,0.4533594617,0.5622330135,0.5612208248,0.6391272032,0.5925417757,0.6682196003,0.5156388003,0.5599185408,0.471468611,0.5053028146,0.5753074759,0.5886079522,0.4933751052,0.5144830092
ic_match,tracked,7,The princess tracked the waitress because she,36,0,f,0.1651647234,0.1132689119,0.2359557151,0.1565460839,0.2571350023,0.1961841309,0.2715674184,0.216639338,0.2862744732,0.2394807675,0.2991249964,0.250894151,0.3107925187,0.2408088755,0.2916174899,0.2177613298,0.3276452926,0.2452794353,0.3199419472,0.2378013055,0.3767283233,0.3013987255,0.4838886829,0.5031665773,0.6037457807,0.6017185397,0.5719913655,0.6261141129,0.4763119707,0.5230116499,0.4529793192,0.4975155029,0.5740906097,0.5853037787,0.4808641524,0.4718958846
ic_match,tracked,7,The waitress tracked the princess because she,36,0,f,0.1131864336,0.1654649348,0.1544188125,0.2430856029,0.1947352577,0.2623541384,0.2144395307,0.2791525087,0.2376385835,0.291218682,0.2532325695,0.2998474995,0.2513612019,0.3027619848,0.2251685061,0.2870734302,0.2526884215,0.323369653,0.2390196735,0.3141957249,0.2876109599,0.3669159664,0.4270670059,0.5368042234,0.5432181662,0.600232562,0.5613543906,0.6136353481,0.4809392996,0.5177110888,0.4439177445,0.494322962,0.5778478255,0.5837586217,0.4845377836,0.4598990035
ic_match,trailed,7,The princess trailed the waitress because she,66,0,f,0.1650924501,0.1128897302,0.2344405758,0.1580040872,0.2558174853,0.1974016313,0.269911053,0.2170706363,0.2844572133,0.2404590441,0.2973194058,0.2521388093,0.3091075833,0.242086401,0.2895425808,0.2198553197,0.3295391289,0.2491536133,0.321695135,0.2402159143,0.3659887301,0.2765083727,0.4655650027,0.45723504,0.5937683279,0.5716361575,0.579645079,0.5928240917,0.4731925738,0.4782644812,0.4434707587,0.4445167627,0.5634554944,0.5309267354,0.4920933352,0.4645628151
ic_match,trailed,7,The waitress trailed the princess because she,66,0,f,0.113171772,0.1652704839,0.1557158694,0.2412930433,0.1949313092,0.2609361069,0.2141555239,0.2766853391,0.2369158889,0.2888605664,0.2519875222,0.2980064457,0.2506008244,0.296904821,0.2251819355,0.2830431924,0.255740792,0.3200643915,0.2390048092,0.3155410306,0.2766666022,0.3488663705,0.4041139329,0.4948249812,0.5261011629,0.5791491243,0.5455535013,0.5889578098,0.4488344003,0.4784143968,0.4108031986,0.4437752039,0.5482232652,0.5309868594,0.4773430513,0.4555545501
