exp,item,sent,hasIC,num,isHIGH,LSTM_avg_layer_0_HIGH_SIM,LSTM_avg_layer_0_LOW_SIM,LSTM_avg_layer_1_HIGH_SIM,LSTM_avg_layer_1_LOW_SIM,LSTM_1_layer_0_HIGH_SIM,LSTM_1_layer_0_LOW_SIM,LSTM_10_layer_0_HIGH_SIM,LSTM_10_layer_0_LOW_SIM,LSTM_11_layer_0_HIGH_SIM,LSTM_11_layer_0_LOW_SIM,LSTM_12_layer_0_HIGH_SIM,LSTM_12_layer_0_LOW_SIM,LSTM_13_layer_0_HIGH_SIM,LSTM_13_layer_0_LOW_SIM,LSTM_14_layer_0_HIGH_SIM,LSTM_14_layer_0_LOW_SIM,LSTM_15_layer_0_HIGH_SIM,LSTM_15_layer_0_LOW_SIM,LSTM_16_layer_0_HIGH_SIM,LSTM_16_layer_0_LOW_SIM,LSTM_17_layer_0_HIGH_SIM,LSTM_17_layer_0_LOW_SIM,LSTM_18_layer_0_HIGH_SIM,LSTM_18_layer_0_LOW_SIM,LSTM_19_layer_0_HIGH_SIM,LSTM_19_layer_0_LOW_SIM,LSTM_2_layer_0_HIGH_SIM,LSTM_2_layer_0_LOW_SIM,LSTM_20_layer_0_HIGH_SIM,LSTM_20_layer_0_LOW_SIM,LSTM_21_layer_0_HIGH_SIM,LSTM_21_layer_0_LOW_SIM,LSTM_22_layer_0_HIGH_SIM,LSTM_22_layer_0_LOW_SIM,LSTM_23_layer_0_HIGH_SIM,LSTM_23_layer_0_LOW_SIM,LSTM_24_layer_0_HIGH_SIM,LSTM_24_layer_0_LOW_SIM,LSTM_25_layer_0_HIGH_SIM,LSTM_25_layer_0_LOW_SIM,LSTM_3_layer_0_HIGH_SIM,LSTM_3_layer_0_LOW_SIM,LSTM_4_layer_0_HIGH_SIM,LSTM_4_layer_0_LOW_SIM,LSTM_5_layer_0_HIGH_SIM,LSTM_5_layer_0_LOW_SIM,LSTM_6_layer_0_HIGH_SIM,LSTM_6_layer_0_LOW_SIM,LSTM_7_layer_0_HIGH_SIM,LSTM_7_layer_0_LOW_SIM,LSTM_8_layer_0_HIGH_SIM,LSTM_8_layer_0_LOW_SIM,LSTM_9_layer_0_HIGH_SIM,LSTM_9_layer_0_LOW_SIM,LSTM_1_layer_1_HIGH_SIM,LSTM_1_layer_1_LOW_SIM,LSTM_10_layer_1_HIGH_SIM,LSTM_10_layer_1_LOW_SIM,LSTM_11_layer_1_HIGH_SIM,LSTM_11_layer_1_LOW_SIM,LSTM_12_layer_1_HIGH_SIM,LSTM_12_layer_1_LOW_SIM,LSTM_13_layer_1_HIGH_SIM,LSTM_13_layer_1_LOW_SIM,LSTM_14_layer_1_HIGH_SIM,LSTM_14_layer_1_LOW_SIM,LSTM_15_layer_1_HIGH_SIM,LSTM_15_layer_1_LOW_SIM,LSTM_16_layer_1_HIGH_SIM,LSTM_16_layer_1_LOW_SIM,LSTM_17_layer_1_HIGH_SIM,LSTM_17_layer_1_LOW_SIM,LSTM_18_layer_1_HIGH_SIM,LSTM_18_layer_1_LOW_SIM,LSTM_19_layer_1_HIGH_SIM,LSTM_19_layer_1_LOW_SIM,LSTM_2_layer_1_HIGH_SIM,LSTM_2_layer_1_LOW_SIM,LSTM_20_layer_1_HIGH_SIM,LSTM_20_layer_1_LOW_SIM,LSTM_21_layer_1_HIGH_SIM,LSTM_21_layer_1_LOW_SIM,LSTM_22_layer_1_HIGH_SIM,LSTM_22_layer_1_LOW_SIM,LSTM_23_layer_1_HIGH_SIM,LSTM_23_layer_1_LOW_SIM,LSTM_24_layer_1_HIGH_SIM,LSTM_24_layer_1_LOW_SIM,LSTM_25_layer_1_HIGH_SIM,LSTM_25_layer_1_LOW_SIM,LSTM_3_layer_1_HIGH_SIM,LSTM_3_layer_1_LOW_SIM,LSTM_4_layer_1_HIGH_SIM,LSTM_4_layer_1_LOW_SIM,LSTM_5_layer_1_HIGH_SIM,LSTM_5_layer_1_LOW_SIM,LSTM_6_layer_1_HIGH_SIM,LSTM_6_layer_1_LOW_SIM,LSTM_7_layer_1_HIGH_SIM,LSTM_7_layer_1_LOW_SIM,LSTM_8_layer_1_HIGH_SIM,LSTM_8_layer_1_LOW_SIM,LSTM_9_layer_1_HIGH_SIM,LSTM_9_layer_1_LOW_SIM
reading,16,The man visited the businessman of the associates who were,0,pl,0,0.006478641503,0.03042850458,0.1220702231,0.194277722,0.001730659892,-7.02E-06,0.002088728665,0.001159868002,-0.002727848275,-0.0860477957,0.0003915640164,0.001072664806,0.06281618235,0.04021662094,0.05244915926,0.1200584237,-0.0009303603744,0.05645420495,0.06260477913,0.06174289885,-2.09E-06,9.38E-07,-0.0007868690278,-0.001090778183,0.001076926563,0.0002213691828,-0.04785387123,-0.0002921942676,-0.0291022211,0.0002165194452,0.001335556034,0.0540665419,0.001733269835,0.06117503607,9.82E-05,0.0002930378078,0.03725693931,0.04516904928,-6.30E-08,8.14E-11,0.005286688086,0.0001361742926,0.00148895181,0.1224787856,-0.05184419284,-0.0002612711444,0.002447844105,0.1031759975,0.0662309263,0.05667812976,-0.001387755694,-0.0003923028671,-0.002435101952,0.1244877125,0.1636181648,0.2305383589,0.0943531675,0.187317986,0.1187995245,0.1318467716,0.01609500631,0.1650804454,0.09401402033,0.1400194624,0.1536738972,0.2669875923,0.08785946097,0.1037295576,0.01730291811,0.1396396852,0.1083231358,0.1753205622,0.1579678713,0.1823699039,0.1105234608,0.1992344403,0.2109442827,0.2435770672,0.0816395385,0.1833325562,0.1287313933,0.1632005944,0.1206045586,0.2034071089,0.160912979,0.1438373814,0.2096676197,0.2746405066,0.1949267613,0.2361698656,0.1285177814,0.1659627173,0.06236458124,0.2620096774,0.07993481751,0.2199377706,0.135721561,0.2000464357,0.1788440175,0.1976644319,0.09662147,0.1750593827,0.1397935883,0.2660127887
reading,16,The man visited the businessmen of the associate who were,0,pl,1,0.04397902029,0.02594861143,0.1974765366,0.1471118435,0.05597801599,0.0001668874831,0.00154181781,-0.003281581894,0.04673940432,-0.110281099,0.002272224551,0.1224036257,0.08081547767,0.1181958297,0.1633536553,0.06278327606,0.1134629715,-0.0005278917193,0.05895314516,0.04671020708,4.42E-06,-5.14E-06,4.09E-05,0.0003764304853,0.001736368841,-0.0001954867615,0.05854227836,-0.001245511242,-0.0009174206837,0.05576170138,0.05198083914,0.05133777471,0.05622059683,-0.002734534178,0.00119946051,-0.001533135881,0.04751525456,0.1015120076,-1.20E-07,-1.23E-07,0.0008829449927,-0.0001544502926,0.002200973165,0.002346838227,-9.59E-05,0.09001985544,0.0949498506,0.05767915089,0.1034946379,0.05993854233,0.1103718586,-0.001887622771,0.04823186494,0.001329735313,0.2100644212,0.1564925985,0.1390965078,0.1117955656,0.1424918159,0.08959313169,0.1467062928,-0.014674574,0.1307127698,0.1026002352,0.2757360523,0.2388148548,0.1393741416,0.1951898785,0.1377130857,0.02409330216,0.1983156587,0.06212374989,0.2128739473,0.1297430336,0.2365560323,0.08395203184,0.2662101488,0.2687687065,0.1653244653,0.2005804093,0.1749697264,0.07683803172,0.2821731136,0.1432569171,0.2549881023,0.1573153567,0.2566022818,0.2631158116,0.1735262873,0.1332148387,0.2322303615,0.09869173393,0.1473896392,0.2833190862,0.2335704555,0.2334841305,0.1636994511,0.08136754449,0.2468780405,0.2010122676,0.1905254528,0.156467906,0.1791851636,0.2006395398
reading,18,The man thanked the servant of the dictators who was,1,sg,1,0.01120758354,0.01226217558,0.2061881808,0.3090892983,-0.0009088043852,-0.0005974483095,-0.002758736149,-0.001808205031,-0.01095480525,0.002728084893,0.08454369227,-2.13E-08,0.06730455623,0.09452211312,0.05957401548,0.06527890759,-0.001152798832,0.0001825506754,0.0009591671946,-0.003338035465,-0.000285151273,-4.91E-05,-0.001184460652,-0.05609197568,-0.06704771508,0.006412956522,0.00513055681,0.0009152015602,0.06507121662,1.25E-06,0.0003906605196,0.004128199419,-0.004072391138,-0.001818908403,-0.0004249336041,-0.0003752506,0.06963151891,0.07007445246,-1.34E-05,-0.0001305532215,0.002101519255,-0.002447468936,0.00228853926,-0.0005208483449,-0.06330303229,-0.0005995916516,0.001183646975,0.06354761651,0.07848175416,-1.97E-05,-0.0007531841568,0.0653237271,-0.003611812936,0.001236499816,0.1810779797,0.2624436858,0.167466863,0.2400648599,0.1663294095,0.2987200385,0.1310393318,0.2610714487,0.214662332,0.2453432597,0.1957797083,0.2769465813,0.1805972678,0.2017211358,0.182474008,0.271685778,0.2555308732,0.4151812029,0.2471262295,0.3367899761,0.2071149632,0.3412452222,0.1999818421,0.274814422,0.2633119724,0.3293298266,0.229932753,0.3058923667,0.2052451006,0.3194189085,0.1610881704,0.3688063017,0.3216955521,0.4281462873,0.1823576112,0.3300476275,0.2219042721,0.3231619542,0.1760495221,0.3115490019,0.1819578248,0.3837125629,0.2195859471,0.3024055334,0.2337449181,0.3135908195,0.1374522533,0.200423768,0.2911978143,0.3847198884
reading,18,The man thanked the servants of the dictator who was,1,sg,0,0.02360197112,0.003048478517,0.2556548329,0.1938456693,0.0001015477841,-0.0003635543461,-0.0004559049768,0.001460015849,-0.005011357858,-0.001301310148,0.07214801404,0.002980922624,0.06057454592,-0.000362673699,0.02453353486,0.06599334338,0.0006724747091,0.004233307071,0.0764664578,0.001927219109,-0.0001801309064,-2.59E-05,-0.002533127613,-0.06204561101,-6.92E-05,0.004876517557,0.04166820898,0.03540680401,6.16E-07,0.0006209399232,0.0009670510652,-0.0007418187668,-0.0005309729785,-0.0004643607107,-0.0007103179825,-0.0003552925589,0.08560872468,0.06416499022,4.78E-06,-0.06359509657,0.002541021459,0.005529022277,0.0002537679047,-0.004215781095,-3.18E-05,-0.05621133996,0.1067515647,0.001629778185,0.0003318177633,0.07850507418,0.0651598729,-0.0001197014082,0.06178811494,-0.001313497048,0.1821798983,0.1733451866,0.2162945712,0.2120064226,0.2490186082,0.1190293205,0.2299598453,0.1383976417,0.226946533,0.06678262348,0.2816204261,0.2081955895,0.2246953692,0.1816600642,0.2688118471,0.1588107857,0.3037191869,0.1615020714,0.310801953,0.2336560047,0.2821789865,0.2081907145,0.215406526,0.1993523542,0.2907736769,0.2437485342,0.2483799802,0.1894812978,0.273981374,0.1519930173,0.2631687763,0.1550834052,0.3475422932,0.2952993679,0.1982718022,0.2592045545,0.2964396004,0.2311311351,0.192037713,0.2649322765,0.246373729,0.07486936813,0.2298914342,0.2098196091,0.2629938589,0.2368762976,0.2000975942,0.1763194831,0.3497852381,0.2964546067
reading,18,The man thanked the servant of the dictators who were,1,pl,0,0.009134495827,0.03260600364,0.1874410403,0.3000017865,0.0009435857389,0.0006257466228,-0.004235379185,-0.002781100353,-0.07765764489,0.003515463993,0.07732107346,0.006302220873,0.0665853867,0.09002209444,0.06173209146,0.1387578673,-0.0007353728559,0.05763348792,0.07475628258,-0.004672875612,0.0004445608653,7.66E-05,-0.0004478007525,-0.05342299885,-0.06312975543,0.002964730046,-0.04934687637,0.06036856768,0.0609491428,-3.13E-06,0.001310451133,0.06021497581,-0.003744347401,0.07371025163,0.0003957400572,0.06404012084,0.06845328971,0.0703531477,-1.24E-05,-0.0001200950568,0.002101513765,-0.002447479479,0.001765523032,-0.0004018738211,-0.05920181454,0.001799269172,0.002591317834,0.0612556519,0.07268861295,0.05746915027,-0.002260818104,0.06506344064,-0.002904013146,0.06482681866,0.163201256,0.2502806307,0.1385228583,0.2270648759,0.1843983758,0.3187946379,0.09568806225,0.2497219904,0.1740453543,0.2421801828,0.1365919026,0.2865456217,0.1725110024,0.2316106938,0.1421543623,0.2187965614,0.2386159443,0.3998875318,0.2529049962,0.3002070711,0.1790397178,0.3176309307,0.1892525804,0.2882970024,0.2406821063,0.3094355339,0.2104648156,0.336812833,0.2126854227,0.3244293947,0.13115471,0.3298460864,0.2711104243,0.3744923812,0.1612463852,0.3092302185,0.2163796297,0.3397277412,0.1868354976,0.3128447158,0.1560242228,0.3691145026,0.2120511505,0.2933209232,0.2071641901,0.2981115126,0.1294975319,0.2012621437,0.2838035085,0.3703989444
reading,18,The man thanked the servants of the dictator who were,1,pl,1,0.0588101691,0.004080895459,0.2548553482,0.1950094437,0.05555066091,0.0003365680269,-0.0006999224073,0.002241471051,0.04769440157,-0.001682213281,0.06415119524,0.006138999604,0.06081831265,-0.0005140194755,0.1392466021,0.06757526552,0.1216672616,0.002700549591,0.07647846184,0.0650227886,0.06175140384,5.09E-05,-0.0009454077888,-0.05985999422,-3.19E-05,0.00225442948,0.08986645858,0.034478269,0.0004314326908,-0.04712157783,0.05611130456,-0.002226674792,0.05850278274,-0.0004269547515,0.05917672078,0.0003310096563,0.08385879657,0.06207797496,4.40E-06,-0.05850137725,0.003573544798,0.005529010655,0.05120699714,-0.002440502238,-0.0001976359997,-0.05198639605,0.1530467667,0.003593392548,0.05282805584,0.07494943,0.1297659499,0.0006194552477,0.1063975367,-0.001117400831,0.1753965661,0.1546044539,0.2115208669,0.194340878,0.2674127516,0.140069872,0.1927989587,0.1337205843,0.2231991596,0.05185806134,0.3027748886,0.2081030391,0.2532244107,0.2164999756,0.2434798226,0.1464479079,0.3017069087,0.1579451789,0.27988016,0.2380568137,0.2696012996,0.1908667384,0.2184862699,0.2156531204,0.2699469251,0.2337440063,0.2849656549,0.2063203368,0.2910458271,0.1731571409,0.2237834995,0.108245793,0.3255042428,0.2761565776,0.189458264,0.2552623469,0.3214183358,0.2210761528,0.2414843458,0.2888623853,0.2499292546,0.1259094813,0.2424135282,0.2093086156,0.2517397996,0.2250956905,0.1999745193,0.1939415181,0.3402374447,0.3099894246
reading,18,The man talked to the servant of the dictators who was,0,sg,1,0.02188085742,0.0109746081,0.2359264477,0.314770742,9.51E-05,-0.0006656481292,-0.0004559056836,-0.001811625299,-0.005052706434,0.003713034808,0.07221316885,-1.48E-08,0.05967985027,0.06358317169,0.02432343481,0.06527943364,0.0006725111241,8.21E-05,0.07646665243,-0.003363725581,-0.0006559399433,-0.0003055620353,-0.003151172367,-0.05724155216,-6.92E-05,0.006409670243,0.003005322751,0.001063717468,-2.38E-07,1.63E-06,0.0009669903459,0.003788510082,-0.0005309739768,-0.002920164858,-0.0007056102194,-0.0004101759814,0.0833650218,0.06829150039,4.76E-06,-0.0001343158493,0.002580125978,-0.002330706807,0.0002537680567,-0.0005184703014,4.11E-05,-0.0006026946995,0.1067502603,0.06581502913,0.0004222638049,-6.41E-05,0.06515923514,0.06535835328,0.06164364819,0.001347742519,0.1758026359,0.2957934531,0.2142890309,0.2398906965,0.23136388,0.2954118881,0.160579085,0.2240337927,0.2165725644,0.2808883091,0.2724856116,0.2648530152,0.1867961721,0.2333702674,0.2430961946,0.2783256826,0.3030156783,0.4276017416,0.2920748782,0.3299066182,0.2692197372,0.3411892329,0.2015034678,0.3032082507,0.2244935676,0.2941698235,0.2115362881,0.3149308665,0.3002442783,0.3391090128,0.2563404432,0.3879974952,0.3376241697,0.3734281603,0.178418921,0.3389503009,0.2588757042,0.3088701027,0.181480316,0.3544621731,0.2557557519,0.3785381771,0.2206506679,0.3246935545,0.230466412,0.3157828951,0.1946419199,0.2255739986,0.2808338156,0.3982890412
reading,18,The man talked to the servants of the dictator who was,0,sg,0,0.02190211855,0.001458949192,0.2322011838,0.1946657721,0.0001015478569,-0.0003368492732,-0.0004559056835,0.00145702775,-0.005052272072,-0.0004256610568,0.07199049928,0.002990940578,0.06085976598,0.0001025828681,0.02453353486,0.06599290992,0.0006724703576,0.004055989684,0.07646665259,0.001887998446,-0.0006558905044,-0.0002527621095,-0.003128484792,-0.06301504199,-6.92E-05,0.004607838289,0.002292340534,-0.001320019986,8.58E-07,0.0004358465745,0.0009669511479,-0.000795315767,-0.0005309743174,-0.0004643419863,-0.0006897475904,-0.000345003501,0.08335962071,0.06186021517,4.76E-06,-0.06361617995,0.00254102125,0.00551533086,0.0002537664641,-0.004007409192,-3.11E-05,-0.05687868125,0.1067516046,0.001632502553,0.0004232763162,0.07884076394,0.0651598729,-0.0001197041155,0.06178808107,-0.001329246661,0.1647062118,0.2111584407,0.2062666612,0.2329521941,0.2272916266,0.1187365589,0.1705050446,0.1242545646,0.2150362935,0.09659828088,0.2585976691,0.2083412109,0.1699402506,0.1677996803,0.2563870142,0.1277379927,0.3071762964,0.1851238477,0.2881382114,0.2417140789,0.270774102,0.1354047491,0.1955256227,0.1991632086,0.2493777887,0.2132388215,0.2022901919,0.1783773215,0.2739353723,0.1620536263,0.2503291413,0.1374311324,0.3043957619,0.2953298018,0.186791491,0.2715876937,0.2627718689,0.1911600079,0.1810819174,0.2928143773,0.2214259022,0.1450553239,0.2235710168,0.2551628566,0.2317093832,0.2260986577,0.1939067108,0.1837797183,0.2930980449,0.2655701569
reading,18,The man talked to the servant of the dictators who were,0,pl,0,0.05729666206,0.0314659331,0.2353485505,0.3036212213,0.05551623057,0.0007043156686,-0.0006999230726,-0.002786308334,0.04916620738,0.004807352278,0.06421206174,0.00638337017,0.05963141186,0.05598382363,0.1391790763,0.1387585002,0.1216669668,0.05696860825,0.07647847152,-0.004711061594,0.06271577085,1.75E-06,-0.001517902912,-0.0544639382,-3.19E-05,0.002963210905,0.05384485665,0.05962991839,0.0002247390192,2.66E-05,0.0561106712,0.06041695005,0.05850278223,0.07560431387,0.0591820037,0.06364459583,0.08169538914,0.06857842463,4.38E-06,-0.0001235490764,0.00360413273,-0.002330721652,0.05059058924,-0.0004000392482,-0.0001216062282,0.001790909128,0.1530466438,0.06379278935,0.0532573272,0.05968286018,0.1297659501,0.06510180137,0.1063921723,0.06662384248,0.1746603692,0.2738875727,0.216038317,0.2227481552,0.2467176207,0.3134170335,0.1429917381,0.2125080342,0.2139634753,0.2700044347,0.2856958502,0.2740627156,0.2130554612,0.2663244456,0.2088419748,0.2170100259,0.3000718652,0.4149671478,0.278536483,0.2980789017,0.2542953686,0.3161048858,0.2048155786,0.306285169,0.2045075794,0.2719581248,0.2516120645,0.3401591604,0.3038324603,0.3427039281,0.2234300131,0.3470844137,0.2989741102,0.333817211,0.1655668556,0.3034562637,0.2837540171,0.3243074037,0.2301192383,0.3523515143,0.256029923,0.3685764956,0.2308020519,0.315702411,0.2212009652,0.2974126946,0.2007642005,0.2236155831,0.2734361823,0.3839868067
reading,18,The man talked to the servants of the dictator who were,0,pl,1,0.05734140756,0.002575761277,0.2325322649,0.192418946,0.05555066095,0.0003118447969,-0.0006999230599,0.002236882229,0.04915557433,-0.0005534621617,0.06400403696,0.006147191019,0.06054556758,-0.000279776534,0.1392466019,0.06757483149,0.1216672616,0.002587450351,0.07647847097,0.06496383297,0.0627159611,1.52E-06,-0.001495528254,-0.06072298294,-3.19E-05,0.002130218206,0.05337581273,-0.00119240971,0.0004298872716,-0.04668569918,0.05611055065,-0.002387569465,0.05850278222,-0.0004269375344,0.05919500789,0.0003405710065,0.08169344435,0.05978755132,4.38E-06,-0.05851736627,0.003573546154,0.00551532266,0.05124566193,-0.002226855838,-0.0001971342576,-0.05249066983,0.1530467678,0.003599551945,0.05325419954,0.07519229673,0.1297659499,0.0006194525589,0.1063974992,-0.001130757196,0.1587948398,0.1843014592,0.2056835119,0.2115220567,0.2472351503,0.1352153149,0.1436729136,0.1220614981,0.2136534664,0.07463447324,0.28116232,0.2042561125,0.1986787175,0.2205116786,0.2319379504,0.1026918616,0.3068450589,0.1787705399,0.2602036995,0.2517970718,0.2596716789,0.1247017991,0.1919122873,0.1973718676,0.2290601471,0.2002512535,0.2378509332,0.1758657998,0.2876695263,0.1842087052,0.2118067976,0.0924718081,0.2821924767,0.2768002146,0.1721104621,0.2640168291,0.2866804982,0.1767482011,0.2293790861,0.3166560844,0.2342982005,0.17471437,0.238399599,0.2450236973,0.2253611376,0.2163730578,0.1955325059,0.1952102545,0.2835136573,0.284297642
reading,18,The man thanked the dictator of the servants who was,1,sg,1,0.0002913050159,0.0247178844,0.1900663005,0.244529992,0.0001331038794,0.000240643709,0.001499373148,-0.0009673864357,-0.002486462418,-0.004513114484,-2.67E-05,0.07136654075,-0.0005018030462,0.06468805099,0.06598156264,0.03305935925,0.004373231618,0.000666258821,0.001833904224,0.06040476296,-3.73E-05,-0.00014523286,-0.06166281277,-0.002027766278,0.006350078909,-0.000241132293,0.05310301394,0.05017488274,0.0002628167793,0.0001227460336,-0.0007624079816,0.000704180712,-0.0004430485191,-5.27E-05,-0.0003059022119,-0.000680973891,0.05629076365,0.1064459704,-0.06343059913,0.0004142162576,0.005637083779,0.003255228832,-0.004036596799,0.001542416605,-0.05507883102,0.0001237638947,0.001447140525,0.1054390722,7.76E-05,0.0006295212495,0.0001312537427,0.06563526127,-0.001065736922,0.06166250724,0.2023020815,0.253458758,0.2069962809,0.1878439596,0.108433714,0.2441786052,0.1206060448,0.2600502062,0.1629001225,0.1791561088,0.2064712104,0.3295211062,0.1732360613,0.1520923364,0.1568702373,0.251361438,0.240266823,0.2911824905,0.2192209895,0.2607679119,0.166399014,0.2225409592,0.1945153904,0.2511608105,0.2296050156,0.2690621998,0.2051274545,0.2547363376,0.150636881,0.1727060396,0.1695435716,0.2901261767,0.2810674441,0.3911682527,0.1748129867,0.2235503248,0.2602117631,0.2642307779,0.2073307079,0.2351177573,0.1268265865,0.1793796603,0.1878916739,0.1601666807,0.1985934968,0.308704905,0.1293073572,0.1871461898,0.272484603,0.2938398079
reading,18,The man thanked the dictators of the servant who was,1,sg,0,0.01439205116,0.009940873698,0.2560491501,0.1852531623,-0.0008984443822,-0.001165276077,-0.001847853476,-0.004100522047,0.003377426005,-0.009850013448,-0.0003594851802,0.0715967062,0.103664032,0.0075040816,0.06559669882,0.05694752242,0.0007623148132,-0.0013479187,-0.003231445173,0.000947204502,-2.97E-05,-0.0002704369771,-0.055756954,-0.00106565834,0.006743841896,-0.06772653907,0.04912731841,0.05241496425,-6.57E-08,0.06234735596,0.002129013858,0.0004948340028,-0.002291336251,-0.004931192699,-0.0004696620579,-0.0004889628307,0.06680555008,0.07017291309,-0.000440770128,0.0001582520219,-0.002556822726,0.001959651105,-0.001651780058,0.002206752827,0.0003030676318,-0.06653267804,0.06342273128,0.001557661091,-4.21E-06,0.08177948833,0.0658598009,-0.0008038106295,0.001548032381,-0.003282536098,0.2091271438,0.1914632409,0.2274617201,0.09623725381,0.2971924081,0.204321496,0.2222301161,0.1729463698,0.2329697442,0.09668127173,0.278519552,0.2470289363,0.1959055932,0.137694483,0.1778994268,0.1338323461,0.2904766289,0.1514032879,0.2989247372,0.1980659535,0.2783593286,0.1684092943,0.2380555729,0.2283018321,0.2992195866,0.1525699475,0.2303949529,0.1650513567,0.2778007649,0.1559181739,0.2819912535,0.2101432096,0.3615338679,0.3451920433,0.2266418487,0.2757951153,0.302791687,0.1706950125,0.210753157,0.1990335315,0.2653620897,0.1506220643,0.2165059132,0.1139754266,0.3016405074,0.2609734198,0.1531322707,0.1147821061,0.3263388822,0.2901918847
reading,18,The man thanked the dictator of the servants who were,1,pl,0,0.001267777146,0.05817150063,0.1771585157,0.2369692422,-0.000123262822,0.0556327729,0.002324710587,-0.001499889131,-0.003207746023,0.048869464,0.003922629499,0.06250195432,-0.000944386763,0.06445146737,0.0675752568,0.1467496602,0.00278965412,0.1227621471,0.0648173341,0.06028114706,7.12E-05,0.06008031248,-0.05956398633,-0.000363033989,0.002935661397,-0.0001114253346,0.05141262319,0.09574352803,-0.04819411787,0.001971097404,-0.002147392892,0.05679216699,-0.0004073642928,0.05990242754,0.0002848803443,0.06198012927,0.05346211741,0.1047150305,-0.05835009458,0.0003810349046,0.005637069603,0.004938001811,-0.003119633193,0.005062049067,-0.05125176081,0.000699411733,0.003141113349,0.1518463584,0.0006050611643,0.05288137797,0.0008728226425,0.1308350097,-0.0008479678347,0.1071853155,0.1854739373,0.2419694489,0.1737872859,0.1805860409,0.1245384939,0.2436611275,0.09659132191,0.2072896004,0.1425926078,0.1812518713,0.1777528756,0.3207839433,0.1746199712,0.1743266862,0.1185133666,0.2276580266,0.2233331214,0.280401152,0.2292441763,0.2347827233,0.1518852541,0.1914452579,0.2047684699,0.2525808078,0.2194500168,0.2448949339,0.1946735284,0.2589357381,0.156994621,0.1785916973,0.1269263063,0.2543025531,0.2423702324,0.3467683335,0.1418513683,0.2433709317,0.2421496394,0.2718022596,0.2126628951,0.2745363915,0.1317394697,0.1714226533,0.1797060867,0.1623814655,0.1845229186,0.2947521331,0.1252855854,0.1873329262,0.267529342,0.2984023526
reading,18,The man thanked the dictators of the servant who were,1,pl,1,0.03321440424,0.007996268015,0.2537671141,0.1779668194,0.0008378445007,0.001082690801,-0.002841001111,-0.006295275168,0.004377079298,-0.07807227664,0.006255188795,0.06449013338,0.07013004506,0.007920238258,0.1388061895,0.05874486579,0.05630824501,-0.0008598815331,-0.004527475248,0.07477999079,7.05E-05,0.0006411817014,-0.05257350317,-0.0003813173573,0.003117705837,-0.0631905689,0.103960491,-0.0007795207336,0.0005319990451,0.05854574414,0.05628193609,0.001485318091,0.07410095604,-0.004533961125,0.06284753812,0.0004556114305,0.06655144357,0.06889179327,-0.0004054610118,0.0001455748038,-0.002556826837,0.001959645909,-0.001276527542,0.002452392386,0.001965097441,-0.0616476545,0.06131085036,0.003435665037,0.05754543889,0.0758436446,0.06520577677,-0.002412962194,0.0643365813,-0.002794371873,0.2059986342,0.1889797044,0.2148618317,0.08061210227,0.302730576,0.21635638,0.20637611,0.1407218924,0.2294283562,0.09041575264,0.2982638466,0.1887081019,0.2286458751,0.136426916,0.1387279666,0.1265040513,0.2887540136,0.1389405163,0.2672538981,0.2011336125,0.2633631067,0.1245569685,0.248229126,0.2281797528,0.2807148999,0.1314337283,0.2658273289,0.1555575658,0.2959801221,0.1786174997,0.2482568047,0.1764230735,0.329211448,0.3205202295,0.2271743386,0.267821122,0.3169658584,0.1711408826,0.2254874746,0.2272551249,0.2671533431,0.1568711004,0.2188908412,0.1175398471,0.2903588637,0.2460091964,0.1564970676,0.1295010162,0.3290261198,0.3089443482
reading,18,The man talked to the dictator of the servants who was,0,sg,1,0.008877540065,0.02276417218,0.2243925783,0.2375394382,-0.0008996363893,0.0002514400275,-0.001847856476,-0.0009707915438,0.003403709538,-0.00354948163,-4.40E-05,0.07136565755,0.01670899771,0.06447347021,0.06557450755,0.03206648257,0.0007623603073,0.0006408513989,-0.003226181203,0.06036988033,-0.0001255657449,-0.0007312293082,-0.0562672148,-0.002629795748,0.006743856494,-0.0002410275546,0.0005584780436,0.003210729931,0.0001735189369,0.0001332506205,0.002112690786,0.0005460431133,-0.002291305107,-0.001035637849,-0.0004567716286,-0.0006162917181,0.0643969316,0.1042181897,-0.0004390421316,0.0005077307395,-0.002581401772,0.003269828206,-0.001651780656,0.001927225163,0.0003464622917,0.0001226839871,0.06347859206,0.1078153022,-6.88E-06,0.000678087444,0.0658593614,0.06563805142,0.001656624755,0.06164365525,0.1855216431,0.2937223007,0.2046871957,0.1903955142,0.2479974069,0.2242917923,0.1555898553,0.2364165731,0.2192936092,0.1892491792,0.2562762615,0.2970251875,0.1176249361,0.1059112842,0.1426328249,0.2430927988,0.3274947193,0.3043985071,0.276530252,0.2403570264,0.2476897252,0.2131501609,0.2276532781,0.209322823,0.272108175,0.2581889661,0.173841822,0.2095563235,0.2604131049,0.1942767095,0.2514113047,0.3246983795,0.3067518118,0.342838129,0.1912485038,0.2247241745,0.2549676154,0.2087774612,0.1971141389,0.2509705584,0.2665829217,0.2039090244,0.2004237817,0.1912065836,0.2190529377,0.3173787171,0.1488732632,0.2009783818,0.2580333704,0.2636493996
