exp,item,sent,hasIC,num,isHIGH,layer,NP,sim
reading,11,The woman praised the gardeners of the millionaire who were,1,pl,1,13,1,0.7330805997
reading,11,The woman praised the gardeners of the millionaire who were,1,pl,1,13,2,0.6376178807
reading,11,The woman praised the gardeners of the millionaire who were,1,pl,1,14,1,0.734160753
reading,11,The woman praised the gardeners of the millionaire who were,1,pl,1,14,2,0.6595985032
reading,11,The woman praised the gardeners of the millionaire who were,1,pl,1,15,1,0.6365820629
reading,11,The woman praised the gardeners of the millionaire who were,1,pl,1,15,2,0.5573921873
reading,11,The woman praised the gardeners of the millionaire who were,1,pl,1,16,1,0.553937265
reading,11,The woman praised the gardeners of the millionaire who were,1,pl,1,16,2,0.4968661499
reading,11,The woman praised the gardeners of the millionaire who were,1,pl,1,17,1,0.6168743389
reading,11,The woman praised the gardeners of the millionaire who were,1,pl,1,17,2,0.5454318471
reading,11,The woman praised the gardeners of the millionaire who were,1,pl,1,18,1,0.5820803598
reading,11,The woman praised the gardeners of the millionaire who were,1,pl,1,18,2,0.5300234579
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,1,1,0.03430277776
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,1,2,0.04349088603
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,2,1,0.08067288187
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,2,2,0.1098758126
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,3,1,0.07714442622
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,3,2,0.09588991055
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,4,1,0.1014605022
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,4,2,0.09953453956
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,5,1,0.07041217847
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,5,2,0.07094787534
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,6,1,0.06518851087
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,6,2,0.06604743178
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,7,1,0.04237255277
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,7,2,0.04857144227
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,8,1,0.0552810474
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,8,2,0.07228920638
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,9,1,0.09636548939
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,9,2,0.1098561548
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,10,1,0.1554052363
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,10,2,0.1908834041
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,11,1,0.2689947833
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,11,2,0.3105551502
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,12,1,0.5354195211
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,12,2,0.5726227487
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,13,1,0.6535214405
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,13,2,0.6842269558
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,14,1,0.6770007165
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,14,2,0.700589171
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,15,1,0.6211152963
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,15,2,0.6351457779
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,16,1,0.560685316
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,16,2,0.5409291472
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,17,1,0.6352218741
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,17,2,0.6297217509
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,18,1,0.5824536494
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,18,2,0.5970275094
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,1,1,0.0545771189
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,1,2,0.02973381919
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,2,1,0.08414595967
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,2,2,0.08440141888
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,3,1,0.07909073584
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,3,2,0.07913095085
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,4,1,0.1010836511
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,4,2,0.08640773668
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,5,1,0.06577349167
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,5,2,0.05901482888
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,6,1,0.05251703526
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,6,2,0.05312823583
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,7,1,0.02878863786
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,7,2,0.04489393348
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,8,1,0.04809449588
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,8,2,0.06272466921
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,9,1,0.07943359634
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,9,2,0.1106590835
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,10,1,0.1419891409
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,10,2,0.1695573239
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,11,1,0.2410611717
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,11,2,0.2715734665
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,12,1,0.494746002
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,12,2,0.5056945373
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,13,1,0.631281904
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,13,2,0.6368430631
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,14,1,0.6475235018
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,14,2,0.6503998953
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,15,1,0.576390488
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,15,2,0.5594289227
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,16,1,0.5105258891
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,16,2,0.4785568555
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,17,1,0.6155147707
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,17,2,0.5345985543
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,18,1,0.5401689665
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,18,2,0.5050403252
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,1,1,0.04035507034
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,1,2,0.08249839283
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,2,1,0.07115867882
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,2,2,0.1399485312
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,3,1,0.06575995491
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,3,2,0.1342542473
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,4,1,0.08422562673
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,4,2,0.1615252691
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,5,1,0.04576320761
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,5,2,0.1392653847
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,6,1,0.03120499536
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,6,2,0.1266907473
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,7,1,0.008464712823
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,7,2,0.132218055
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,8,1,0.01683624852
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,8,2,0.1454997576
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,9,1,0.04947751448
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,9,2,0.2119237335
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,10,1,0.1068710794
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,10,2,0.321409179
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,11,1,0.1846723778
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,11,2,0.4107694884
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,12,1,0.4148687994
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,12,2,0.6181159751
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,13,1,0.5524971755
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,13,2,0.723228417
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,14,1,0.5860100895
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,14,2,0.7205804457
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,15,1,0.5017051559
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,15,2,0.6391566009
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,16,1,0.4347017058
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,16,2,0.5419114005
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,17,1,0.5585814863
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,17,2,0.6264468197
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,18,1,0.5180660075
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,18,2,0.5989211655
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,1,1,0.0760584664
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,1,2,0.04637078783
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,2,1,0.1125815832
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,2,2,0.07768271177
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,3,1,0.1131731794
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,3,2,0.06821166485
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,4,1,0.1359806129
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,4,2,0.08752550272
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,5,1,0.1079655192
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,5,2,0.06238405536
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,6,1,0.09486805669
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,6,2,0.04700891613
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,7,1,0.08261460803
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,7,2,0.03481972917
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,8,1,0.08743597023
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,8,2,0.03985016477
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,9,1,0.1579111941
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,9,2,0.0371507159
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,10,1,0.2739557707
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,10,2,0.1103296719
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,11,1,0.3614443003
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,11,2,0.2063846893
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,12,1,0.5917058382
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,12,2,0.4598534293
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,13,1,0.7025565007
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,13,2,0.5940365088
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,14,1,0.6942837808
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,14,2,0.617737937
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,15,1,0.6022703664
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,15,2,0.5071356058
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,16,1,0.5307175548
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,16,2,0.4309823181
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,17,1,0.6396601248
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,17,2,0.5018735838
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,18,1,0.5895606451
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,18,2,0.4725869411
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,1,1,0.02927892226
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,1,2,0.05498481427
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,2,1,0.08080240583
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,2,2,0.08767679801
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,3,1,0.07909399969
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,3,2,0.08219592687
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,4,1,0.08382057571
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,4,2,0.1051309522
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,5,1,0.05444393545
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,5,2,0.06770732623
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,6,1,0.04673777621
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,6,2,0.05455544181
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,7,1,0.03816108562
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,7,2,0.03185077764
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,8,1,0.04860598196
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,8,2,0.05915799836
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,9,1,0.0832713633
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,9,2,0.09366520147
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,10,1,0.1339764602
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,10,2,0.2036485585
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,11,1,0.2660831014
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,11,2,0.348402949
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,12,1,0.5281703014
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,12,2,0.6313887224
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,13,1,0.6440311125
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,13,2,0.7132337852
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,14,1,0.6090590449
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,14,2,0.7489477668
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,15,1,0.511302167
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,15,2,0.6840562731
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,16,1,0.4436476506
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,16,2,0.5858065787
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,17,1,0.5065356393
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,17,2,0.6396558156
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,18,1,0.4733319194
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,18,2,0.6080969272
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,1,1,0.04371120509
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,1,2,0.0337163712
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,2,1,0.1069187117
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,2,2,0.08530690231
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,3,1,0.0941142737
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,3,2,0.0816857358
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,4,1,0.09554682241
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,4,2,0.1077132205
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,5,1,0.06749644889
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,5,2,0.07586565531
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,6,1,0.060543749
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,6,2,0.07198356363
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,7,1,0.04320259418
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,7,2,0.04946780326
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,8,1,0.06129631545
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,8,2,0.068318421
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,9,1,0.09285650599
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,9,2,0.1209924799
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,10,1,0.146275948
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,10,2,0.195398735
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,11,1,0.2906277919
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,11,2,0.3398678918
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,12,1,0.5327987877
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,12,2,0.6027393743
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,13,1,0.6624936917
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,13,2,0.7295851034
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,14,1,0.6294357383
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,14,2,0.7408123832
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,15,1,0.5436800278
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,15,2,0.6610534814
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,16,1,0.4741332401
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,16,2,0.5891757725
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,17,1,0.5588737205
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,17,2,0.6337839821
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,18,1,0.5217872955
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,18,2,0.6037323619
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,1,1,0.04560055075
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,1,2,0.0766843568
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,2,1,0.07150054636
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,2,2,0.1179125789
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,3,1,0.06679922307
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,3,2,0.1196285062
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,4,1,0.08339479723
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,4,2,0.1447408504
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,5,1,0.05792045074
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,5,2,0.1152323385
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,6,1,0.04239351217
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,6,2,0.1013815393
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,7,1,0.02945183672
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,7,2,0.08832679938
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,8,1,0.02989345398
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,8,2,0.1041504468
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,9,1,0.03067763714
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,9,2,0.1700900027
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,10,1,0.08564819358
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,10,2,0.3093696824
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,11,1,0.1880282179
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,11,2,0.41845081
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,12,1,0.4484220461
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,12,2,0.6446350695
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,13,1,0.5974937471
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,13,2,0.7359636495
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,14,1,0.5604709209
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,14,2,0.7586068758
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,15,1,0.4359648712
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,15,2,0.6663781785
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,16,1,0.3746210723
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,16,2,0.5791518629
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,17,1,0.4653830914
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,17,2,0.6471406706
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,18,1,0.4285446033
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,18,2,0.6145286229
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,1,1,0.08249726363
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,1,2,0.0404239495
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,2,1,0.1310877878
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,2,2,0.07759211949
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,3,1,0.1291535585
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,3,2,0.07134453914
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,4,1,0.1511037233
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,4,2,0.08814289488
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,5,1,0.1278242044
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,5,2,0.04882958219
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,6,1,0.1151852572
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,6,2,0.03470695877
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,7,1,0.1228170807
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,7,2,0.01149705883
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,8,1,0.1294461387
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,8,2,0.0211628143
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,9,1,0.1959401617
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,9,2,0.05029083496
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,10,1,0.295056747
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,10,2,0.1373996658
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,11,1,0.4120513223
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,11,2,0.2624561167
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,12,1,0.6571706844
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,12,2,0.5519367854
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,13,1,0.7677774404
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,13,2,0.6952615587
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,14,1,0.7353148708
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,14,2,0.7315670347
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,15,1,0.6648890091
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,15,2,0.6461101108
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,16,1,0.5922446869
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,16,2,0.5768433873
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,17,1,0.6337890381
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,17,2,0.6224693822
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,18,1,0.6096702982
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,18,2,0.6056271872
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,1,1,0.02922139393
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,1,2,0.05489848724
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,2,1,0.08128066088
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,2,2,0.08762612295
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,3,1,0.07784241759
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,3,2,0.08138924688
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,4,1,0.08344896673
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,4,2,0.1049657047
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,5,1,0.05534986406
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,5,2,0.06858627654
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,6,1,0.04851912285
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,6,2,0.05544297786
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,7,1,0.04004907989
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,7,2,0.03208246502
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,8,1,0.04770699887
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,8,2,0.05721495215
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,9,1,0.08680367038
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,9,2,0.0914487607
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,10,1,0.138705667
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,10,2,0.1867317779
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,11,1,0.2494899724
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,11,2,0.2994631208
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,12,1,0.5034497954
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,12,2,0.586528417
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,13,1,0.5939262404
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,13,2,0.6754553472
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,14,1,0.5784913232
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,14,2,0.7021597391
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,15,1,0.4990770139
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,15,2,0.6318399659
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,16,1,0.4505415088
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,16,2,0.5454020791
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,17,1,0.5243687748
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,17,2,0.6292257329
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,18,1,0.4543541874
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,18,2,0.5619197791
reading,11,The woman met the millionaires of the gardener who was,0,sg,0,1,1,0.04370878402
reading,11,The woman met the millionaires of the gardener who was,0,sg,0,1,2,0.03435798802
reading,11,The woman met the millionaires of the gardener who was,0,sg,0,2,1,0.1081544772
reading,11,The woman met the millionaires of the gardener who was,0,sg,0,2,2,0.08388253272
reading,11,The woman met the millionaires of the gardener who was,0,sg,0,3,1,0.09440022818
