exp,item,sent,hasIC,num,isHIGH,model,lstm_score
story,13,The man praised the bosses of the assistant who was,1,sg,0,LSTM_22,0.6783223753
story,13,The man praised the bosses of the assistant who was,1,sg,0,LSTM_23,0.7805267708
story,13,The man praised the bosses of the assistant who was,1,sg,0,LSTM_24,0.5962999117
story,13,The man praised the bosses of the assistant who was,1,sg,0,LSTM_25,0.5422975299
story,13,The man praised the bosses of the assistant who was,1,sg,0,LSTM_3,0.7090566123
story,13,The man praised the bosses of the assistant who was,1,sg,0,LSTM_4,0.6495617353
story,13,The man praised the bosses of the assistant who was,1,sg,0,LSTM_5,0.5802816997
story,13,The man praised the bosses of the assistant who was,1,sg,0,LSTM_6,0.521328823
story,13,The man praised the bosses of the assistant who was,1,sg,0,LSTM_7,0.6490029857
story,13,The man praised the bosses of the assistant who was,1,sg,0,LSTM_8,0.9138825148
story,13,The man praised the bosses of the assistant who was,1,sg,0,LSTM_9,0.6553416959
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_1,0.9902856015
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_10,0.9620053372
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_11,0.9269617651
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_12,0.9240747052
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_13,0.9807705046
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_14,0.9807615044
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_15,0.9220495601
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_16,0.973961699
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_17,0.97821209
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_18,0.9186188414
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_19,0.9498417492
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_2,0.9801832962
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_20,0.8750113516
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_21,0.9481576674
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_22,0.9906645303
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_23,0.9269735245
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_24,0.9542921835
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_25,0.9505916743
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_3,0.9726140361
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_4,0.9145146931
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_5,0.9375285446
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_6,0.9611365277
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_7,0.9418499142
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_8,0.9852485957
story,13,The man videotaped the boss of the assistant who was,0,sg,1,LSTM_9,0.9694774356
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_1,0.7972560594
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_10,0.9136998212
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_11,0.6621169566
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_12,0.5547105693
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_13,0.725263967
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_14,0.8936983289
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_15,0.3352340946
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_16,0.7616444456
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_17,0.8406963664
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_18,0.6800579011
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_19,0.4494697293
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_2,0.9119311389
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_20,0.434758577
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_21,0.4393824584
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_22,0.8169966129
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_23,0.7104798728
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_24,0.6950643375
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_25,0.5577569277
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_3,0.7280837256
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_4,0.6779512635
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_5,0.5490798645
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_6,0.6982784955
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_7,0.7881781116
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_8,0.927066647
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,LSTM_9,0.8276349267
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_1,0.9888378736
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_10,0.9101072817
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_11,0.9677248872
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_12,0.8963097366
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_13,0.9849493607
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_14,0.976869277
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_15,0.9677470827
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_16,0.98891016
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_17,0.96835696
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_18,0.9800211546
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_19,0.9866895625
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_2,0.9797925299
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_20,0.9726280211
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_21,0.9240163269
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_22,0.9726979324
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_23,0.9627880683
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_24,0.9880852286
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_25,0.9411997429
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_3,0.9395739873
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_4,0.9404457203
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_5,0.9667532246
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_6,0.9028877255
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_7,0.9560331455
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_8,0.9842549468
story,14,The man punished the accountant of the businessman who was,1,sg,1,LSTM_9,0.9871633789
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_1,0.9182852708
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_10,0.7704892305
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_11,0.8846304913
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_12,0.7345146549
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_13,0.9099092216
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_14,0.9236733919
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_15,0.6703584205
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_16,0.9086669497
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_17,0.8362516786
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_18,0.9555092145
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_19,0.6017260165
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_2,0.9201668319
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_20,0.8800294977
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_21,0.7597125257
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_22,0.9093967878
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_23,0.8887306563
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_24,0.9362497671
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_25,0.7516442216
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_3,0.6467532401
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_4,0.8118999352
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_5,0.8875160073
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_6,0.6066585768
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_7,0.8710617231
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_8,0.9415268272
story,14,The man punished the accountants of the businessman who was,1,sg,0,LSTM_9,0.8624443272
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_1,0.9221616502
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_10,0.9226866907
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_11,0.9399817024
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_12,0.8281548043
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_13,0.9659732324
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_14,0.9710462601
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_15,0.85001783
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_16,0.9845557338
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_17,0.9390445155
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_18,0.9609751971
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_19,0.9747761108
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_2,0.9377335227
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_20,0.9183333995
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_21,0.8944034437
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_22,0.9538938694
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_23,0.9511804641
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_24,0.9661137137
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_25,0.9278923539
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_3,0.8636584547
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_4,0.8882058003
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_5,0.9178179758
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_6,0.9238643812
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_7,0.931839143
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_8,0.9760665336
story,14,The man saw the accountant of the businessman who was,0,sg,1,LSTM_9,0.9595495728
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_1,0.6987552412
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_10,0.6454827165
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_11,0.6797153153
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_12,0.106804379
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_13,0.7845958098
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_14,0.8078989082
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_15,0.1192263087
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_16,0.8485157663
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_17,0.6463072804
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_18,0.8908964898
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_19,0.7153716358
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_2,0.6481824146
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_20,0.6900289869
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_21,0.4085104666
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_22,0.7732023567
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_23,0.8400008799
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_24,0.7818980249
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_25,0.6530802894
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_3,0.3174436206
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_4,0.7161636564
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_5,0.7152502295
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_6,0.3253558262
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_7,0.7281367208
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_8,0.9091140392
story,14,The man saw the accountants of the businessman who was,0,sg,0,LSTM_9,0.7216923875
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_1,0.1374540881
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_10,0.2307434598
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_11,0.1780148616
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_12,0.04555517488
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_13,0.0854783567
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_14,0.120667436
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_15,0.2766855926
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_16,0.4734087896
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_17,0.2833749568
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_18,0.1933955412
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_19,0.191605784
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_2,0.3193450724
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_20,0.1467092498
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_21,0.2790078409
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_22,0.2951601583
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_23,0.1396484809
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_24,0.108406105
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_25,0.1407733008
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_3,0.7171220879
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_4,0.3453131118
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_5,0.07932102382
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_6,0.2463447603
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_7,0.1251843202
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_8,0.07134087757
story,14,The man punished the businessman of the accountants who was,1,sg,1,LSTM_9,0.4811680942
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_1,0.992804551
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_10,0.9327606287
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_11,0.9419123474
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_12,0.913009189
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_13,0.9858930301
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_14,0.9841573488
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_15,0.9535292093
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_16,0.9740616255
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_17,0.9673943266
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_18,0.964588731
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_19,0.9880643788
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_2,0.9784410967
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_20,0.9581106549
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_21,0.914494117
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_22,0.9754143442
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_23,0.9602256082
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_24,0.9957507677
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_25,0.946763511
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_3,0.9491308258
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_4,0.9437688616
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_5,0.9679859674
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_6,0.9138742058
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_7,0.9643708427
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_8,0.971249162
story,14,The man punished the businessman of the accountant who was,1,sg,0,LSTM_9,0.9878020287
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_1,0.1359149274
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_10,0.1331513023
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_11,0.1830310529
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_12,0
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_13,0.05788054391
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_14,0.06712624912
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_15,0.09229395318
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_16,0.3266785297
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_17,0.1269977869
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_18,0.2026835575
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_19,0.2371153654
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_2,0.2103616496
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_20,0.1618492509
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_21,0.2733143766
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_22,0.2316716152
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_23,0.09399422918
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_24,0.04498010175
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_25,0.203377492
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_3,0.3458681204
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_4,0.3564095386
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_5,0.06590684631
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_6,0.2123193099
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_7,0.1153681783
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_8,0.05138699703
story,14,The man saw the businessman of the accountants who was,0,sg,1,LSTM_9,0.2695192297
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_1,0.9184926932
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_10,0.9378579957
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_11,0.9096953457
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_12,0.7492151851
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_13,0.9747573717
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_14,0.9819266729
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_15,0.755147665
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_16,0.9687498345
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_17,0.9190805811
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_18,0.9402342628
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_19,0.9492597402
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_2,0.9500990278
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_20,0.9234417788
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_21,0.9018946629
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_22,0.9495133355
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_23,0.9486775166
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_24,0.976873443
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_25,0.9317725502
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_3,0.8704256207
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_4,0.8956892004
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_5,0.8685114499
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_6,0.9325564471
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_7,0.9154799793
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_8,0.9659802858
story,14,The man saw the businessman of the accountant who was,0,sg,0,LSTM_9,0.9344445454
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_1,0.07789273042
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_10,0.1620663462
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_11,0.04394645483
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_12,0.02764183986
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_13,0.02718059008
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_14,0.1178714555
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_15,0.2559121086
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_16,0.1544181528
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_17,0.102686348
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_18,0.09545758326
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_19,0.08468437696
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_2,0.2724997287
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_20,0.2013536433
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_21,0.1694700961
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_22,0.1297914333
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_23,0.09593711336
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_24,0.3202946206
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_25,0.09618596537
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_3,0.4252867458
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_4,0.1148487748
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_5,0.1059614889
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_6,0.2032997725
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_7,0.01867458339
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_8,0.06372897718
story,16,The man scolded the landlady of the actors who was,1,sg,1,LSTM_9,0.2759613841
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_1,0.974145116
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_10,0.9543202068
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_11,0.9574481132
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_12,0.9666650882
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_13,0.9864380747
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_14,0.982069242
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_15,0.9487912345
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_16,0.9608561781
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_17,0.9458216845
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_18,0.9160244887
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_19,0.96191428
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_2,0.9678970525
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_20,0.9189993091
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_21,0.8671578228
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_22,0.9740887826
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_23,0.9598219817
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_24,0.9737367772
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_25,0.9528369448
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_3,0.9226950115
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_4,0.9217027046
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_5,0.9764585975
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_6,0.9206996305
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_7,0.9636453204
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_8,0.9551605217
story,16,The man scolded the landladies of the actor who was,1,sg,0,LSTM_9,0.915793966
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_1,0.1058120638
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_10,0.1092357603
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_11,0.07731583538
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_12,0.02214921845
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_13,0.0288187799
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_14,0.0929025502
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_15,0.4277686106
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_16,0.1842647901
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_17,0.3000328485
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_18,0.2099703248
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_19,0.1258446407
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_2,0.2515006277
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_20,0.1786176342
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_21,0.2039048385
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_22,0.2367810769
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_23,0.1270103884
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_24,0.3529569522
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_25,0.2007403091
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_3,0.4072378595
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_4,0.2953707413
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_5,0.1190861591
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_6,0.2620969392
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_7,0.04903525013
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_8,0.08136977085
story,16,The man recognized the landlady of the actors who was,0,sg,1,LSTM_9,0.3581995087
story,16,The man recognized the landladies of the actor who was,0,sg,0,LSTM_1,0.9734435752
story,16,The man recognized the landladies of the actor who was,0,sg,0,LSTM_10,0.9559107489
story,16,The man recognized the landladies of the actor who was,0,sg,0,LSTM_11,0.9401609711
