exp,item,sent,hasIC,num,isHIGH,tf_layer_0_HIGH_SIM,tf_layer_0_LOW_SIM,tf_layer_1_HIGH_SIM,tf_layer_1_LOW_SIM,tf_layer_2_HIGH_SIM,tf_layer_2_LOW_SIM,tf_layer_3_HIGH_SIM,tf_layer_3_LOW_SIM,tf_layer_4_HIGH_SIM,tf_layer_4_LOW_SIM,tf_layer_5_HIGH_SIM,tf_layer_5_LOW_SIM,tf_layer_6_HIGH_SIM,tf_layer_6_LOW_SIM,tf_layer_7_HIGH_SIM,tf_layer_7_LOW_SIM,tf_layer_8_HIGH_SIM,tf_layer_8_LOW_SIM,tf_layer_9_HIGH_SIM,tf_layer_9_LOW_SIM,tf_layer_10_HIGH_SIM,tf_layer_10_LOW_SIM,tf_layer_11_HIGH_SIM,tf_layer_11_LOW_SIM,tf_layer_12_HIGH_SIM,tf_layer_12_LOW_SIM,tf_layer_13_HIGH_SIM,tf_layer_13_LOW_SIM,tf_layer_14_HIGH_SIM,tf_layer_14_LOW_SIM,tf_layer_15_HIGH_SIM,tf_layer_15_LOW_SIM,tf_layer_16_HIGH_SIM,tf_layer_16_LOW_SIM,tf_layer_17_HIGH_SIM,tf_layer_17_LOW_SIM
reading,10,The man resembled the employees of the representative who was,0,sg,0,0.08408483457,0.06440919787,0.1015768195,0.08911188533,0.108023531,0.1331175764,0.1421225652,0.1589938465,0.1081915711,0.1316864001,0.07290010274,0.1180699745,0.0747160943,0.1189345019,0.08106885325,0.1202637157,0.1135960811,0.1337960009,0.1905493085,0.1731989215,0.2201619195,0.2815962776,0.4497221518,0.4749355984,0.5821258495,0.6169149115,0.5987554395,0.6680643643,0.4868722258,0.5817282533,0.4420903501,0.526382618,0.5330685176,0.5683237668,0.4186659681,0.5044572982
reading,10,The man resembled the employee of the representatives who were,0,pl,0,0.1014145636,0.1106782071,0.112396119,0.1546974953,0.1328805191,0.1694464759,0.1572326892,0.1964879508,0.1166801899,0.1846035825,0.08400976715,0.1564532224,0.08390418288,0.1472493744,0.08973176251,0.150848008,0.1057452846,0.1483806157,0.1384769047,0.1983586904,0.1693746552,0.3288725107,0.3849574614,0.5132682157,0.540810116,0.6435812858,0.5621101678,0.6807355312,0.4799502557,0.594913784,0.4269322651,0.529453219,0.5052326917,0.5844694594,0.4137438301,0.5082027912
reading,10,The man resembled the employees of the representative who were,0,pl,1,0.08408483457,0.06440919787,0.1015768195,0.08911188533,0.108023531,0.1331175764,0.1421225652,0.1589938465,0.1081915711,0.1316864001,0.07290010274,0.1180699745,0.0747160943,0.1189345019,0.08106885325,0.1202637157,0.1135960811,0.1337960009,0.1905493085,0.1731989215,0.2201619195,0.2815962776,0.4497221518,0.4749355984,0.5821258495,0.6169149115,0.5987554395,0.6680643643,0.4868722258,0.5817282533,0.4420903501,0.526382618,0.5330685176,0.5683237668,0.4186659681,0.5044572982
reading,11,The woman praised the gardener of the millionaires who was,1,sg,1,0.1358883133,0.07333425735,0.1473260669,0.1202070157,0.1657370747,0.1336793075,0.1902526431,0.1641322018,0.1526386845,0.1484458343,0.1340924753,0.1468630423,0.1242127325,0.1325081337,0.1224505344,0.1606177028,0.1436006841,0.1663948973,0.1935201404,0.2748223438,0.2518058624,0.3448735322,0.5334862193,0.6084133984,0.6390993188,0.7183103197,0.6491542247,0.7334621324,0.5784861037,0.6662753699,0.5229357245,0.6076681186,0.6026058274,0.6722064729,0.4762857672,0.5558782145
reading,11,The woman praised the gardeners of the millionaire who was,1,sg,0,0.1153754422,0.0511258133,0.1432505013,0.09219664225,0.1450475748,0.1130187578,0.1672873048,0.1377584129,0.1410498515,0.1185446938,0.1293020245,0.1115862284,0.1234918104,0.08387581823,0.1268992169,0.1034882022,0.1612370553,0.09221330993,0.2478928131,0.1780627712,0.3181695856,0.2698204888,0.59564791,0.5161732396,0.6842234226,0.6662932025,0.7036276475,0.697900996,0.6511473108,0.6462687774,0.5887467845,0.6040482308,0.6600481578,0.6455244822,0.5370884689,0.5747100655
reading,11,The woman praised the gardener of the millionaires who were,1,pl,0,0.1358883133,0.07333425735,0.1473260669,0.1202070157,0.1657370747,0.1336793075,0.1902526431,0.1641322018,0.1526386845,0.1484458343,0.1340924753,0.1468630423,0.1242127325,0.1325081337,0.1224505344,0.1606177028,0.1436006841,0.1663948973,0.1935201404,0.2748223438,0.2518058624,0.3448735322,0.5334862193,0.6084133984,0.6390993188,0.7183103197,0.6491542247,0.7334621324,0.5784861037,0.6662753699,0.5229357245,0.6076681186,0.6026058274,0.6722064729,0.4762857672,0.5558782145
reading,11,The woman praised the gardeners of the millionaire who were,1,pl,1,0.1153754422,0.0511258133,0.1432505013,0.09219664225,0.1450475748,0.1130187578,0.1672873048,0.1377584129,0.1410498515,0.1185446938,0.1293020245,0.1115862284,0.1234918104,0.08387581823,0.1268992169,0.1034882022,0.1612370553,0.09221330993,0.2478928131,0.1780627712,0.3181695856,0.2698204888,0.59564791,0.5161732396,0.6842234226,0.6662932025,0.7036276475,0.697900996,0.6511473108,0.6462687774,0.5887467845,0.6040482308,0.6600481578,0.6455244822,0.5370884689,0.5747100655
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,0.1362707371,0.073258635,0.1485847069,0.1199689426,0.1663171549,0.1331152865,0.1915168831,0.1645964497,0.1533921988,0.1488375363,0.1347310886,0.1481176046,0.1217777798,0.132957826,0.1187067211,0.158620696,0.1425742157,0.1621866099,0.1803847955,0.265958669,0.2385102667,0.3364114341,0.4790876858,0.5641783452,0.5919362636,0.6897603568,0.6038840246,0.7097513001,0.5505148292,0.6592173244,0.5275823561,0.620185842,0.6074508458,0.6801447074,0.5222693281,0.5859096325
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,0.1156070489,0.0510028469,0.143960716,0.09258442846,0.1456844779,0.1128613527,0.1694832784,0.1385300651,0.1427293265,0.1190790894,0.1307818403,0.1140183287,0.1229054014,0.08601278574,0.1211205768,0.1041656187,0.161602393,0.09140663783,0.2271654202,0.1603700639,0.2827253339,0.2406116587,0.5253293265,0.4783182581,0.6478981066,0.6282101,0.6412972263,0.6490987354,0.5834805106,0.6040227939,0.558122806,0.5646157982,0.6416886444,0.6111337925,0.5420676293,0.5185709325
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,0.1362707371,0.073258635,0.1485847069,0.1199689426,0.1663171549,0.1331152865,0.1915168831,0.1645964497,0.1533921988,0.1488375363,0.1347310886,0.1481176046,0.1217777798,0.132957826,0.1187067211,0.158620696,0.1425742157,0.1621866099,0.1803847955,0.265958669,0.2385102667,0.3364114341,0.4790876858,0.5641783452,0.5919362636,0.6897603568,0.6038840246,0.7097513001,0.5505148292,0.6592173244,0.5275823561,0.620185842,0.6074508458,0.6801447074,0.5222693281,0.5859096325
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,0.1156070489,0.0510028469,0.143960716,0.09258442846,0.1456844779,0.1128613527,0.1694832784,0.1385300651,0.1427293265,0.1190790894,0.1307818403,0.1140183287,0.1229054014,0.08601278574,0.1211205768,0.1041656187,0.161602393,0.09140663783,0.2271654202,0.1603700639,0.2827253339,0.2406116587,0.5253293265,0.4783182581,0.6478981066,0.6282101,0.6412972263,0.6490987354,0.5834805106,0.6040227939,0.558122806,0.5646157982,0.6416886444,0.6111337925,0.5420676293,0.5185709325
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,0.05072937645,0.1157448425,0.08840745983,0.1490983832,0.1087430473,0.1525438133,0.1303640085,0.1791462431,0.1113845779,0.1557069195,0.1015495416,0.13982174,0.07531508614,0.1337988555,0.08516389749,0.1459166634,0.0689322352,0.1723082399,0.1286349751,0.3007193275,0.2073114029,0.3629252991,0.4490394614,0.6279831965,0.5795905145,0.7151437002,0.5590034704,0.7504628736,0.4803545025,0.6904946868,0.4237919296,0.6290901977,0.5130811194,0.6929808064,0.434721994,0.5715516169
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,0.07316206977,0.1356075569,0.110528314,0.1528710596,0.1237328305,0.1698923355,0.1383792448,0.2023870723,0.1195219486,0.1696115507,0.1174880919,0.1517465782,0.1053217209,0.1361371432,0.1233846946,0.1434193145,0.1371421729,0.1622152109,0.204011457,0.2328868294,0.302017079,0.3283053318,0.5303944638,0.5914601376,0.6684864829,0.71340105,0.6396354941,0.7294376306,0.5757094118,0.6584264663,0.5184183636,0.6143304084,0.6184421147,0.6916375114,0.5243805465,0.5938397019
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,0.05072937645,0.1157448425,0.08840745983,0.1490983832,0.1087430473,0.1525438133,0.1303640085,0.1791462431,0.1113845779,0.1557069195,0.1015495416,0.13982174,0.07531508614,0.1337988555,0.08516389749,0.1459166634,0.0689322352,0.1723082399,0.1286349751,0.3007193275,0.2073114029,0.3629252991,0.4490394614,0.6279831965,0.5795905145,0.7151437002,0.5590034704,0.7504628736,0.4803545025,0.6904946868,0.4237919296,0.6290901977,0.5130811194,0.6929808064,0.434721994,0.5715516169
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,0.07316206977,0.1356075569,0.110528314,0.1528710596,0.1237328305,0.1698923355,0.1383792448,0.2023870723,0.1195219486,0.1696115507,0.1174880919,0.1517465782,0.1053217209,0.1361371432,0.1233846946,0.1434193145,0.1371421729,0.1622152109,0.204011457,0.2328868294,0.302017079,0.3283053318,0.5303944638,0.5914601376,0.6684864829,0.71340105,0.6396354941,0.7294376306,0.5757094118,0.6584264663,0.5184183636,0.6143304084,0.6184421147,0.6916375114,0.5243805465,0.5938397019
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,0.05044333755,0.1160349872,0.08962760102,0.1494738223,0.1097133171,0.1527897425,0.133166679,0.1802730534,0.1132689725,0.1565425933,0.1061903078,0.1401323427,0.07963106885,0.1318980259,0.08750292961,0.1390981437,0.08083714533,0.1642331441,0.1297711993,0.2802813652,0.2076552687,0.3369528044,0.4213201472,0.5613662401,0.5183370358,0.6733422827,0.5232510336,0.7077180515,0.4566943373,0.6629587052,0.4274640588,0.621945817,0.508120937,0.7058490869,0.4291847173,0.602727949
reading,11,The woman met the millionaires of the gardener who was,0,sg,0,0.0730911544,0.1357654828,0.1105370792,0.1539707164,0.1233795007,0.1704630588,0.1397541492,0.2036150764,0.1210948136,0.1704715944,0.1212817414,0.1524593783,0.108435855,0.1336300124,0.1229286726,0.1381457646,0.1463987706,0.151014538,0.2099857872,0.2099138392,0.2767013231,0.2929453526,0.5163667161,0.5287076292,0.6508378333,0.6826076346,0.6183615318,0.7095469134,0.5582154163,0.6455151335,0.5194547195,0.5983222278,0.6034962626,0.6640142579,0.5351351463,0.5796301324
reading,11,The woman met the millionaire of the gardeners who were,0,pl,0,0.05044333755,0.1160349872,0.08962760102,0.1494738223,0.1097133171,0.1527897425,0.133166679,0.1802730534,0.1132689725,0.1565425933,0.1061903078,0.1401323427,0.07963106885,0.1318980259,0.08750292961,0.1390981437,0.08083714533,0.1642331441,0.1297711993,0.2802813652,0.2076552687,0.3369528044,0.4213201472,0.5613662401,0.5183370358,0.6733422827,0.5232510336,0.7077180515,0.4566943373,0.6629587052,0.4274640588,0.621945817,0.508120937,0.7058490869,0.4291847173,0.602727949
reading,11,The woman met the millionaires of the gardener who were,0,pl,1,0.0730911544,0.1357654828,0.1105370792,0.1539707164,0.1233795007,0.1704630588,0.1397541492,0.2036150764,0.1210948136,0.1704715944,0.1212817414,0.1524593783,0.108435855,0.1336300124,0.1229286726,0.1381457646,0.1463987706,0.151014538,0.2099857872,0.2099138392,0.2767013231,0.2929453526,0.5163667161,0.5287076292,0.6508378333,0.6826076346,0.6183615318,0.7095469134,0.5582154163,0.6455151335,0.5194547195,0.5983222278,0.6034962626,0.6640142579,0.5351351463,0.5796301324
reading,13,The woman blamed the niece of the clerks who was,1,sg,1,0.0832871559,0.08937722205,0.1139976583,0.1224558195,0.1321416942,0.1281597632,0.1504142007,0.1522406213,0.122758193,0.1299566356,0.09590084668,0.09963407663,0.07987325505,0.08630791139,0.1118098694,0.1015638177,0.1244327094,0.1145201589,0.180818446,0.2122898105,0.2159180191,0.314048033,0.4536398622,0.5728170468,0.5635359796,0.6585254942,0.606411441,0.7022020765,0.5453643081,0.6319882812,0.4926864949,0.5703403463,0.579461547,0.6425187806,0.5302981477,0.5491289651
reading,13,The woman blamed the nieces of the clerk who was,1,sg,0,0.05915429862,0.1190298041,0.1156362821,0.1545407772,0.1382179825,0.1663993461,0.1645600336,0.1917836853,0.1341262751,0.1742014719,0.1076188416,0.1426110336,0.08526331056,0.1356326925,0.09019089472,0.1429194497,0.1212407232,0.1626203952,0.190217988,0.2485341303,0.2518945855,0.3724453735,0.5226549658,0.6241997398,0.6102859384,0.6726726924,0.5999045339,0.6984365713,0.5518904644,0.6406206752,0.5013007967,0.5790663403,0.6145611824,0.6577551925,0.5484096779,0.5983685865
reading,13,The woman blamed the niece of the clerks who were,1,pl,0,0.0832871559,0.08937722205,0.1139976583,0.1224558195,0.1321416942,0.1281597632,0.1504142007,0.1522406213,0.122758193,0.1299566356,0.09590084668,0.09963407663,0.07987325505,0.08630791139,0.1118098694,0.1015638177,0.1244327094,0.1145201589,0.180818446,0.2122898105,0.2159180191,0.314048033,0.4536398622,0.5728170468,0.5635359796,0.6585254942,0.606411441,0.7022020765,0.5453643081,0.6319882812,0.4926864949,0.5703403463,0.579461547,0.6425187806,0.5302981477,0.5491289651
reading,13,The woman blamed the nieces of the clerk who were,1,pl,1,0.05915429862,0.1190298041,0.1156362821,0.1545407772,0.1382179825,0.1663993461,0.1645600336,0.1917836853,0.1341262751,0.1742014719,0.1076188416,0.1426110336,0.08526331056,0.1356326925,0.09019089472,0.1429194497,0.1212407232,0.1626203952,0.190217988,0.2485341303,0.2518945855,0.3724453735,0.5226549658,0.6241997398,0.6102859384,0.6726726924,0.5999045339,0.6984365713,0.5518904644,0.6406206752,0.5013007967,0.5790663403,0.6145611824,0.6577551925,0.5484096779,0.5983685865
reading,13,The woman waited with the niece of the clerks who was,0,sg,1,0.05915429862,0.08935740116,0.1188666713,0.1227371668,0.1425660161,0.1286366007,0.1685238314,0.1534976049,0.1340596564,0.131012177,0.1099892151,0.1020991103,0.08834863326,0.08760700661,0.09464801605,0.09926454892,0.134981255,0.1147468128,0.1908152152,0.2159424051,0.2220444999,0.3162453588,0.3939778915,0.5765384803,0.5461070192,0.6819620276,0.5547259925,0.7082318379,0.4871974955,0.623527289,0.4471653307,0.5722841326,0.5609199806,0.6500626507,0.4621222364,0.5659592262
reading,13,The woman waited with the nieces of the clerk who was,0,sg,0,0.05915429862,0.1191019264,0.1147992725,0.155593003,0.1375208953,0.1671199837,0.1635455195,0.1932233981,0.1332852642,0.1748505575,0.1069938102,0.145968214,0.08289880564,0.138819639,0.08736863222,0.1446851483,0.1136719126,0.1638850983,0.1789512833,0.2558932114,0.2164675522,0.4089421062,0.4111364545,0.6529648892,0.5538289216,0.7397054012,0.5451855095,0.7396725968,0.476566726,0.6730293086,0.4273456261,0.6081004338,0.5463535835,0.6846711832,0.4508376289,0.6324658654
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,0.05915429862,0.08935740116,0.1188666713,0.1227371668,0.1425660161,0.1286366007,0.1685238314,0.1534976049,0.1340596564,0.131012177,0.1099892151,0.1020991103,0.08834863326,0.08760700661,0.09464801605,0.09926454892,0.134981255,0.1147468128,0.1908152152,0.2159424051,0.2220444999,0.3162453588,0.3939778915,0.5765384803,0.5461070192,0.6819620276,0.5547259925,0.7082318379,0.4871974955,0.623527289,0.4471653307,0.5722841326,0.5609199806,0.6500626507,0.4621222364,0.5659592262
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,0.05915429862,0.1191019264,0.1147992725,0.155593003,0.1375208953,0.1671199837,0.1635455195,0.1932233981,0.1332852642,0.1748505575,0.1069938102,0.145968214,0.08289880564,0.138819639,0.08736863222,0.1446851483,0.1136719126,0.1638850983,0.1789512833,0.2558932114,0.2164675522,0.4089421062,0.4111364545,0.6529648892,0.5538289216,0.7397054012,0.5451855095,0.7396725968,0.476566726,0.6730293086,0.4273456261,0.6081004338,0.5463535835,0.6846711832,0.4508376289,0.6324658654
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,0.1185857689,0.05964299919,0.1404008026,0.1244668037,0.1560718645,0.1453376255,0.1740368702,0.1785388695,0.1523289108,0.1437471705,0.1238745142,0.1229672149,0.114634217,0.09879533385,0.1166205195,0.1065566344,0.1352788523,0.1444858808,0.1874256811,0.2490248851,0.2605260487,0.3727555474,0.4980141499,0.614558205,0.5923814069,0.6846654499,0.6033295122,0.7027877749,0.5698294827,0.6518660844,0.513089236,0.5874004453,0.6012765973,0.6675027415,0.5314251791,0.573906177
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,0.08907687674,0.08346810226,0.1108461897,0.1219444549,0.1174517419,0.1380661549,0.1378402423,0.1641312888,0.1126834809,0.1388745982,0.08424398845,0.1125721324,0.07514778032,0.09674400009,0.08506566407,0.1361221239,0.09826742354,0.1724581977,0.1415120022,0.2518935122,0.2271824258,0.3629837233,0.5109894687,0.6393619341,0.6168628323,0.712806853,0.6066507269,0.7394287356,0.5470020378,0.6821784809,0.4896903075,0.624434935,0.5920304874,0.6800288313,0.5024193004,0.6173275413
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,0.1185857689,0.05964299919,0.1404008026,0.1244668037,0.1560718645,0.1453376255,0.1740368702,0.1785388695,0.1523289108,0.1437471705,0.1238745142,0.1229672149,0.114634217,0.09879533385,0.1166205195,0.1065566344,0.1352788523,0.1444858808,0.1874256811,0.2490248851,0.2605260487,0.3727555474,0.4980141499,0.614558205,0.5923814069,0.6846654499,0.6033295122,0.7027877749,0.5698294827,0.6518660844,0.513089236,0.5874004453,0.6012765973,0.6675027415,0.5314251791,0.573906177
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,0.08907687674,0.08346810226,0.1108461897,0.1219444549,0.1174517419,0.1380661549,0.1378402423,0.1641312888,0.1126834809,0.1388745982,0.08424398845,0.1125721324,0.07514778032,0.09674400009,0.08506566407,0.1361221239,0.09826742354,0.1724581977,0.1415120022,0.2518935122,0.2271824258,0.3629837233,0.5109894687,0.6393619341,0.6168628323,0.712806853,0.6066507269,0.7394287356,0.5470020378,0.6821784809,0.4896903075,0.624434935,0.5920304874,0.6800288313,0.5024193004,0.6173275413
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,0.08907687674,0.05943659459,0.1179314544,0.1236570544,0.1233323672,0.1449704531,0.1437863689,0.1775093649,0.1162203736,0.1430359988,0.08897954754,0.122731529,0.07358446533,0.09588120979,0.07846706778,0.1033564842,0.09010398177,0.1371379872,0.1295724222,0.2550623175,0.185040612,0.3804472274,0.3917255889,0.6269634542,0.5342543564,0.7101987181,0.5308175231,0.7113029917,0.4541039515,0.6398972796,0.3899918978,0.5645838705,0.5201336635,0.6573864335,0.3968766454,0.5708750849
reading,13,The woman waited with the clerks of the niece who was,0,sg,0,0.08907687674,0.08346810226,0.1107368002,0.1217580402,0.1177812938,0.138414686,0.1387792878,0.1645073016,0.11315244,0.1396512456,0.08574214596,0.1142289747,0.07634495513,0.09688158201,0.08254828881,0.1339936708,0.09469956708,0.1697343049,0.1321695056,0.258903539,0.2011539262,0.3688601258,0.4080993014,0.6211038316,0.5462413712,0.7172697661,0.5411109303,0.7307309016,0.4754602022,0.6713951613,0.4262245507,0.620831832,0.5486829294,0.6872734963,0.4328368489,0.6208393401
reading,13,The woman waited with the clerk of the nieces who were,0,pl,0,0.08907687674,0.05943659459,0.1179314544,0.1236570544,0.1233323672,0.1449704531,0.1437863689,0.1775093649,0.1162203736,0.1430359988,0.08897954754,0.122731529,0.07358446533,0.09588120979,0.07846706778,0.1033564842,0.09010398177,0.1371379872,0.1295724222,0.2550623175,0.185040612,0.3804472274,0.3917255889,0.6269634542,0.5342543564,0.7101987181,0.5308175231,0.7113029917,0.4541039515,0.6398972796,0.3899918978,0.5645838705,0.5201336635,0.6573864335,0.3968766454,0.5708750849
reading,13,The woman waited with the clerks of the niece who were,0,pl,1,0.08907687674,0.08346810226,0.1107368002,0.1217580402,0.1177812938,0.138414686,0.1387792878,0.1645073016,0.11315244,0.1396512456,0.08574214596,0.1142289747,0.07634495513,0.09688158201,0.08254828881,0.1339936708,0.09469956708,0.1697343049,0.1321695056,0.258903539,0.2011539262,0.3688601258,0.4080993014,0.6211038316,0.5462413712,0.7172697661,0.5411109303,0.7307309016,0.4754602022,0.6713951613,0.4262245507,0.620831832,0.5486829294,0.6872734963,0.4328368489,0.6208393401
reading,14,The man helped the brother of the athletes who was,1,sg,1,0.1254012922,0.1073535952,0.1095487424,0.1519693889,0.1158192797,0.1496134811,0.126501513,0.188491012,0.08526685896,0.1603233511,0.06033874238,0.1445657669,0.04630889875,0.1385606581,0.06293793198,0.1393715403,0.0832548069,0.1348743502,0.09037302271,0.2539688945,0.1509077868,0.3515350241,0.4538012829,0.6320517281,0.5795599396,0.717126407,0.5482342653,0.707978046,0.5143608057,0.6956369796,0.4586149357,0.6232597008,0.5364621933,0.6767619803,0.465701104,0.6228234862
reading,14,The man helped the brothers of the athlete who was,1,sg,0,0.08634747121,0.1184940383,0.1095063709,0.1425960571,0.1143534999,0.1551231189,0.1355352474,0.2003409184,0.09163330156,0.1730128262,0.06748547861,0.1551375962,0.06279962093,0.1543300618,0.05947603237,0.1661485191,0.06281998352,0.1733779574,0.08291006579,0.2516111828,0.1534308539,0.3793872788,0.3514169235,0.661984536,0.5472337654,0.7533070321,0.532419346,0.7600675788,0.4618126026,0.7229195332,0.3705712228,0.6622440237,0.4937850058,0.7066255684,0.450505252,0.6717276501
reading,14,The man helped the brother of the athletes who were,1,pl,0,0.1254012922,0.1073535952,0.1095487424,0.1519693889,0.1158192797,0.1496134811,0.126501513,0.188491012,0.08526685896,0.1603233511,0.06033874238,0.1445657669,0.04630889875,0.1385606581,0.06293793198,0.1393715403,0.0832548069,0.1348743502,0.09037302271,0.2539688945,0.1509077868,0.3515350241,0.4538012829,0.6320517281,0.5795599396,0.717126407,0.5482342653,0.707978046,0.5143608057,0.6956369796,0.4586149357,0.6232597008,0.5364621933,0.6767619803,0.465701104,0.6228234862
reading,14,The man helped the brothers of the athlete who were,1,pl,1,0.08634747121,0.1184940383,0.1095063709,0.1425960571,0.1143534999,0.1551231189,0.1355352474,0.2003409184,0.09163330156,0.1730128262,0.06748547861,0.1551375962,0.06279962093,0.1543300618,0.05947603237,0.1661485191,0.06281998352,0.1733779574,0.08291006579,0.2516111828,0.1534308539,0.3793872788,0.3514169235,0.661984536,0.5472337654,0.7533070321,0.532419346,0.7600675788,0.4618126026,0.7229195332,0.3705712228,0.6622440237,0.4937850058,0.7066255684,0.450505252,0.6717276501
reading,14,The man ran into the brother of the athletes who was,0,sg,1,0.08633138917,0.1078414512,0.1159546218,0.1525707902,0.1184752542,0.1502982042,0.1438419455,0.1894980498,0.1059164557,0.1615978715,0.07838383885,0.145864205,0.07120769186,0.1410268003,0.0611001859,0.138937039,0.06723180783,0.1338324809,0.06179277517,0.2633054896,0.1097581172,0.3725844288,0.267017215,0.618938386,0.4612738565,0.7140819162,0.4415803725,0.727297221,0.3840137487,0.701511688,0.2974750485,0.6788539605,0.4035968428,0.7470609017,0.3511949342,0.6532368005
reading,14,The man ran into the brothers of the athlete who was,0,sg,0,0.08634112659,0.1184865504,0.1091130142,0.1425910592,0.1136533851,0.1544151168,0.1351204462,0.1987576332,0.09067291857,0.1714278101,0.06694771986,0.1539098012,0.06427505829,0.154308193,0.05713232287,0.1626972874,0.06724254609,0.1782982511,0.07588181581,0.2581361655,0.1317790962,0.4133102194,0.2808157106,0.6809973226,0.4890924558,0.7721406788,0.4909318964,0.7776101379,0.4304810855,0.7428850047,0.3376427824,0.7069133231,0.4419482757,0.7606597116,0.3858044612,0.682329714
reading,14,The man ran into the brother of the athletes who were,0,pl,0,0.08633138917,0.1078414512,0.1159546218,0.1525707902,0.1184752542,0.1502982042,0.1438419455,0.1894980498,0.1059164557,0.1615978715,0.07838383885,0.145864205,0.07120769186,0.1410268003,0.0611001859,0.138937039,0.06723180783,0.1338324809,0.06179277517,0.2633054896,0.1097581172,0.3725844288,0.267017215,0.618938386,0.4612738565,0.7140819162,0.4415803725,0.727297221,0.3840137487,0.701511688,0.2974750485,0.6788539605,0.4035968428,0.7470609017,0.3511949342,0.6532368005
reading,14,The man ran into the brothers of the athlete who were,0,pl,1,0.08634112659,0.1184865504,0.1091130142,0.1425910592,0.1136533851,0.1544151168,0.1351204462,0.1987576332,0.09067291857,0.1714278101,0.06694771986,0.1539098012,0.06427505829,0.154308193,0.05713232287,0.1626972874,0.06724254609,0.1782982511,0.07588181581,0.2581361655,0.1317790962,0.4133102194,0.2808157106,0.6809973226,0.4890924558,0.7721406788,0.4909318964,0.7776101379,0.4304810855,0.7428850047,0.3376427824,0.7069133231,0.4419482757,0.7606597116,0.3858044612,0.682329714
reading,14,The man helped the athlete of the brothers who was,1,sg,1,0.1186095149,0.08637462346,0.1354244002,0.1122509872,0.1498337712,0.1185857045,0.1889213112,0.1497638787,0.1581811809,0.1120116338,0.1407957034,0.0869864867,0.1402898637,0.07757751597,0.1453488172,0.0768540373,0.1561666944,0.08318738083,0.2083298176,0.1677074094,0.284344773,0.2647309431,0.5452374724,0.5570120682,0.6739079777,0.6884157575,0.6498265724,0.7034390971,0.6310183858,0.6928005673,0.5544785662,0.62539973,0.6139967065,0.6671777721,0.5730771984,0.6323667047
reading,14,The man helped the athletes of the brother who was,1,sg,0,0.1080539459,0.1253259022,0.1433171469,0.11458939,0.1386077744,0.1216793958,0.1668969141,0.1413298265,0.1377469018,0.1040485501,0.1237596955,0.07842342059,0.1205346782,0.06440931385,0.1135116281,0.07858700904,0.1105350161,0.09284187394,0.2117296829,0.1681804839,0.2686163387,0.2554787191,0.543462,0.5279420002,0.6712943682,0.6659205714,0.6310880736,0.6876007268,0.5840168935,0.6737045357,0.4992581771,0.6445243112,0.5630158753,0.668949746,0.5260677543,0.6067309661
reading,14,The man helped the athlete of the brothers who were,1,pl,0,0.1186095149,0.08637462346,0.1354244002,0.1122509872,0.1498337712,0.1185857045,0.1889213112,0.1497638787,0.1581811809,0.1120116338,0.1407957034,0.0869864867,0.1402898637,0.07757751597,0.1453488172,0.0768540373,0.1561666944,0.08318738083,0.2083298176,0.1677074094,0.284344773,0.2647309431,0.5452374724,0.5570120682,0.6739079777,0.6884157575,0.6498265724,0.7034390971,0.6310183858,0.6928005673,0.5544785662,0.62539973,0.6139967065,0.6671777721,0.5730771984,0.6323667047
reading,14,The man helped the athletes of the brother who were,1,pl,1,0.1080539459,0.1253259022,0.1433171469,0.11458939,0.1386077744,0.1216793958,0.1668969141,0.1413298265,0.1377469018,0.1040485501,0.1237596955,0.07842342059,0.1205346782,0.06440931385,0.1135116281,0.07858700904,0.1105350161,0.09284187394,0.2117296829,0.1681804839,0.2686163387,0.2554787191,0.543462,0.5279420002,0.6712943682,0.6659205714,0.6310880736,0.6876007268,0.5840168935,0.6737045357,0.4992581771,0.6445243112,0.5630158753,0.668949746,0.5260677543,0.6067309661
reading,14,The man ran into the athlete of the brothers who was,0,sg,1,0.1080779087,0.0864155685,0.1417483178,0.1120177799,0.1394736489,0.1178613876,0.1712157127,0.1492539933,0.1444529723,0.110368983,0.1310504176,0.0864108595,0.127656731,0.0789661631,0.1188641149,0.07454465457,0.1176310308,0.08330733894,0.1816671127,0.1636102329,0.2211571101,0.2617402856,0.4011854401,0.5231996676,0.5423653281,0.6487936586,0.5462984529,0.6876521862,0.5104498463,0.6822951732,0.4307721326,0.65257262,0.5189196116,0.715572529,0.4581636137,0.6139240082
