exp,verb,item,sent,bias,isHigh ,gender,score,score_pro,score_base,score_roberta,score_roberta_pro,score_roberta_base,score_mbert
ic_mismatch,calmed down,7,The waiter calmed down the waitress because she was there.,-79,0,f,0.1929313242,0.1697772145,0.3937482536,0.1973991245,0.1021887064,0.2494261414,0.6436548233
ic_mismatch,calmed down,7,The waitress calmed down the waiter because he was there.,-79,0,m,0.1925060451,0.1695870012,0.5177336335,0.2260690629,0.07621638477,0.3198153377,0.3169285357
ic_mismatch,calmed down,7,The waitress calmed down the waiter because she was there.,-79,1,f,0.1072262973,0.03239789978,0.1041462347,0.3172495365,0.07713627815,0.5282335877,0.4684668481
ic_mismatch,captivated,7,The waiter captivated the waitress because he was there.,78,1,m,0.3286233246,0.2053931355,0.3483583927,0.827095449,0.2812953591,0.8534210324,0.2726926804
ic_mismatch,captivated,7,The waiter captivated the waitress because she was there.,78,0,f,0.2295904905,0.219167918,0.4414511323,0.08517464995,0.1026446745,0.07276853919,0.5472888947
ic_mismatch,captivated,7,The waitress captivated the waiter because he was there.,78,0,m,0.3286513388,0.394715935,0.722206831,0.02582711168,0.01923820935,0.0170008745,0.2654568255
ic_mismatch,captivated,7,The waitress captivated the waiter because she was there.,78,1,f,0.2412358671,0.08949261904,0.1113915741,0.9088243842,0.4750238657,0.9440968037,0.5503835082
ic_mismatch,carried,7,The waiter carried the waitress because he was there.,-92,1,m,0.1786961854,0.1036679074,0.2874521613,0.2233298123,0.06093962863,0.2563569248,0.1715095788
ic_mismatch,carried,7,The waiter carried the waitress because she was there.,-92,0,f,0.2760396302,0.2011519372,0.3808078766,0.577986598,0.3338405788,0.6014276147,0.6593829393
ic_mismatch,carried,7,The waitress carried the waiter because he was there.,-92,0,m,0.2602386475,0.2145979851,0.499702096,0.5938874483,0.3173391223,0.6038709283,0.2399126887
ic_mismatch,carried,7,The waitress carried the waiter because she was there.,-92,1,f,0.1616950631,0.05467430875,0.136505723,0.2521339059,0.1064708158,0.2790901065,0.549880445
ic_mismatch,castigated,7,The waiter castigated the waitress because he was there.,-45,1,m,0.1736880094,0.07299622893,0.1490530521,0.2873933613,0.1514549553,0.3541704714,0.2558003366
ic_mismatch,castigated,7,The waiter castigated the waitress because she was there.,-45,0,f,0.4166502953,0.4156000316,0.6721735001,0.55015558,0.4074701071,0.5717229247,0.5889428258
ic_mismatch,castigated,7,The waitress castigated the waiter because he was there.,-45,0,m,0.3851977885,0.3879871964,0.7149400115,0.4421129227,0.2743642926,0.4311090708,0.2791061103
ic_mismatch,castigated,7,The waitress castigated the waiter because she was there.,-45,1,f,0.1707230955,0.06010761857,0.1043047234,0.3675921559,0.2295354903,0.4766711593,0.5634351969
ic_mismatch,caught,7,The waiter caught the waitress because he was there.,-44,1,m,0.111566335,0.05364403501,0.09782519192,0.2672280073,0.07086861134,0.3317974508,0.1845350116
ic_mismatch,caught,7,The waiter caught the waitress because she was there.,-44,0,f,0.4574655592,0.4641249478,0.6945652366,0.4443238676,0.2637486458,0.5421718955,0.6497949362
ic_mismatch,caught,7,The waitress caught the waiter because he was there.,-44,0,m,0.3755669296,0.4106962383,0.712374866,0.570382297,0.2863075435,0.6389986873,0.2491867244
ic_mismatch,caught,7,The waitress caught the waiter because she was there.,-44,1,f,0.1434364766,0.0278345719,0.06063738465,0.2153954506,0.084536843,0.2647756338,0.5617228746
ic_mismatch,cautioned,7,The waiter cautioned the waitress because he was there.,-36,1,m,0.2083216459,0.07432306558,0.2515107989,0.2761957347,0.07532003522,0.4560412169,0.2281641662
ic_mismatch,cautioned,7,The waiter cautioned the waitress because she was there.,-36,0,f,0.2882682085,0.1327414513,0.4370862842,0.2528018355,0.1097659394,0.3420346677,0.5820694566
ic_mismatch,cautioned,7,The waitress cautioned the waiter because he was there.,-36,0,m,0.3432672918,0.1892424673,0.6531296372,0.2754147947,0.08452577889,0.3759095669,0.3151520789
ic_mismatch,cautioned,7,The waitress cautioned the waiter because she was there.,-36,1,f,0.1692279279,0.03686514124,0.1071724072,0.2317211181,0.08613776416,0.4093208313,0.4644378722
ic_mismatch,celebrated,7,The waiter celebrated the waitress because he was there.,-72,1,m,0.1515573263,0.05964461342,0.132171303,0.1217507794,0.06275153905,0.08846459538,0.1767040491
ic_mismatch,celebrated,7,The waiter celebrated the waitress because she was there.,-72,0,f,0.3853152096,0.5564910769,0.685287416,0.8189117312,0.4971472323,0.8706986904,0.6763778329
ic_mismatch,celebrated,7,The waitress celebrated the waiter because he was there.,-72,0,m,0.3385799527,0.5008863211,0.7541025281,0.8440825343,0.4625086486,0.8794564009,0.3549825251
ic_mismatch,celebrated,7,The waitress celebrated the waiter because she was there.,-72,1,f,0.149156794,0.02827938274,0.06080202758,0.1057329848,0.06436093897,0.08007125556,0.4367175698
ic_mismatch,censured,7,The waiter censured the waitress because he was there.,-58,1,m,0.1584765017,0.07749151438,0.1480727196,0.3028201163,0.1296011209,0.3522900939,0.1676253378
ic_mismatch,censured,7,The waiter censured the waitress because she was there.,-58,0,f,0.4507718086,0.510700047,0.7099665999,0.4890408814,0.3599609137,0.5614898801,0.7001168132
ic_mismatch,censured,7,The waitress censured the waiter because he was there.,-58,0,m,0.4506139159,0.5299539566,0.8248386383,0.4678936601,0.2851557434,0.5021620393,0.3650316596
ic_mismatch,censured,7,The waitress censured the waiter because she was there.,-58,1,f,0.1451240182,0.02987068146,0.05137097463,0.3181550503,0.1837045401,0.4081621766,0.4672273397
ic_mismatch,charmed,7,The waiter charmed the waitress because he was there.,81,1,m,0.2286680043,0.1390021145,0.2622454166,0.4262118042,0.1026922017,0.5605273843,0.2073058039
ic_mismatch,charmed,7,The waiter charmed the waitress because she was there.,81,0,f,0.2414964437,0.2500314713,0.4528114796,0.3715592921,0.1877432615,0.3531589806,0.607630372
ic_mismatch,charmed,7,The waitress charmed the waiter because he was there.,81,0,m,0.2707987726,0.2954729497,0.5991151929,0.3014982343,0.1383323818,0.2367768288,0.2634438574
ic_mismatch,charmed,7,The waitress charmed the waiter because she was there.,81,1,f,0.176629886,0.07881480455,0.1219693199,0.5003063083,0.1838758141,0.68975842,0.5319824815
ic_mismatch,chased,7,The waiter chased the waitress because he was there.,-33,1,m,0.1292443871,0.0413919352,0.09883829951,0.2755931914,0.0882204026,0.4138234556,0.1831403375
ic_mismatch,chased,7,The waiter chased the waitress because she was there.,-33,0,f,0.4677612782,0.545124948,0.7782669067,0.4681207538,0.2458059192,0.4500655532,0.6550050974
ic_mismatch,chased,7,The waitress chased the waiter because he was there.,-33,0,m,0.4323676527,0.508628428,0.835185051,0.5956568718,0.2494858056,0.6125592589,0.1937758029
ic_mismatch,chased,7,The waitress chased the waiter because she was there.,-33,1,f,0.1246178597,0.02086483315,0.04424411058,0.1680877358,0.08018687367,0.2454152852,0.637335062
ic_mismatch,cheated,7,The waiter cheated the waitress because he was there.,63,1,m,0.2267752886,0.1231299788,0.2798395157,0.2944000363,0.1128432974,0.4209037721,0.1811164618
ic_mismatch,cheated,7,The waiter cheated the waitress because she was there.,63,0,f,0.2393708229,0.2635560334,0.4624125361,0.310051173,0.1738209873,0.4170440137,0.6685323119
ic_mismatch,cheated,7,The waitress cheated the waiter because he was there.,63,0,m,0.2811432481,0.3281823099,0.6739714742,0.4306832552,0.1748009771,0.5480985641,0.2862344682
ic_mismatch,cheated,7,The waitress cheated the waiter because she was there.,63,1,f,0.1653646678,0.04744973034,0.09372291714,0.205897361,0.1043380201,0.3057303131,0.5295923948
ic_mismatch,cheered,7,The waiter cheered the waitress because he was there.,-48,1,m,0.1156071946,0.04143172875,0.08635982871,0.1989548951,0.04762135819,0.2278743833,0.1667426676
ic_mismatch,cheered,7,The waiter cheered the waitress because she was there.,-48,0,f,0.4328629076,0.5673205853,0.7680485845,0.6249945164,0.2285432816,0.6622008681,0.664460361
ic_mismatch,cheered,7,The waitress cheered the waiter because he was there.,-48,0,m,0.4378489554,0.5481514931,0.8362395167,0.5620604157,0.1876596063,0.6565012932,0.2735976577
ic_mismatch,cheered,7,The waitress cheered the waiter because she was there.,-48,1,f,0.102034308,0.01413786132,0.02746866271,0.2505318224,0.08047113568,0.2337334007,0.5259809494
ic_mismatch,cherished,7,The waiter cherished the waitress because he was there.,-53,1,m,0.1790330112,0.04818475246,0.1352012902,0.05927359685,0.04050267115,0.08115000278,0.18192029
ic_mismatch,cherished,7,The waiter cherished the waitress because she was there.,-53,0,f,0.5926890373,0.7082902193,0.7607477307,0.9019756317,0.4654803276,0.8633287549,0.6792289019
ic_mismatch,cherished,7,The waitress cherished the waiter because he was there.,-53,0,m,0.5048659444,0.6486549973,0.8024171591,0.8934828043,0.4549962878,0.8543484211,0.3881278932
ic_mismatch,cherished,7,The waitress cherished the waiter because she was there.,-53,1,f,0.1948153228,0.03447833285,0.07149417698,0.07771389931,0.1013888046,0.09920595586,0.4323904514
ic_mismatch,chilled,7,The waiter chilled the waitress because he was there.,31,1,m,0.1524456143,0.0643889904,0.1473180354,0.1770960093,0.04975650087,0.3025872409,0.1482259035
ic_mismatch,chilled,7,The waiter chilled the waitress because she was there.,31,0,f,0.2769015729,0.3010347486,0.5582358241,0.4149211943,0.1697790772,0.4785778821,0.6956195235
ic_mismatch,chilled,7,The waitress chilled the waiter because he was there.,31,0,m,0.2538287938,0.2388407588,0.5532315969,0.4748566151,0.1647649556,0.5040778518,0.2550190687
ic_mismatch,chilled,7,The waitress chilled the waiter because she was there.,31,1,f,0.1454830319,0.04966043308,0.124643825,0.199501276,0.08698358387,0.3213606477,0.5525664091
ic_mismatch,comforted,7,The waiter comforted the waitress because he was there.,-77,1,m,0.1918754876,0.1146219224,0.2773426473,0.4540120363,0.09961366653,0.5838958621,0.1840523481
ic_mismatch,comforted,7,The waiter comforted the waitress because she was there.,-77,0,f,0.2883957326,0.2182103246,0.4544718266,0.2707897723,0.1410415918,0.3017799258,0.6706932783
ic_mismatch,comforted,7,The waitress comforted the waiter because he was there.,-77,0,m,0.3347372413,0.2997486591,0.6951243877,0.1842022985,0.07145061344,0.1572256386,0.3027641177
ic_mismatch,comforted,7,The waitress comforted the waiter because she was there.,-77,1,f,0.1471878439,0.04706605896,0.09001734853,0.5471100807,0.1776657104,0.7389640808,0.5182976723
ic_mismatch,commended,7,The waiter commended the waitress because he was there.,-82,1,m,0.1902937442,0.08704002947,0.1913633794,0.1415706426,0.06038625538,0.2020487636,0.1765936613
ic_mismatch,commended,7,The waiter commended the waitress because she was there.,-82,0,f,0.3410215974,0.4407900274,0.6088090539,0.8085124493,0.3590754867,0.7443957925,0.6662929058
ic_mismatch,commended,7,The waitress commended the waiter because he was there.,-82,0,m,0.3655370772,0.4595345259,0.7337917686,0.5908694863,0.1934708506,0.5378354192,0.265553087
ic_mismatch,commended,7,The waitress commended the waiter because she was there.,-82,1,f,0.1540591866,0.04429673776,0.08730458468,0.3433153033,0.16715841,0.3984545171,0.5415645242
ic_mismatch,compensated,7,The waiter compensated the waitress because he was there.,16,1,m,0.1888279915,0.08687251806,0.1974711716,0.2803617418,0.0820646435,0.2845826745,0.2684289813
ic_mismatch,compensated,7,The waiter compensated the waitress because she was there.,16,0,f,0.3070940673,0.4098412693,0.5565440655,0.618653059,0.3727181554,0.6639994979,0.5571007729
ic_mismatch,compensated,7,The waitress compensated the waiter because he was there.,16,0,m,0.3221510947,0.4055496454,0.6905792356,0.6492177248,0.3040738404,0.674084723,0.3405913711
ic_mismatch,compensated,7,The waitress compensated the waiter because she was there.,16,1,f,0.1660771668,0.05335108936,0.1067169607,0.2538307905,0.09636155516,0.2642151415,0.4650761783
ic_mismatch,complemented,7,The waiter complemented the waitress because he was there.,-56,1,m,0.1467904598,0.06596977264,0.2118470818,0.3178139925,0.08658634126,0.3643233478,0.2361035198
ic_mismatch,complemented,7,The waiter complemented the waitress because she was there.,-56,0,f,0.2549853325,0.2158959061,0.4520184398,0.5634351969,0.2998487353,0.5622692108,0.5700868368
ic_mismatch,complemented,7,The waitress complemented the waiter because he was there.,-56,0,m,0.2098062485,0.1911775023,0.512054503,0.4767307043,0.1753983051,0.478033036,0.2166432142
ic_mismatch,complemented,7,The waitress complemented the waiter because she was there.,-56,1,f,0.1614021808,0.06315548718,0.1475667953,0.4028150737,0.192879647,0.4430605173,0.5694766641
ic_mismatch,complimented,7,The waiter complimented the waitress because he was there.,-47,1,m,0.1331022233,0.09559997171,0.1857105792,0.1531844437,0.06521441042,0.1303939968,0.1342825145
ic_mismatch,complimented,7,The waiter complimented the waitress because she was there.,-47,0,f,0.4387310445,0.4846369922,0.6370734572,0.812708497,0.4935906231,0.8475327492,0.679396987
ic_mismatch,complimented,7,The waitress complimented the waiter because he was there.,-47,0,m,0.3551999927,0.4762274921,0.7382016182,0.6728023291,0.3254363537,0.6773052216,0.2037215233
ic_mismatch,complimented,7,The waitress complimented the waiter because she was there.,-47,1,f,0.1443071812,0.04633031785,0.08469194919,0.2880833447,0.1654110998,0.295198828,0.5755819678
ic_mismatch,concerned,7,The waiter concerned the waitress because he was there.,81,1,m,0.2397618443,0.1390817314,0.2840890586,0.3403066695,0.08801468462,0.4847046435,0.2279533297
ic_mismatch,concerned,7,The waiter concerned the waitress because she was there.,81,0,f,0.2661581337,0.3296923339,0.4907518625,0.4214089513,0.1878393441,0.4269352555,0.6028063297
ic_mismatch,concerned,7,The waitress concerned the waiter because he was there.,81,0,m,0.2996512055,0.4039641619,0.675755918,0.479308486,0.1591808796,0.5709855556,0.3199217021
ic_mismatch,concerned,7,The waitress concerned the waiter because she was there.,81,1,f,0.1965569109,0.06319013983,0.1297237277,0.2775467038,0.09470379353,0.3404247165,0.4912767112
ic_mismatch,condemned,7,The waiter condemned the waitress because he was there.,-63,1,m,0.2010150701,0.05397883803,0.1456103921,0.233567372,0.1063297763,0.1889923513,0.1211793125
ic_mismatch,condemned,7,The waiter condemned the waitress because she was there.,-63,0,f,0.4000728428,0.5310403109,0.7079439759,0.6839415431,0.5462064743,0.761310935,0.7569122314
ic_mismatch,condemned,7,The waitress condemned the waiter because he was there.,-63,0,m,0.4357121885,0.5393474698,0.8416207433,0.6058726907,0.3952045441,0.5714580417,0.3301632702
ic_mismatch,condemned,7,The waitress condemned the waiter because she was there.,-63,1,f,0.1599565148,0.02159096114,0.04447950795,0.2933745682,0.1683829278,0.3709608316,0.5135636926
ic_mismatch,confessed to,7,The waiter confessed to the waitress because he was there.,74,1,m,0.284286201,0.2039688081,0.4047406912,0.3915915191,0.124062039,0.3619400859,0.2564387023
ic_mismatch,confessed to,7,The waiter confessed to the waitress because she was there.,74,0,f,0.1730754375,0.1134451553,0.2664712667,0.4206816852,0.2495249659,0.5811786056,0.5977357626
ic_mismatch,confessed to,7,The waitress confessed to the waiter because he was there.,74,0,m,0.2612698972,0.2467812449,0.5516248941,0.5213016868,0.2186487317,0.6775423884,0.2574549913
ic_mismatch,confessed to,7,The waitress confessed to the waiter because she was there.,74,1,f,0.1774934083,0.08095369488,0.1519337147,0.2580079138,0.12588121,0.2645355761,0.5942274332
ic_mismatch,confided in,7,The waiter confided in the waitress because he was there.,5,1,m,0.2449718714,0.1150151566,0.3043199778,0.2539843619,0.06669072807,0.3893735409,0.2235849947
ic_mismatch,confided in,7,The waiter confided in the waitress because she was there.,5,0,f,0.2186063826,0.1311352104,0.3704059422,0.5455774665,0.2345494926,0.5230048299,0.6347895265
ic_mismatch,confided in,7,The waitress confided in the waiter because he was there.,5,0,m,0.2195230722,0.1476780772,0.4776503444,0.5097087622,0.1921249628,0.5754671097,0.3651018739
ic_mismatch,confided in,7,The waitress confided in the waiter because she was there.,5,1,f,0.1879595518,0.06230088696,0.1711919606,0.2972997129,0.1288458258,0.3442319334,0.462777108
ic_mismatch,confounded,7,The waiter confounded the waitress because he was there.,36,1,m,0.2414978147,0.1117717028,0.2821117043,0.3229987323,0.139385283,0.5347339511,0.2442158163
ic_mismatch,confounded,7,The waiter confounded the waitress because she was there.,36,0,f,0.2612955272,0.2858214974,0.4713217914,0.2567289472,0.1539905667,0.3236444294,0.5750541687
ic_mismatch,confounded,7,The waitress confounded the waiter because he was there.,36,0,m,0.3337121308,0.3398250639,0.6858852506,0.2382179052,0.1087501049,0.2968498766,0.3112154305
ic_mismatch,confounded,7,The waitress confounded the waiter because she was there.,36,1,f,0.1808832884,0.06232295558,0.1105655432,0.3057544827,0.1689534932,0.5532304645,0.4933471084
ic_mismatch,confused,7,The waiter confused the waitress because he was there.,60,1,m,0.1822936833,0.06930858642,0.2198131084,0.3150398433,0.07764415443,0.438108027,0.1801175922
ic_mismatch,confused,7,The waiter confused the waitress because she was there.,60,0,f,0.2006407082,0.1617170721,0.4498480558,0.2924181223,0.149339512,0.4020113647,0.6803098321
ic_mismatch,confused,7,The waitress confused the waiter because he was there.,60,0,m,0.2175875902,0.1702212691,0.5624653697,0.3410761952,0.1180873811,0.466188401,0.2869487405
ic_mismatch,confused,7,The waitress confused the waiter because she was there.,60,1,f,0.1518838257,0.04265866801,0.1233820319,0.2544462085,0.09948545694,0.3596630096,0.5462848544
ic_mismatch,congratulated,7,The waiter congratulated the waitress because he was there.,-94,1,m,0.1076941341,0.03835874423,0.08687048405,0.2663141489,0.05468945578,0.2360038012,0.2193345726
ic_mismatch,congratulated,7,The waiter congratulated the waitress because she was there.,-94,0,f,0.4301996827,0.4026404023,0.677038908,0.6667661667,0.3992309868,0.7186587453,0.6011547446
ic_mismatch,congratulated,7,The waitress congratulated the waiter because he was there.,-94,0,m,0.3971424103,0.3981504142,0.7320914865,0.6013082862,0.292968899,0.5938878059,0.2776583135
ic_mismatch,congratulated,7,The waitress congratulated the waiter because she was there.,-94,1,f,0.1209117696,0.02716035396,0.05785531923,0.3306569457,0.1193719283,0.3600559235,0.5202857256
ic_mismatch,consulted,7,The waiter consulted the waitress because he was there.,13,1,m,0.1529958099,0.05810028687,0.1905250102,0.08454898745,0.03144169971,0.1164721474,0.2289347053
ic_mismatch,consulted,7,The waiter consulted the waitress because she was there.,13,0,f,0.2564683855,0.2210232317,0.4424806237,0.6402224898,0.2512767017,0.7536746264,0.5646827817
ic_mismatch,consulted,7,The waitress consulted the waiter because he was there.,13,0,m,0.2376657575,0.1555215865,0.4417246282,0.6221246719,0.1869045347,0.6893834472,0.3135588765
ic_mismatch,consulted,7,The waitress consulted the waiter because she was there.,13,1,f,0.1241502762,0.04628275335,0.1271847188,0.1135753468,0.05473941192,0.1610876769,0.4553244412
ic_mismatch,corrected,7,The waiter corrected the waitress because he was there.,-74,1,m,0.1741222441,0.06584097445,0.1933239251,0.3523246348,0.168611899,0.5366236567,0.1764167994
ic_mismatch,corrected,7,The waiter corrected the waitress because she was there.,-74,0,f,0.3118035793,0.2278119475,0.4969922006,0.2939843535,0.2107652724,0.3831727505,0.6289228201
ic_mismatch,corrected,7,The waitress corrected the waiter because he was there.,-74,0,m,0.2927267849,0.2437195629,0.6083964705,0.3178412318,0.1545745134,0.4003201127,0.302016139
ic_mismatch,corrected,7,The waitress corrected the waiter because she was there.,-74,1,f,0.1660647094,0.03899898008,0.1023449898,0.3108078837,0.1912690997,0.5129154921,0.4573504329
ic_mismatch,corrupted,7,The waiter corrupted the waitress because he was there.,38,1,m,0.20118168,0.08471666276,0.2507586777,0.4224950075,0.1627864689,0.4949501455,0.2121228129
ic_mismatch,corrupted,7,The waiter corrupted the waitress because she was there.,38,0,f,0.2680045664,0.3061766922,0.4420119524,0.3893156946,0.246347487,0.4219707251,0.6049343944
ic_mismatch,corrupted,7,The waitress corrupted the waiter because he was there.,38,0,m,0.2921141386,0.2845942378,0.6044611335,0.4588322639,0.2022217512,0.4639678895,0.2428534627
ic_mismatch,corrupted,7,The waitress corrupted the waiter because she was there.,38,1,f,0.1450831443,0.02724123746,0.08272738755,0.3703128695,0.179326579,0.438601166,0.5573675632
ic_mismatch,counseled,7,The waiter counseled the waitress because he was there.,-67,1,m,0.1964535713,0.08888229728,0.2168380916,0.4407762289,0.1395682991,0.6066676378,0.2255955637
ic_mismatch,counseled,7,The waiter counseled the waitress because she was there.,-67,0,f,0.3224855363,0.2938187718,0.5419533849,0.2894747257,0.1431041658,0.2826173007,0.5739726424
ic_mismatch,counseled,7,The waitress counseled the waiter because he was there.,-67,0,m,0.3273599148,0.3353992403,0.6885156631,0.2018999755,0.07559039444,0.1722799689,0.3279308677
ic_mismatch,counseled,7,The waitress counseled the waiter because she was there.,-67,1,f,0.1696735919,0.04285251722,0.1015752405,0.4985638559,0.1876546443,0.7135156393,0.4408034682
ic_mismatch,courted,7,The waiter courted the waitress because he was there.,33,1,m,0.1682268083,0.07423000783,0.1530893147,0.249933213,0.1155403554,0.3733241856,0.2656908929
ic_mismatch,courted,7,The waiter courted the waitress because she was there.,33,0,f,0.3970187008,0.5351948738,0.6426463723,0.6667123437,0.3438270688,0.5801280141,0.5687304735
ic_mismatch,courted,7,The waitress courted the waiter because he was there.,33,0,m,0.4060581625,0.5460230708,0.7730514407,0.6596980095,0.2815604806,0.6242163777,0.3261857629
ic_mismatch,courted,7,The waitress courted the waiter because she was there.,33,1,f,0.1398521811,0.03022740409,0.06031866372,0.2513433993,0.1371323913,0.3216231763,0.4884590507
ic_mismatch,criticized,7,The waiter criticized the waitress because he was there.,-45,1,m,0.1367700398,0.06788531691,0.1287517548,0.2117661387,0.1076210141,0.2996815443,0.1074078009
ic_mismatch,criticized,7,The waiter criticized the waitress because she was there.,-45,0,f,0.6331605315,0.6444598436,0.8078818917,0.6870049238,0.4078245163,0.6337062716,0.7758677602
ic_mismatch,criticized,7,The waitress criticized the waiter because he was there.,-45,0,m,0.548353374,0.6001312137,0.8599435091,0.5417566895,0.2513651252,0.5022522211,0.1800540835
ic_mismatch,criticized,7,The waitress criticized the waiter because she was there.,-45,1,f,0.1586415768,0.03360870108,0.0639776811,0.3312222958,0.1872972846,0.4218640029,0.676997602
ic_mismatch,dated,7,The waiter dated the waitress because he was there.,15,1,m,0.1422270685,0.0699274689,0.126543358,0.3361495733,0.1200757921,0.3150511384,0.2095157057
ic_mismatch,dated,7,The waiter dated the waitress because she was there.,15,0,f,0.5153656006,0.6653621197,0.7797987461,0.6266878843,0.4571063817,0.6465896964,0.6465624571
ic_mismatch,dated,7,The waitress dated the waiter because he was there.,15,0,m,0.4210250378,0.6374328136,0.84687078,0.6157851815,0.4101867676,0.6005393863,0.37360394
ic_mismatch,dated,7,The waitress dated the waiter because she was there.,15,1,f,0.1522204429,0.02983635478,0.05588068068,0.3530960381,0.230165258,0.3627535105,0.4451829791
ic_mismatch,debated with,7,The waiter debated with the waitress because he was there.,27,1,m,0.1607989222,0.06061985716,0.1686757058,0.2187215984,0.07998950034,0.3656953871,0.2392412871
ic_mismatch,debated with,7,The waiter debated with the waitress because she was there.,27,0,f,0.2493456453,0.1840666384,0.4687005281,0.3407007754,0.1422693431,0.4355930388,0.5419909358
ic_mismatch,debated with,7,The waitress debated with the waiter because he was there.,27,0,m,0.23115547,0.1356873363,0.5107453465,0.2912075818,0.08500009775,0.4000149667,0.252363652
ic_mismatch,debated with,7,The waitress debated with the waiter because she was there.,27,1,f,0.1075573713,0.03088101372,0.08566787094,0.2228031158,0.1018436328,0.3738041222,0.5126088858
ic_mismatch,deceived,7,The waiter deceived the waitress because he was there.,63,1,m,0.3257057071,0.1843652129,0.3799280822,0.420361191,0.1418118626,0.5668448806,0.2642745078
ic_mismatch,deceived,7,The waiter deceived the waitress because she was there.,63,0,f,0.2592553198,0.1695787907,0.388681978,0.2498429418,0.1109049544,0.3048115671,0.5710741282
ic_mismatch,deceived,7,The waitress deceived the waiter because he was there.,63,0,m,0.3200136125,0.2420964241,0.6026892066,0.2878095508,0.07829011232,0.2904017568,0.2903807163
ic_mismatch,deceived,7,The waitress deceived the waiter because she was there.,63,1,f,0.2518582344,0.1048952043,0.1891117841,0.3989104331,0.175856337,0.5942376256,0.5367378592
ic_mismatch,decried,7,The waiter decried the waitress because he was there.,-11,1,m,0.1255480498,0.04094786569,0.08260561526,0.2963009775,0.1571308374,0.3439562023,0.1808613241
ic_mismatch,decried,7,The waiter decried the waitress because she was there.,-11,0,f,0.6318388581,0.5925914049,0.8314111233,0.5037990808,0.338825345,0.5687148571,0.6724063754
ic_mismatch,decried,7,The waitress decried the waiter because he was there.,-11,0,m,0.5496146083,0.5416065454,0.8607881665,0.4222980142,0.1977129728,0.4592755437,0.3804027438
ic_mismatch,decried,7,The waitress decried the waiter because she was there.,-11,1,f,0.1549673826,0.02657052875,0.0503939949,0.3247464001,0.208597824,0.4363878965,0.4266334176
ic_mismatch,defied,7,The waiter defied the waitress because he was there.,27,1,m,0.2767291069,0.1731636077,0.3273853064,0.2960914075,0.08604606241,0.3580086529,0.2343373895
ic_mismatch,defied,7,The waiter defied the waitress because she was there.,27,0,f,0.2772312462,0.200768441,0.4343156517,0.3436197937,0.1572622657,0.4627783,0.5773730874
ic_mismatch,defied,7,The waitress defied the waiter because he was there.,27,0,m,0.2716296315,0.2343315184,0.5454742312,0.4060959816,0.1370667368,0.5042904615,0.2873928845
ic_mismatch,defied,7,The waitress defied the waiter because she was there.,27,1,f,0.2190997452,0.1112200245,0.193402797,0.2565011382,0.1156395823,0.3272720277,0.5072821975
ic_mismatch,delighted,7,The waiter delighted the waitress because he was there.,85,1,m,0.185171932,0.07647915184,0.1501253843,0.4358908534,0.07359736413,0.5658855438,0.2255703807
ic_mismatch,delighted,7,The waiter delighted the waitress because she was there.,85,0,f,0.2858540118,0.3660038412,0.5853587389,0.3143690825,0.1341739446,0.3408769369,0.5892826319
ic_mismatch,delighted,7,The waitress delighted the waiter because he was there.,85,0,m,0.2990216017,0.3750647902,0.6950643659,0.2340413034,0.09429512918,0.2557646334,0.2363589704
ic_mismatch,delighted,7,The waitress delighted the waiter because she was there.,85,1,f,0.1490059048,0.04261182994,0.07056839019,0.4888228774,0.1287378967,0.6515327692,0.5741231441
ic_mismatch,denounced,7,The waiter denounced the waitress because he was there.,-36,1,m,0.1449182481,0.03967727348,0.07928178459,0.2460851073,0.1293334216,0.2177497149,0.1708249003
ic_mismatch,denounced,7,The waiter denounced the waitress because she was there.,-36,0,f,0.5432939529,0.6610895991,0.8355808854,0.6632231474,0.5075671077,0.7333042026,0.7083406448
ic_mismatch,denounced,7,The waitress denounced the waiter because he was there.,-36,0,m,0.5224456787,0.6312646866,0.877211988,0.6264153719,0.3800695837,0.6361256242,0.3439592421
ic_mismatch,denounced,7,The waitress denounced the waiter because she was there.,-36,1,f,0.1403146833,0.02378460951,0.03873036057,0.2625936866,0.1715861261,0.3069555759,0.4970749021
ic_mismatch,deplored,7,The waiter deplored the waitress because he was there.,-34,1,m,0.06209666654,0.01975801215,0.04952034727,0.1775923371,0.06871340424,0.1640777439,0.1600385904
ic_mismatch,deplored,7,The waiter deplored the waitress because she was there.,-34,0,f,0.7348807454,0.6042124629,0.8606618643,0.731839776,0.5211593509,0.7873802185,0.6820434332
ic_mismatch,deplored,7,The waitress deplored the waiter because he was there.,-34,0,m,0.6474152207,0.5498482585,0.8632972836,0.5924081802,0.3035164475,0.5911308527,0.3590290248
ic_mismatch,deplored,7,The waitress deplored the waiter because she was there.,-34,1,f,0.09331526607,0.01718714088,0.03286851943,0.28077209,0.1547035128,0.3386669755,0.4390114546
ic_mismatch,deprecated,7,The waiter deprecated the waitress because he was there.,-12,1,m,0.1305899769,0.04519435391,0.1172687635,0.1764014959,0.05632828176,0.2582381368,0.1587297916
ic_mismatch,deprecated,7,The waiter deprecated the waitress because she was there.,-12,0,f,0.5395569801,0.5351425409,0.7539638877,0.5483711362,0.2288276851,0.5955503583,0.6820658445
ic_mismatch,deprecated,7,The waitress deprecated the waiter because he was there.,-12,0,m,0.5073806643,0.5282433629,0.8387784362,0.5122263432,0.134386763,0.5372428894,0.3224769533
