exp,item,sent,hasIC,num,isHIGH,LSTM_1_layer_0_HIGH_SIM,LSTM_1_layer_0_LOW_SIM,LSTM_10_layer_0_HIGH_SIM,LSTM_10_layer_0_LOW_SIM,LSTM_11_layer_0_HIGH_SIM,LSTM_11_layer_0_LOW_SIM,LSTM_12_layer_0_HIGH_SIM,LSTM_12_layer_0_LOW_SIM,LSTM_13_layer_0_HIGH_SIM,LSTM_13_layer_0_LOW_SIM,LSTM_14_layer_0_HIGH_SIM,LSTM_14_layer_0_LOW_SIM,LSTM_15_layer_0_HIGH_SIM,LSTM_15_layer_0_LOW_SIM,LSTM_16_layer_0_HIGH_SIM,LSTM_16_layer_0_LOW_SIM,LSTM_17_layer_0_HIGH_SIM,LSTM_17_layer_0_LOW_SIM,LSTM_18_layer_0_HIGH_SIM,LSTM_18_layer_0_LOW_SIM,LSTM_19_layer_0_HIGH_SIM,LSTM_19_layer_0_LOW_SIM,LSTM_2_layer_0_HIGH_SIM,LSTM_2_layer_0_LOW_SIM,LSTM_20_layer_0_HIGH_SIM,LSTM_20_layer_0_LOW_SIM,LSTM_21_layer_0_HIGH_SIM,LSTM_21_layer_0_LOW_SIM,LSTM_22_layer_0_HIGH_SIM,LSTM_22_layer_0_LOW_SIM,LSTM_23_layer_0_HIGH_SIM,LSTM_23_layer_0_LOW_SIM,LSTM_24_layer_0_HIGH_SIM,LSTM_24_layer_0_LOW_SIM,LSTM_25_layer_0_HIGH_SIM,LSTM_25_layer_0_LOW_SIM,LSTM_3_layer_0_HIGH_SIM,LSTM_3_layer_0_LOW_SIM,LSTM_4_layer_0_HIGH_SIM,LSTM_4_layer_0_LOW_SIM,LSTM_5_layer_0_HIGH_SIM,LSTM_5_layer_0_LOW_SIM,LSTM_6_layer_0_HIGH_SIM,LSTM_6_layer_0_LOW_SIM,LSTM_7_layer_0_HIGH_SIM,LSTM_7_layer_0_LOW_SIM,LSTM_8_layer_0_HIGH_SIM,LSTM_8_layer_0_LOW_SIM,LSTM_9_layer_0_HIGH_SIM,LSTM_9_layer_0_LOW_SIM,LSTM_avg_layer_0_HIGH_SIM,LSTM_avg_layer_0_LOW_SIM,LSTM_1_layer_1_HIGH_SIM,LSTM_1_layer_1_LOW_SIM,LSTM_10_layer_1_HIGH_SIM,LSTM_10_layer_1_LOW_SIM,LSTM_11_layer_1_HIGH_SIM,LSTM_11_layer_1_LOW_SIM,LSTM_12_layer_1_HIGH_SIM,LSTM_12_layer_1_LOW_SIM,LSTM_13_layer_1_HIGH_SIM,LSTM_13_layer_1_LOW_SIM,LSTM_14_layer_1_HIGH_SIM,LSTM_14_layer_1_LOW_SIM,LSTM_15_layer_1_HIGH_SIM,LSTM_15_layer_1_LOW_SIM,LSTM_16_layer_1_HIGH_SIM,LSTM_16_layer_1_LOW_SIM,LSTM_17_layer_1_HIGH_SIM,LSTM_17_layer_1_LOW_SIM,LSTM_18_layer_1_HIGH_SIM,LSTM_18_layer_1_LOW_SIM,LSTM_19_layer_1_HIGH_SIM,LSTM_19_layer_1_LOW_SIM,LSTM_2_layer_1_HIGH_SIM,LSTM_2_layer_1_LOW_SIM,LSTM_20_layer_1_HIGH_SIM,LSTM_20_layer_1_LOW_SIM,LSTM_21_layer_1_HIGH_SIM,LSTM_21_layer_1_LOW_SIM,LSTM_22_layer_1_HIGH_SIM,LSTM_22_layer_1_LOW_SIM,LSTM_23_layer_1_HIGH_SIM,LSTM_23_layer_1_LOW_SIM,LSTM_24_layer_1_HIGH_SIM,LSTM_24_layer_1_LOW_SIM,LSTM_25_layer_1_HIGH_SIM,LSTM_25_layer_1_LOW_SIM,LSTM_3_layer_1_HIGH_SIM,LSTM_3_layer_1_LOW_SIM,LSTM_4_layer_1_HIGH_SIM,LSTM_4_layer_1_LOW_SIM,LSTM_5_layer_1_HIGH_SIM,LSTM_5_layer_1_LOW_SIM,LSTM_6_layer_1_HIGH_SIM,LSTM_6_layer_1_LOW_SIM,LSTM_7_layer_1_HIGH_SIM,LSTM_7_layer_1_LOW_SIM,LSTM_8_layer_1_HIGH_SIM,LSTM_8_layer_1_LOW_SIM,LSTM_9_layer_1_HIGH_SIM,LSTM_9_layer_1_LOW_SIM,LSTM_avg_layer_1_HIGH_SIM,LSTM_avg_layer_1_LOW_SIM
reading,16,The man pacified the associates of the businessman who were,1,pl,1,0.06228981388,0.2200622789,0.001551135366,0.06625133446,0.04463764979,0.08706028618,0.002033904044,0.0005760525845,0.04508543948,0.1532494918,-0.0562451473,0.05572937317,0.002346378128,0.05911796998,0.09368364741,0.1652816909,0.006767667928,0.1805144417,-0.001077759183,0.05382443151,0.0007013660608,0.05594404319,0.08730948338,0.1371285778,0.05326011916,0.07215924739,-0.00142665219,-0.04602437324,0.05412827936,0.05101830535,0.04728669285,0.09887208295,0.04539980595,0.04353701357,-0.0005722969354,0.1584824312,-0.001100920025,0.008935802106,0.004189400217,0.0005971483728,0.003046828404,0.004518049837,0.04436590621,0.09870168964,0.05693820877,0.1086154293,0.05552682561,0.05745399781,0.05784255841,0.0621521503,0.02831873339,0.07815035787,0.1411892728,0.3181334817,0.1554638336,0.2844507162,0.1552496639,0.3045925969,0.1637115496,0.2339849123,0.1964413419,0.2949422043,0.2312965677,0.2764384468,0.2039313594,0.3691698587,0.2453084921,0.3611435733,0.1444176116,0.3023002039,0.1903374461,0.3270845649,0.1246727186,0.2354128496,0.21421697,0.363105059,0.1905489095,0.3105641158,0.1950363462,0.2838449654,0.07938920176,0.1944737399,0.1305288468,0.3037492534,0.2506456414,0.4032401513,0.1109174815,0.2659653414,0.1615933741,0.1850815955,0.1313342085,0.316947706,0.2048896287,0.2913722393,0.2350572231,0.3470266977,0.2984155874,0.2809658983,0.2741766707,0.1775355335,0.2149030764,0.3256236745,0.1857469209,0.2942859752
reading,16,The man visited the associate of the businessmen who was,0,sg,1,0.04089115509,0.1744646167,-0.04857394845,0.1132025698,-0.002780022085,0.1473229404,-0.1052065842,0.103473963,0.08629793739,0.2213025423,0.000388225435,0.1599323478,0.001345991442,0.05614640931,0.04671537813,0.2681406508,-0.03273851562,0.2490697769,-0.0003467640883,0.08201244469,-0.001064880761,0.1359857021,0.0365736401,0.2184568738,-0.0003118156297,0.1596423996,-0.01586852804,0.1048641353,0.09251189399,0.09202773663,0.05278298683,0.1988548812,0.04996167079,0.2133029381,0.09937947064,0.1386360295,-0.0004854778376,0.08057156181,-0.04791406076,0.09756372526,0.0907600973,0.09404847069,0.001762965301,0.2055755457,-0.0008930449049,0.1609373624,-0.003053770319,0.218818567,0.0002422619941,0.2076851386,0.01361505047,0.1560815732,0.04193557203,0.4456649985,0.04663940749,0.2725274896,0.06656842361,0.3479690134,0.0279951557,0.3458959279,0.1499729443,0.360821765,0.11318555,0.3368082092,0.04843273893,0.3190230832,0.02107198365,0.2787283071,0.1137890586,0.3365060827,0.03976977689,0.2820725672,0.1160317961,0.2552917244,0.1252289211,0.3690385717,0.08661621635,0.3221414195,0.1351978276,0.3362084911,0.02912378871,0.3721764958,0.1049425937,0.338590511,0.08302467448,0.4270066553,0.05202186724,0.3485825086,0.1172409392,0.2250856553,-0.01458096897,0.2713400888,0.01094221446,0.4247472514,0.1781592849,0.3732386231,0.190840121,0.3206151626,0.05970753548,0.425956108,0.1386709447,0.3903604222,0.08330113468,0.3410558853
reading,16,The man visited the associates of the businessman who was,0,sg,0,0.06274262337,0.2245165101,0.00119761324,0.06593925327,0.04454749134,0.08712744631,0.002890106142,0.0005760764093,0.04496232993,0.1532272702,-0.0589515198,0.0557292581,0.002072524039,0.05911797571,0.09818062672,0.165281707,0.007946336595,0.1803129824,-0.0009563417754,0.05374174159,0.001671208336,0.05567270057,0.08755433727,0.1371939435,0.05301451671,0.07413118416,-0.001787960442,-0.04603364017,0.05271584367,0.05140327847,0.04665711519,0.09888842712,0.04614879597,0.04362563665,0.0001047317225,0.1584852352,-0.0008453997874,0.009108581677,0.004189709205,0.0005967879448,0.0006672947235,0.004503033129,0.04294886615,0.09683463143,0.06212302362,0.1086390338,0.05543073941,0.05745417922,0.0583470813,0.07918120012,0.02854286771,0.07901017736,0.1135192016,0.3467917705,0.1257684626,0.2848088576,0.1094710157,0.285485127,0.1331352935,0.2612041038,0.1918396614,0.3291317356,0.1564429936,0.255368025,0.1391181777,0.3602727078,0.2266639493,0.3495358201,0.1671393364,0.2835828205,0.1349794946,0.2864071946,0.1411444856,0.2553152271,0.2112547276,0.329533751,0.1052317713,0.3014924335,0.1743865091,0.264644537,0.0612407368,0.1801233526,0.1381307793,0.2940289824,0.1994374332,0.3905208952,0.06182047113,0.2798289667,0.162519201,0.1888825762,0.1167766507,0.3156300804,0.1526524935,0.2726935383,0.1939352141,0.3281591313,0.2557399556,0.2676598107,0.2761713522,0.1611807059,0.2107678599,0.3140944784,0.1583714891,0.2874550652
reading,16,The man visited the associate of the businessmen who were,0,pl,0,0.04089115509,0.1744646167,-0.04857394845,0.1132025698,-0.002780022085,0.1473229404,-0.1052065842,0.103473963,0.08629793739,0.2213025423,0.000388225435,0.1599323478,0.001345991442,0.05614640931,0.04671537813,0.2681406508,-0.03273851562,0.2490697769,-0.0003467640883,0.08201244469,-0.001064880761,0.1359857021,0.0365736401,0.2184568738,-0.0003118156297,0.1596423996,-0.01586852804,0.1048641353,0.09251189399,0.09202773663,0.05278298683,0.1988548812,0.04996167079,0.2133029381,0.09937947064,0.1386360295,-0.0004854778376,0.08057156181,-0.04791406076,0.09756372526,0.0907600973,0.09404847069,0.001762965301,0.2055755457,-0.0008930449049,0.1609373624,-0.003053770319,0.218818567,0.0002422619941,0.2076851386,0.01361505047,0.1560815732,0.04193557203,0.4456649985,0.04663940749,0.2725274896,0.06656842361,0.3479690134,0.0279951557,0.3458959279,0.1499729443,0.360821765,0.11318555,0.3368082092,0.04843273893,0.3190230832,0.02107198365,0.2787283071,0.1137890586,0.3365060827,0.03976977689,0.2820725672,0.1160317961,0.2552917244,0.1252289211,0.3690385717,0.08661621635,0.3221414195,0.1351978276,0.3362084911,0.02912378871,0.3721764958,0.1049425937,0.338590511,0.08302467448,0.4270066553,0.05202186724,0.3485825086,0.1172409392,0.2250856553,-0.01458096897,0.2713400888,0.01094221446,0.4247472514,0.1781592849,0.3732386231,0.190840121,0.3206151626,0.05970753548,0.425956108,0.1386709447,0.3903604222,0.08330113468,0.3410558853
reading,16,The man visited the associates of the businessman who were,0,pl,1,0.06274262337,0.2245165101,0.00119761324,0.06593925327,0.04454749134,0.08712744631,0.002890106142,0.0005760764093,0.04496232993,0.1532272702,-0.0589515198,0.0557292581,0.002072524039,0.05911797571,0.09818062672,0.165281707,0.007946336595,0.1803129824,-0.0009563417754,0.05374174159,0.001671208336,0.05567270057,0.08755433727,0.1371939435,0.05301451671,0.07413118416,-0.001787960442,-0.04603364017,0.05271584367,0.05140327847,0.04665711519,0.09888842712,0.04614879597,0.04362563665,0.0001047317225,0.1584852352,-0.0008453997874,0.009108581677,0.004189709205,0.0005967879448,0.0006672947235,0.004503033129,0.04294886615,0.09683463143,0.06212302362,0.1086390338,0.05543073941,0.05745417922,0.0583470813,0.07918120012,0.02854286771,0.07901017736,0.1135192016,0.3467917705,0.1257684626,0.2848088576,0.1094710157,0.285485127,0.1331352935,0.2612041038,0.1918396614,0.3291317356,0.1564429936,0.255368025,0.1391181777,0.3602727078,0.2266639493,0.3495358201,0.1671393364,0.2835828205,0.1349794946,0.2864071946,0.1411444856,0.2553152271,0.2112547276,0.329533751,0.1052317713,0.3014924335,0.1743865091,0.264644537,0.0612407368,0.1801233526,0.1381307793,0.2940289824,0.1994374332,0.3905208952,0.06182047113,0.2798289667,0.162519201,0.1888825762,0.1167766507,0.3156300804,0.1526524935,0.2726935383,0.1939352141,0.3281591313,0.2557399556,0.2676598107,0.2761713522,0.1611807059,0.2107678599,0.3140944784,0.1583714891,0.2874550652
reading,16,The man pacified the businessman of the associates who was,1,sg,1,0.1227876567,0.1105220569,0.05389309586,0.0006232922589,0.08646888893,0.09735009165,0.0006730322725,0.05395026004,0.1261287328,0.07943935684,0.05467209584,0.00343845553,0.05767036763,0.002102445529,0.1617297282,0.1067893339,0.1539295566,0.1141416651,0.04798170184,0.1012779121,0.05234696566,0.0469298061,0.09828162653,0.07164088417,0.07736372046,0.05070140574,-0.09150081996,0.07547864756,0.05009618186,0.05160260265,0.09477892892,0.1439338707,0.0005330087548,0.09999227222,0.129082366,0.05080119599,0.01113419988,0.05495841069,0.0006717954148,0.09492600223,0.007328616687,0.05395846261,0.04817361121,0.09100420092,0.1015462125,0.0663524267,0.05678499937,0.1649735411,0.01309535676,0.1710145961,0.06062606507,0.07831612781,0.2559482063,0.3376873082,0.2093821907,0.2376212468,0.1643715684,0.2294198835,0.1714928691,0.2311169958,0.2416038093,0.254546345,0.2629854024,0.3613773677,0.3199558281,0.2725493749,0.2890514135,0.3040488323,0.2450253925,0.2666393002,0.2374612485,0.2985361715,0.1758381447,0.1269100321,0.324572143,0.3657290237,0.2550900712,0.2727164217,0.2354831022,0.3669332677,0.1896199593,0.302057029,0.2931317905,0.3853476702,0.3685697843,0.3122858112,0.1346180089,0.1870356687,0.2171143312,0.2145403535,0.1506092936,0.187718065,0.2518967356,0.359120727,0.2771467685,0.3027268297,0.3212533178,0.2987760213,0.2042566343,0.2734031222,0.2467808793,0.3207702905,0.2417303557,0.2827845264
reading,16,The man pacified the businessmen of the associate who was,1,sg,0,0.09386974971,0.1318885018,0.08971054384,-0.05549274407,0.08830320817,0.02386226236,-0.001849205261,-0.1171775589,0.1005283934,0.1411018222,0.06131223412,0.001418275109,0.05575839639,0.0007277757339,0.2159499408,0.04912951598,0.1441211013,-0.03409948517,0.0009486515427,0.0009419296619,0.05290633835,-0.0005873378833,0.1552617167,0.03296576302,0.09751780139,0.001194544883,-0.01494310549,0.06989688165,0.09529313365,0.09602090697,0.1028476382,0.05459237723,0.1296448596,0.04918890636,0.0965477914,0.1035091994,0.08457602677,-0.0005355374204,0.001567199461,-0.05553971844,0.04767200056,0.1488191355,0.1306563343,-0.02460753214,0.04402358711,-0.001059080105,0.06827778768,0.08904425309,0.09048099928,-0.05182670986,0.08123932492,0.02613505388,0.3050639877,0.16696599,0.2413197893,0.1324694628,0.2657578005,0.1368859632,0.1855927868,0.09479018207,0.3423768863,0.3445391139,0.3463599182,0.1713798834,0.216700237,0.157496399,0.3904703998,0.213831364,0.2626218708,0.1815717067,0.2290650141,0.2053274521,0.2795155374,0.1610778295,0.3459681108,0.2955264036,0.2784309134,0.1976794578,0.2413849184,0.2806394808,0.1905168173,0.1111361366,0.2527975144,0.2034806518,0.338578455,0.1890283722,0.2089950803,0.1759134883,0.2527294702,0.1928680498,0.2694194041,0.1692467219,0.3460966833,0.2732398864,0.3126153405,0.1699648397,0.3606991233,0.2828221468,0.4405459134,0.2259302832,0.2631352689,0.2037764223,0.2866702897,0.1975035075
reading,16,The man pacified the businessman of the associates who were,1,pl,0,0.1227876567,0.1105220569,0.05389309586,0.0006232922589,0.08646888893,0.09735009165,0.0006730322725,0.05395026004,0.1261287328,0.07943935684,0.05467209584,0.00343845553,0.05767036763,0.002102445529,0.1617297282,0.1067893339,0.1539295566,0.1141416651,0.04798170184,0.1012779121,0.05234696566,0.0469298061,0.09828162653,0.07164088417,0.07736372046,0.05070140574,-0.09150081996,0.07547864756,0.05009618186,0.05160260265,0.09477892892,0.1439338707,0.0005330087548,0.09999227222,0.129082366,0.05080119599,0.01113419988,0.05495841069,0.0006717954148,0.09492600223,0.007328616687,0.05395846261,0.04817361121,0.09100420092,0.1015462125,0.0663524267,0.05678499937,0.1649735411,0.01309535676,0.1710145961,0.06062606507,0.07831612781,0.2559482063,0.3376873082,0.2093821907,0.2376212468,0.1643715684,0.2294198835,0.1714928691,0.2311169958,0.2416038093,0.254546345,0.2629854024,0.3613773677,0.3199558281,0.2725493749,0.2890514135,0.3040488323,0.2450253925,0.2666393002,0.2374612485,0.2985361715,0.1758381447,0.1269100321,0.324572143,0.3657290237,0.2550900712,0.2727164217,0.2354831022,0.3669332677,0.1896199593,0.302057029,0.2931317905,0.3853476702,0.3685697843,0.3122858112,0.1346180089,0.1870356687,0.2171143312,0.2145403535,0.1506092936,0.187718065,0.2518967356,0.359120727,0.2771467685,0.3027268297,0.3212533178,0.2987760213,0.2042566343,0.2734031222,0.2467808793,0.3207702905,0.2417303557,0.2827845264
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,0.09386974971,0.1318885018,0.08971054384,-0.05549274407,0.08830320817,0.02386226236,-0.001849205261,-0.1171775589,0.1005283934,0.1411018222,0.06131223412,0.001418275109,0.05575839639,0.0007277757339,0.2159499408,0.04912951598,0.1441211013,-0.03409948517,0.0009486515427,0.0009419296619,0.05290633835,-0.0005873378833,0.1552617167,0.03296576302,0.09751780139,0.001194544883,-0.01494310549,0.06989688165,0.09529313365,0.09602090697,0.1028476382,0.05459237723,0.1296448596,0.04918890636,0.0965477914,0.1035091994,0.08457602677,-0.0005355374204,0.001567199461,-0.05553971844,0.04767200056,0.1488191355,0.1306563343,-0.02460753214,0.04402358711,-0.001059080105,0.06827778768,0.08904425309,0.09048099928,-0.05182670986,0.08123932492,0.02613505388,0.3050639877,0.16696599,0.2413197893,0.1324694628,0.2657578005,0.1368859632,0.1855927868,0.09479018207,0.3423768863,0.3445391139,0.3463599182,0.1713798834,0.216700237,0.157496399,0.3904703998,0.213831364,0.2626218708,0.1815717067,0.2290650141,0.2053274521,0.2795155374,0.1610778295,0.3459681108,0.2955264036,0.2784309134,0.1976794578,0.2413849184,0.2806394808,0.1905168173,0.1111361366,0.2527975144,0.2034806518,0.338578455,0.1890283722,0.2089950803,0.1759134883,0.2527294702,0.1928680498,0.2694194041,0.1692467219,0.3460966833,0.2732398864,0.3126153405,0.1699648397,0.3606991233,0.2828221468,0.4405459134,0.2259302832,0.2631352689,0.2037764223,0.2866702897,0.1975035075
reading,16,The man visited the businessman of the associates who was,0,sg,1,0.1255379504,0.1112576062,0.05474835398,0.0006088762744,0.08647411986,0.09743299695,0.0006739054739,0.05440632023,0.1256949635,0.07928026666,0.04594333491,0.003438550032,0.05766154659,0.002084845582,0.162044133,0.1067895314,0.1404761722,0.1133109955,0.04911910186,0.1012801334,0.05253923454,0.04626557849,0.09854601153,0.07175859163,0.07908685596,0.04926524957,-0.09037863234,0.0760121266,0.05020636345,0.05091293484,0.09494196334,0.1439390594,0.0005387273774,0.09958009691,0.1099092531,0.05074504006,0.01025211055,0.05511456235,0.0007358160875,0.09493027946,0.005788592528,0.05375652237,0.04696388201,0.08796528317,0.09853966972,0.07142018282,0.0575766959,0.1649602819,0.0306468023,0.1673914741,0.05977067712,0.07815629544,0.2410383362,0.3476250855,0.1795584723,0.2406471975,0.1068547597,0.2151717335,0.1455753583,0.2486114579,0.2228675866,0.2793569567,0.2014022955,0.3284676255,0.2879579105,0.2678650788,0.2498430332,0.3025877399,0.228271008,0.2794462676,0.2010344387,0.2695003342,0.2183825634,0.169695519,0.318166925,0.3529993281,0.2083527405,0.2495768493,0.2339220892,0.3777529068,0.209894287,0.2630819533,0.2695969166,0.4022266403,0.3326600697,0.3025721912,0.1689110539,0.2230396528,0.2441172881,0.2289556287,0.1174099,0.1801197425,0.233566005,0.3322912782,0.2841166238,0.3182065131,0.277190468,0.2963550208,0.1579699951,0.2550396884,0.2375476408,0.3402290728,0.2230483106,0.2828568585
reading,16,The man visited the businessmen of the associate who was,0,sg,0,0.09563832997,0.1349185094,0.09150450403,-0.0554927502,0.08790520215,0.02396938367,-0.0009555831121,-0.1171775589,0.1006954713,0.1414257969,0.06150720743,0.001417209385,0.05518396148,0.0007326013117,0.2205072543,0.0491293736,0.1430358067,-0.03575242683,0.001033161371,0.00103846336,0.1075173653,-0.00065782629,0.1544113302,0.0329970219,0.0949564475,0.001194916828,-0.007376266762,0.06973823641,0.09554776999,0.09602216153,0.1023853434,0.05458627366,0.1281473914,0.04941370203,0.0985367091,0.1043021842,0.08490628846,-0.0002958634007,0.001622195268,-0.05554047372,0.04771426446,0.1507338517,0.125166379,-0.02456095776,0.0519958612,-0.0009688804449,0.06601624211,0.08883259486,0.08810161992,-0.05103909433,0.08382817025,0.02635865796,0.271159535,0.1730219414,0.1965241108,0.1409704028,0.2098039158,0.1339805083,0.1630697135,0.1107622886,0.3756318981,0.4074644827,0.2687081048,0.1743647211,0.1952752413,0.1795451323,0.3600266754,0.2299632432,0.308046768,0.1681690541,0.189402533,0.1847021598,0.2973098074,0.1863891157,0.3424195071,0.2668063795,0.2044401164,0.1879521219,0.2462984788,0.2827935704,0.2053099277,0.1139799257,0.2819443188,0.2179719515,0.3139320249,0.1984153505,0.1948849645,0.2081875685,0.28648964,0.2036463497,0.2517296695,0.1732214179,0.2828384674,0.2632735149,0.2688808637,0.2035461077,0.3289224432,0.281616368,0.4208191686,0.2109796189,0.2618297077,0.2095387993,0.2690279041,0.2044504838
reading,16,The man visited the businessman of the associates who were,0,pl,0,0.1255379504,0.1112576062,0.05474835398,0.0006088762744,0.08647411986,0.09743299695,0.0006739054739,0.05440632023,0.1256949635,0.07928026666,0.04594333491,0.003438550032,0.05766154659,0.002084845582,0.162044133,0.1067895314,0.1404761722,0.1133109955,0.04911910186,0.1012801334,0.05253923454,0.04626557849,0.09854601153,0.07175859163,0.07908685596,0.04926524957,-0.09037863234,0.0760121266,0.05020636345,0.05091293484,0.09494196334,0.1439390594,0.0005387273774,0.09958009691,0.1099092531,0.05074504006,0.01025211055,0.05511456235,0.0007358160875,0.09493027946,0.005788592528,0.05375652237,0.04696388201,0.08796528317,0.09853966972,0.07142018282,0.0575766959,0.1649602819,0.0306468023,0.1673914741,0.05977067712,0.07815629544,0.2410383362,0.3476250855,0.1795584723,0.2406471975,0.1068547597,0.2151717335,0.1455753583,0.2486114579,0.2228675866,0.2793569567,0.2014022955,0.3284676255,0.2879579105,0.2678650788,0.2498430332,0.3025877399,0.228271008,0.2794462676,0.2010344387,0.2695003342,0.2183825634,0.169695519,0.318166925,0.3529993281,0.2083527405,0.2495768493,0.2339220892,0.3777529068,0.209894287,0.2630819533,0.2695969166,0.4022266403,0.3326600697,0.3025721912,0.1689110539,0.2230396528,0.2441172881,0.2289556287,0.1174099,0.1801197425,0.233566005,0.3322912782,0.2841166238,0.3182065131,0.277190468,0.2963550208,0.1579699951,0.2550396884,0.2375476408,0.3402290728,0.2230483106,0.2828568585
reading,16,The man visited the businessmen of the associate who were,0,pl,1,0.09563832997,0.1349185094,0.09150450403,-0.0554927502,0.08790520215,0.02396938367,-0.0009555831121,-0.1171775589,0.1006954713,0.1414257969,0.06150720743,0.001417209385,0.05518396148,0.0007326013117,0.2205072543,0.0491293736,0.1430358067,-0.03575242683,0.001033161371,0.00103846336,0.1075173653,-0.00065782629,0.1544113302,0.0329970219,0.0949564475,0.001194916828,-0.007376266762,0.06973823641,0.09554776999,0.09602216153,0.1023853434,0.05458627366,0.1281473914,0.04941370203,0.0985367091,0.1043021842,0.08490628846,-0.0002958634007,0.001622195268,-0.05554047372,0.04771426446,0.1507338517,0.125166379,-0.02456095776,0.0519958612,-0.0009688804449,0.06601624211,0.08883259486,0.08810161992,-0.05103909433,0.08382817025,0.02635865796,0.271159535,0.1730219414,0.1965241108,0.1409704028,0.2098039158,0.1339805083,0.1630697135,0.1107622886,0.3756318981,0.4074644827,0.2687081048,0.1743647211,0.1952752413,0.1795451323,0.3600266754,0.2299632432,0.308046768,0.1681690541,0.189402533,0.1847021598,0.2973098074,0.1863891157,0.3424195071,0.2668063795,0.2044401164,0.1879521219,0.2462984788,0.2827935704,0.2053099277,0.1139799257,0.2819443188,0.2179719515,0.3139320249,0.1984153505,0.1948849645,0.2081875685,0.28648964,0.2036463497,0.2517296695,0.1732214179,0.2828384674,0.2632735149,0.2688808637,0.2035461077,0.3289224432,0.281616368,0.4208191686,0.2109796189,0.2618297077,0.2095387993,0.2690279041,0.2044504838
reading,18,The man thanked the servant of the dictators who was,1,sg,1,0.001389262758,0.1542043306,-0.001209045162,0.170528218,0.04972845233,0.1115796385,1.55E-05,0.06640344062,0.09461200653,0.1983678298,0.06319367187,0.1285227918,0.06700410308,0.08779068505,0.1353871516,0.1463427607,0.05012750428,0.1813090559,0.01470311104,0.04253611736,0.05624613727,0.1148914198,0.1085515768,0.07718046043,0.0444146113,0.07781801184,-0.1126738767,0.08700822811,-1.91E-05,0.0639953167,0.06903527131,0.1123122547,0.1096973364,0.1302613805,0.1051629087,0.2214700119,-0.0498307453,0.1064321599,0.05908296212,0.1294708425,0.001094445958,0.02894330368,0.1059750628,0.07914287439,0.04180795713,0.1527091033,0.05847019067,0.06910925017,0.002903003775,0.2224688513,0.04299477889,0.1184319335,0.2057110467,0.3583653788,0.2090421387,0.3603681637,0.1988711265,0.3586482585,0.09481026044,0.3053627137,0.2115312457,0.32754163,0.226522052,0.3880306007,0.2257906067,0.2988570417,0.1374638536,0.2862007063,0.1739763342,0.3007153103,0.1922845204,0.3212798279,0.2641604145,0.2940832847,0.2561225342,0.4029466976,0.2756575816,0.4432053261,0.1633340112,0.2754635555,0.2274255096,0.4076518184,0.1736318473,0.3117655702,0.3009463962,0.4222188487,0.09489802056,0.3515531717,0.1763024665,0.2399807334,0.2789079048,0.3663641141,0.202787644,0.3239962445,0.2820612965,0.3609263555,0.2614323267,0.2983018385,0.185196813,0.3391046272,0.3080296116,0.4323253708,0.2130759025,0.3430102875
reading,18,The man thanked the servants of the dictator who was,1,sg,0,0.000697438463,0.08568779323,-0.0004620940661,0.05770426659,0.0871773459,0.08523853157,-0.002175220867,-0.05966697231,0.1240393579,0.09189772485,0.1113442297,0.06850864519,0.05334770854,0.1105444052,0.1147203572,0.1206998751,0.148091505,-0.0008799357581,-0.002584197492,-0.05548419271,0.04275635048,0.0075705781,0.1438338688,0.09449890301,0.09645809387,0.04566307203,-0.01548349673,0.01717095994,0.04998673416,-6.00E-08,0.1070314485,0.1054644593,0.05623063259,0.1168168768,0.1628295232,0.0493469991,0.008737533577,0.06710569484,0.1088580188,0.1274269557,0.02849610713,-0.002201512404,0.08865596979,0.09727832471,0.1033919836,0.1260215564,0.1485258202,0.0008422441609,0.03139777421,-0.03731283103,0.0718361117,0.05279769447,0.2526848223,0.274631626,0.1850352254,0.2853775878,0.2989829565,0.2658422934,0.2313132511,0.204414084,0.2265014513,0.2585335682,0.2965849454,0.3613103214,0.3034663661,0.364225557,0.191320482,0.2748918645,0.2488356538,0.2464623701,0.2221267607,0.2931517835,0.2605443389,0.3049944361,0.3269377473,0.4492106716,0.3366778946,0.3198730769,0.2102824967,0.2577965641,0.2397246391,0.3212201667,0.2433025693,0.266052562,0.3515089892,0.4243212111,0.1783169626,0.2334941267,0.291626265,0.2449549937,0.2316979001,0.3789229078,0.2494271913,0.2447911974,0.2415371949,0.3241643063,0.3074035394,0.3002741982,0.2536531435,0.2187066866,0.3657880273,0.3785815253,0.2618112325,0.2998479875
