exp,item,sent,hasIC,num,isHIGH,tf_layer_0_were_HIGH_RSA,tf_layer_0_were_LOW_RSA,tf_layer_0_were_HUMAN_RSA,tf_layer_1_were_HIGH_RSA,tf_layer_1_were_LOW_RSA,tf_layer_1_were_HUMAN_RSA,tf_layer_2_were_HIGH_RSA,tf_layer_2_were_LOW_RSA,tf_layer_2_were_HUMAN_RSA,tf_layer_3_were_HIGH_RSA,tf_layer_3_were_LOW_RSA,tf_layer_3_were_HUMAN_RSA,tf_layer_4_were_HIGH_RSA,tf_layer_4_were_LOW_RSA,tf_layer_4_were_HUMAN_RSA,tf_layer_5_were_HIGH_RSA,tf_layer_5_were_LOW_RSA,tf_layer_5_were_HUMAN_RSA,tf_layer_6_were_HIGH_RSA,tf_layer_6_were_LOW_RSA,tf_layer_6_were_HUMAN_RSA,tf_layer_7_were_HIGH_RSA,tf_layer_7_were_LOW_RSA,tf_layer_7_were_HUMAN_RSA,tf_layer_8_were_HIGH_RSA,tf_layer_8_were_LOW_RSA,tf_layer_8_were_HUMAN_RSA,tf_layer_9_were_HIGH_RSA,tf_layer_9_were_LOW_RSA,tf_layer_9_were_HUMAN_RSA,tf_layer_10_were_HIGH_RSA,tf_layer_10_were_LOW_RSA,tf_layer_10_were_HUMAN_RSA,tf_layer_11_were_HIGH_RSA,tf_layer_11_were_LOW_RSA,tf_layer_11_were_HUMAN_RSA,tf_layer_12_were_HIGH_RSA,tf_layer_12_were_LOW_RSA,tf_layer_12_were_HUMAN_RSA,tf_layer_13_were_HIGH_RSA,tf_layer_13_were_LOW_RSA,tf_layer_13_were_HUMAN_RSA,tf_layer_14_were_HIGH_RSA,tf_layer_14_were_LOW_RSA,tf_layer_14_were_HUMAN_RSA,tf_layer_15_were_HIGH_RSA,tf_layer_15_were_LOW_RSA,tf_layer_15_were_HUMAN_RSA,tf_layer_16_were_HIGH_RSA,tf_layer_16_were_LOW_RSA,tf_layer_16_were_HUMAN_RSA,tf_layer_17_were_HIGH_RSA,tf_layer_17_were_LOW_RSA,tf_layer_17_were_HUMAN_RSA
reading,6,The man comforted the activists of the leader who were,1,pl,1,0.174077656,-0.174077656,0.174077656,0.05802588532,-0.4061811972,0.05802588532,-0.174077656,-0.2901294266,-0.174077656,-0.05802588532,-0.4061811972,-0.05802588532,-0.05802588532,-0.4061811972,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,0.05802588532,-0.174077656,0.05802588532,0.2901294266,-0.174077656,0.2901294266,0.2901294266,0.05802588532,0.2901294266,0.4061811972,0.05802588532,0.4061811972,0.4061811972,0.2901294266,0.4061811972,0.4061811972,0.2901294266,0.4061811972,0.5222329679,0.2901294266,0.5222329679,0.5222329679,0.2901294266,0.5222329679,0.4061811972,0.174077656,0.4061811972,0.2901294266,0.174077656,0.2901294266,0.174077656,0.2901294266,0.174077656
reading,6,The man greeted the activist of the leaders who was,0,sg,1,0.05802588532,-0.2901294266,-0.2901294266,-0.174077656,0.05802588532,0.05802588532,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.05802588532,-0.174077656,-0.174077656,-0.05802588532,-0.174077656,-0.174077656,-0.05802588532,-0.174077656,-0.174077656,0.05802588532,-0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,-0.05802588532,0.2901294266,0.05802588532,0.05802588532,-0.05802588532,0.2901294266,0.2901294266,0.174077656,0.2901294266,0.2901294266,0.2901294266,0.05802588532,0.05802588532,0.05802588532,0.174077656,0.174077656,0.174077656,0.05802588532,0.05802588532,0.174077656,0.05802588532,0.05802588532,0.05802588532,0.174077656,0.174077656,0.05802588532,0.174077656,0.174077656
reading,6,The man greeted the activists of the leader who was,0,sg,0,-0.4061811972,0.05802588532,0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.4061811972,0.05802588532,0.05802588532,-0.4061811972,-0.05802588532,-0.05802588532,-0.4061811972,0.174077656,0.174077656,-0.4061811972,0.05802588532,0.05802588532,-0.2901294266,0.174077656,0.174077656,-0.2901294266,0.174077656,0.174077656,-0.05802588532,0.174077656,0.174077656,0.05802588532,0.2901294266,0.2901294266,-0.2901294266,0.174077656,0.174077656,0.174077656,0.2901294266,0.2901294266,0.174077656,0.2901294266,0.2901294266,0.174077656,0.4061811972,0.4061811972,0.174077656,0.2901294266,0.2901294266,0.05802588532,0.2901294266,0.2901294266,0.05802588532,0.2901294266,0.2901294266,0.05802588532,0.2901294266,0.2901294266
reading,6,The man greeted the activist of the leaders who were,0,pl,0,-0.2901294266,0.4061811972,0.4061811972,-0.2901294266,0.4061811972,0.4061811972,-0.4061811972,0.4061811972,0.4061811972,-0.2901294266,0.174077656,0.174077656,-0.2901294266,0.2901294266,0.2901294266,-0.2901294266,0.2901294266,0.2901294266,-0.2901294266,0.2901294266,0.2901294266,-0.2901294266,0.2901294266,0.2901294266,-0.2901294266,0.4061811972,0.4061811972,-0.4061811972,0.4061811972,0.4061811972,-0.4061811972,0.4061811972,0.4061811972,0.05802588532,0.4061811972,0.4061811972,0.05802588532,0.4061811972,0.4061811972,0.05802588532,0.174077656,0.174077656,0.05802588532,0.174077656,0.174077656,0.05802588532,0.174077656,0.174077656,-0.05802588532,0.174077656,0.174077656,0.05802588532,0.174077656,0.174077656
reading,6,The man greeted the activists of the leader who were,0,pl,1,0.174077656,-0.05802588532,-0.05802588532,0.05802588532,-0.2901294266,-0.2901294266,-0.05802588532,-0.2901294266,-0.2901294266,0.05802588532,-0.4061811972,-0.4061811972,0.05802588532,-0.4061811972,-0.4061811972,0.05802588532,-0.2901294266,-0.2901294266,0.05802588532,-0.2901294266,-0.2901294266,0.174077656,-0.05802588532,-0.05802588532,0.2901294266,0.05802588532,0.05802588532,0.2901294266,0.05802588532,0.05802588532,0.2901294266,0.05802588532,0.05802588532,0.2901294266,0.174077656,0.174077656,0.4061811972,0.174077656,0.174077656,0.2901294266,0.174077656,0.174077656,0.2901294266,0.174077656,0.174077656,0.2901294266,0.174077656,0.174077656,0.05802588532,0.174077656,0.174077656,0.05802588532,0.2901294266,0.2901294266
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,0.174077656,-0.5222329679,0.174077656,0.174077656,-0.05802588532,0.174077656,0.05802588532,-0.5222329679,0.05802588532,0.05802588532,-0.5222329679,0.05802588532,0.174077656,-0.4061811972,0.174077656,0.174077656,-0.2901294266,0.174077656,0.174077656,-0.4061811972,0.174077656,0.2901294266,-0.2901294266,0.2901294266,0.2901294266,-0.174077656,0.2901294266,0.05802588532,0.174077656,0.05802588532,-0.2901294266,0.2901294266,-0.2901294266,0.05802588532,0.4061811972,0.05802588532,-0.05802588532,0.174077656,-0.05802588532,-0.174077656,0.174077656,-0.174077656,-0.174077656,0.174077656,-0.174077656,-0.4061811972,0.174077656,-0.4061811972,-0.4061811972,0.05802588532,-0.4061811972,-0.174077656,0.174077656,-0.174077656
reading,8,The man valued the daughters of the shopkeeper who was,1,sg,0,0.05802588532,-0.2901294266,0.05802588532,0.174077656,-0.05802588532,0.174077656,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.174077656,-0.05802588532,0.05802588532,-0.174077656,0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,0.174077656,-0.05802588532,-0.4061811972,0.4061811972,-0.4061811972,-0.4061811972,0.4061811972,-0.4061811972,-0.5222329679,0.5222329679,-0.5222329679,-0.2901294266,0.5222329679,-0.2901294266,-0.2901294266,0.5222329679,-0.2901294266,-0.174077656,0.4061811972,-0.174077656,-0.2901294266,0.174077656,-0.2901294266,-0.4061811972,0.05802588532,-0.4061811972,-0.5222329679,0.05802588532,-0.5222329679,-0.2901294266,0.174077656,-0.2901294266
reading,8,The man valued the daughter of the shopkeepers who were,1,pl,0,-0.4061811972,-0.174077656,-0.4061811972,-0.4061811972,0.2901294266,-0.4061811972,-0.5222329679,0.05802588532,-0.5222329679,-0.5222329679,0.05802588532,-0.5222329679,-0.5222329679,0.174077656,-0.5222329679,-0.5222329679,0.174077656,-0.5222329679,-0.5222329679,0.174077656,-0.5222329679,-0.5222329679,0.2901294266,-0.5222329679,-0.4061811972,0.4061811972,-0.4061811972,-0.5222329679,0.5222329679,-0.5222329679,-0.5222329679,0.5222329679,-0.5222329679,-0.2901294266,0.4061811972,-0.2901294266,-0.4061811972,0.174077656,-0.4061811972,-0.174077656,0.174077656,-0.174077656,-0.4061811972,0.174077656,-0.4061811972,-0.4061811972,0.05802588532,-0.4061811972,-0.5222329679,0.05802588532,-0.5222329679,-0.4061811972,0.174077656,-0.4061811972
reading,8,The man valued the daughters of the shopkeeper who were,1,pl,1,0.4061811972,-0.2901294266,0.4061811972,0.4061811972,0.05802588532,0.4061811972,0.4061811972,-0.4061811972,0.4061811972,0.4061811972,-0.4061811972,0.4061811972,0.4061811972,-0.4061811972,0.4061811972,0.4061811972,-0.4061811972,0.4061811972,0.4061811972,-0.5222329679,0.4061811972,0.4061811972,-0.2901294266,0.4061811972,0.4061811972,-0.2901294266,0.4061811972,0.4061811972,0.174077656,0.4061811972,0.2901294266,0.174077656,0.2901294266,0.2901294266,0.4061811972,0.2901294266,0.05802588532,0.5222329679,0.05802588532,0.05802588532,0.5222329679,0.05802588532,-0.05802588532,0.174077656,-0.05802588532,-0.174077656,0.05802588532,-0.174077656,-0.174077656,0.05802588532,-0.174077656,-0.05802588532,0.174077656,-0.05802588532
reading,8,The man recognized the daughter of the shopkeepers who was,0,sg,1,0.174077656,-0.5222329679,-0.5222329679,0.174077656,-0.174077656,-0.174077656,0.174077656,-0.5222329679,-0.5222329679,0.2901294266,-0.5222329679,-0.5222329679,0.2901294266,-0.5222329679,-0.5222329679,0.2901294266,-0.5222329679,-0.5222329679,0.2901294266,-0.5222329679,-0.5222329679,0.2901294266,-0.174077656,-0.174077656,0.2901294266,-0.05802588532,-0.05802588532,0.05802588532,0.174077656,0.174077656,-0.2901294266,0.4061811972,0.4061811972,0.05802588532,0.5222329679,0.5222329679,-0.05802588532,0.5222329679,0.5222329679,-0.2901294266,0.5222329679,0.5222329679,-0.2901294266,0.5222329679,0.5222329679,-0.2901294266,0.05802588532,0.05802588532,-0.5222329679,-0.05802588532,-0.05802588532,-0.2901294266,0.174077656,0.174077656
reading,8,The man recognized the daughters of the shopkeeper who was,0,sg,0,0.174077656,-0.2901294266,-0.2901294266,0.174077656,0.05802588532,0.05802588532,0.05802588532,-0.5222329679,-0.5222329679,0.174077656,-0.2901294266,-0.2901294266,0.174077656,-0.174077656,-0.174077656,0.174077656,-0.2901294266,-0.2901294266,0.05802588532,-0.05802588532,-0.05802588532,-0.05802588532,0.2901294266,0.2901294266,-0.174077656,0.2901294266,0.2901294266,-0.4061811972,0.4061811972,0.4061811972,-0.5222329679,0.5222329679,0.5222329679,-0.174077656,0.5222329679,0.5222329679,-0.2901294266,0.5222329679,0.5222329679,-0.4061811972,0.5222329679,0.5222329679,-0.4061811972,0.2901294266,0.2901294266,-0.5222329679,0.174077656,0.174077656,-0.5222329679,0.05802588532,0.05802588532,-0.5222329679,0.2901294266,0.2901294266
reading,8,The man recognized the daughter of the shopkeepers who were,0,pl,0,-0.4061811972,-0.174077656,-0.174077656,-0.5222329679,0.2901294266,0.2901294266,-0.5222329679,0.174077656,0.174077656,-0.5222329679,0.2901294266,0.2901294266,-0.5222329679,0.2901294266,0.2901294266,-0.5222329679,0.2901294266,0.2901294266,-0.5222329679,0.2901294266,0.2901294266,-0.5222329679,0.2901294266,0.2901294266,-0.5222329679,0.4061811972,0.4061811972,-0.5222329679,0.5222329679,0.5222329679,-0.5222329679,0.5222329679,0.5222329679,-0.174077656,0.5222329679,0.5222329679,-0.4061811972,0.5222329679,0.5222329679,-0.2901294266,0.5222329679,0.5222329679,-0.5222329679,0.2901294266,0.2901294266,-0.5222329679,0.05802588532,0.05802588532,-0.5222329679,-0.05802588532,-0.05802588532,-0.5222329679,0.05802588532,0.05802588532
reading,8,The man recognized the daughters of the shopkeeper who were,0,pl,1,0.4061811972,-0.2901294266,-0.2901294266,0.4061811972,0.174077656,0.174077656,0.4061811972,-0.5222329679,-0.5222329679,0.4061811972,-0.5222329679,-0.5222329679,0.4061811972,-0.5222329679,-0.5222329679,0.4061811972,-0.5222329679,-0.5222329679,0.4061811972,-0.5222329679,-0.5222329679,0.4061811972,-0.2901294266,-0.2901294266,0.4061811972,-0.05802588532,-0.05802588532,0.4061811972,0.174077656,0.174077656,0.4061811972,0.2901294266,0.2901294266,0.4061811972,0.5222329679,0.5222329679,0.2901294266,0.5222329679,0.5222329679,0.174077656,0.5222329679,0.5222329679,-0.05802588532,0.2901294266,0.2901294266,-0.174077656,0.05802588532,0.05802588532,-0.174077656,0.05802588532,0.05802588532,-0.05802588532,0.2901294266,0.2901294266
reading,8,The man valued the shopkeeper of the daughters who was,1,sg,1,-0.2901294266,0.05802588532,-0.2901294266,-0.05802588532,0.174077656,-0.05802588532,-0.2901294266,-0.05802588532,-0.2901294266,-0.2901294266,-0.05802588532,-0.2901294266,-0.174077656,-0.05802588532,-0.174077656,-0.2901294266,-0.05802588532,-0.2901294266,-0.2901294266,-0.05802588532,-0.2901294266,-0.174077656,0.174077656,-0.174077656,0.2901294266,0.05802588532,0.2901294266,0.174077656,-0.05802588532,0.174077656,0.05802588532,-0.05802588532,0.05802588532,0.05802588532,0.174077656,0.05802588532,-0.05802588532,0.174077656,-0.05802588532,0.05802588532,0.2901294266,0.05802588532,-0.05802588532,0.2901294266,-0.05802588532,-0.174077656,0.174077656,-0.174077656,-0.174077656,0.174077656,-0.174077656,-0.05802588532,0.174077656,-0.05802588532
reading,8,The man valued the shopkeepers of the daughter who was,1,sg,0,-0.5222329679,0.174077656,-0.5222329679,-0.05802588532,0.174077656,-0.05802588532,-0.5222329679,0.05802588532,-0.5222329679,-0.5222329679,0.174077656,-0.5222329679,-0.4061811972,0.174077656,-0.4061811972,-0.2901294266,0.174077656,-0.2901294266,-0.5222329679,0.174077656,-0.5222329679,-0.2901294266,0.2901294266,-0.2901294266,-0.174077656,0.4061811972,-0.174077656,-0.174077656,0.2901294266,-0.174077656,-0.2901294266,0.174077656,-0.2901294266,0.05802588532,0.2901294266,0.05802588532,0.05802588532,0.174077656,0.05802588532,0.05802588532,0.2901294266,0.05802588532,-0.05802588532,0.174077656,-0.05802588532,-0.05802588532,0.174077656,-0.05802588532,-0.174077656,0.05802588532,-0.174077656,-0.05802588532,0.174077656,-0.05802588532
reading,8,The man valued the shopkeeper of the daughters who were,1,pl,0,-0.2901294266,0.4061811972,-0.2901294266,0.05802588532,0.2901294266,0.05802588532,-0.4061811972,0.4061811972,-0.4061811972,-0.4061811972,0.4061811972,-0.4061811972,-0.4061811972,0.4061811972,-0.4061811972,-0.4061811972,0.4061811972,-0.4061811972,-0.5222329679,0.4061811972,-0.5222329679,-0.2901294266,0.4061811972,-0.2901294266,-0.2901294266,0.4061811972,-0.2901294266,-0.174077656,0.4061811972,-0.174077656,-0.174077656,0.4061811972,-0.174077656,-0.174077656,0.5222329679,-0.174077656,-0.174077656,0.2901294266,-0.174077656,-0.174077656,0.2901294266,-0.174077656,-0.174077656,0.2901294266,-0.174077656,-0.174077656,0.174077656,-0.174077656,-0.4061811972,0.05802588532,-0.4061811972,-0.174077656,0.174077656,-0.174077656
reading,8,The man valued the shopkeepers of the daughter who were,1,pl,1,-0.174077656,-0.4061811972,-0.174077656,0.174077656,-0.4061811972,0.174077656,0.05802588532,-0.5222329679,0.05802588532,0.05802588532,-0.5222329679,0.05802588532,0.05802588532,-0.5222329679,0.05802588532,0.174077656,-0.5222329679,0.174077656,0.174077656,-0.5222329679,0.174077656,0.2901294266,-0.4061811972,0.2901294266,0.4061811972,-0.4061811972,0.4061811972,0.5222329679,-0.4061811972,0.5222329679,0.4061811972,-0.4061811972,0.4061811972,0.4061811972,0.05802588532,0.4061811972,0.4061811972,0.05802588532,0.4061811972,0.2901294266,0.174077656,0.2901294266,0.174077656,0.05802588532,0.174077656,0.05802588532,-0.05802588532,0.05802588532,0.05802588532,-0.05802588532,0.05802588532,0.174077656,-0.05802588532,0.174077656
reading,8,The man recognized the shopkeeper of the daughters who was,0,sg,1,-0.174077656,0.174077656,0.174077656,0.05802588532,0.174077656,0.174077656,-0.5222329679,0.174077656,0.174077656,-0.4061811972,0.174077656,0.174077656,-0.4061811972,0.174077656,0.174077656,-0.4061811972,0.2901294266,0.2901294266,-0.2901294266,0.174077656,0.174077656,-0.05802588532,0.2901294266,0.2901294266,0.2901294266,0.174077656,0.174077656,0.2901294266,0.05802588532,0.05802588532,0.174077656,0.05802588532,0.05802588532,-0.05802588532,0.05802588532,0.05802588532,-0.05802588532,0.2901294266,0.2901294266,-0.05802588532,0.4061811972,0.4061811972,-0.174077656,0.4061811972,0.4061811972,-0.174077656,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.174077656,-0.05802588532,-0.05802588532
reading,8,The man recognized the shopkeepers of the daughter who was,0,sg,0,-0.5222329679,0.174077656,0.174077656,-0.174077656,0.174077656,0.174077656,-0.5222329679,0.174077656,0.174077656,-0.5222329679,0.2901294266,0.2901294266,-0.5222329679,0.2901294266,0.2901294266,-0.5222329679,0.2901294266,0.2901294266,-0.5222329679,0.2901294266,0.2901294266,-0.2901294266,0.2901294266,0.2901294266,-0.05802588532,0.4061811972,0.4061811972,-0.2901294266,0.2901294266,0.2901294266,-0.174077656,0.5222329679,0.5222329679,-0.05802588532,0.4061811972,0.4061811972,-0.174077656,0.4061811972,0.4061811972,-0.05802588532,0.4061811972,0.4061811972,-0.05802588532,0.174077656,0.174077656,-0.174077656,0.174077656,0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.174077656,0.174077656,0.174077656
reading,8,The man recognized the shopkeeper of the daughters who were,0,pl,0,-0.2901294266,0.4061811972,0.4061811972,0.174077656,0.2901294266,0.2901294266,-0.5222329679,0.4061811972,0.4061811972,-0.5222329679,0.4061811972,0.4061811972,-0.5222329679,0.4061811972,0.4061811972,-0.5222329679,0.4061811972,0.4061811972,-0.5222329679,0.4061811972,0.4061811972,-0.4061811972,0.4061811972,0.4061811972,-0.174077656,0.4061811972,0.4061811972,-0.174077656,0.4061811972,0.4061811972,-0.2901294266,0.5222329679,0.5222329679,-0.174077656,0.5222329679,0.5222329679,-0.2901294266,0.5222329679,0.5222329679,-0.174077656,0.4061811972,0.4061811972,-0.174077656,0.4061811972,0.4061811972,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,0.05802588532,0.05802588532
reading,8,The man recognized the shopkeepers of the daughter who were,0,pl,1,-0.174077656,-0.4061811972,-0.4061811972,0.2901294266,-0.5222329679,-0.5222329679,0.174077656,-0.5222329679,-0.5222329679,0.2901294266,-0.5222329679,-0.5222329679,0.2901294266,-0.5222329679,-0.5222329679,0.2901294266,-0.5222329679,-0.5222329679,0.2901294266,-0.5222329679,-0.5222329679,0.2901294266,-0.5222329679,-0.5222329679,0.4061811972,-0.4061811972,-0.4061811972,0.5222329679,-0.5222329679,-0.5222329679,0.5222329679,-0.2901294266,-0.2901294266,0.5222329679,0.05802588532,0.05802588532,0.5222329679,-0.174077656,-0.174077656,0.5222329679,0.05802588532,0.05802588532,0.5222329679,0.05802588532,0.05802588532,0.174077656,-0.174077656,-0.174077656,0.174077656,-0.2901294266,-0.2901294266,0.174077656,-0.174077656,-0.174077656
reading,10,The man noticed the representative of the employees who was,1,sg,1,0.174077656,-0.4061811972,0.174077656,-0.05802588532,0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.2901294266,-0.4061811972,0.05802588532,-0.4061811972,-0.4061811972,0.05802588532,-0.4061811972,-0.174077656,0.05802588532,-0.174077656,-0.174077656,0.05802588532,-0.174077656,-0.174077656,0.05802588532,-0.174077656,-0.05802588532,0.05802588532,-0.05802588532,-0.4061811972,0.2901294266,-0.4061811972,-0.4061811972,0.2901294266,-0.4061811972,-0.174077656,0.4061811972,-0.174077656,-0.2901294266,0.5222329679,-0.2901294266,-0.2901294266,0.4061811972,-0.2901294266,-0.4061811972,0.2901294266,-0.4061811972,-0.4061811972,0.174077656,-0.4061811972,-0.5222329679,0.05802588532,-0.5222329679,-0.2901294266,0.174077656,-0.2901294266
reading,10,The man noticed the representatives of the employee who was,1,sg,0,0.174077656,-0.2901294266,0.174077656,-0.05802588532,0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.2901294266,-0.2901294266,0.05802588532,-0.2901294266,-0.174077656,-0.05802588532,-0.174077656,-0.174077656,-0.05802588532,-0.174077656,-0.174077656,-0.05802588532,-0.174077656,-0.174077656,-0.05802588532,-0.174077656,-0.174077656,0.174077656,-0.174077656,-0.174077656,0.2901294266,-0.174077656,-0.2901294266,0.2901294266,-0.2901294266,-0.05802588532,0.4061811972,-0.05802588532,-0.174077656,0.2901294266,-0.174077656,-0.174077656,0.2901294266,-0.174077656,-0.2901294266,0.174077656,-0.2901294266,-0.4061811972,0.05802588532,-0.4061811972,-0.4061811972,0.05802588532,-0.4061811972,-0.05802588532,0.174077656,-0.05802588532
reading,10,The man noticed the representative of the employees who were,1,pl,0,-0.2901294266,0.174077656,-0.2901294266,-0.174077656,0.2901294266,-0.174077656,-0.5222329679,0.174077656,-0.5222329679,-0.5222329679,0.174077656,-0.5222329679,-0.5222329679,0.174077656,-0.5222329679,-0.4061811972,0.174077656,-0.4061811972,-0.2901294266,0.174077656,-0.2901294266,-0.2901294266,0.174077656,-0.2901294266,-0.2901294266,0.4061811972,-0.2901294266,-0.4061811972,0.5222329679,-0.4061811972,-0.2901294266,0.4061811972,-0.2901294266,-0.174077656,0.4061811972,-0.174077656,-0.2901294266,0.5222329679,-0.2901294266,-0.2901294266,0.5222329679,-0.2901294266,-0.2901294266,0.2901294266,-0.2901294266,-0.2901294266,0.174077656,-0.2901294266,-0.2901294266,0.05802588532,-0.2901294266,-0.2901294266,0.05802588532,-0.2901294266
reading,10,The man noticed the representatives of the employee who were,1,pl,1,0.2901294266,-0.2901294266,0.2901294266,0.174077656,-0.174077656,0.174077656,0.05802588532,-0.174077656,0.05802588532,0.05802588532,-0.174077656,0.05802588532,0.174077656,-0.174077656,0.174077656,0.174077656,-0.2901294266,0.174077656,0.174077656,-0.174077656,0.174077656,0.174077656,-0.174077656,0.174077656,0.174077656,-0.05802588532,0.174077656,0.2901294266,-0.05802588532,0.2901294266,0.2901294266,0.05802588532,0.2901294266,0.4061811972,0.2901294266,0.4061811972,0.4061811972,0.174077656,0.4061811972,0.2901294266,0.4061811972,0.2901294266,0.174077656,0.2901294266,0.174077656,0.174077656,0.05802588532,0.174077656,0.174077656,-0.05802588532,0.174077656,0.174077656,0.05802588532,0.174077656
reading,10,The man resembled the representative of the employees who was,0,sg,1,-0.05802588532,-0.2901294266,-0.2901294266,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,0.174077656,0.174077656,-0.4061811972,0.2901294266,0.2901294266,-0.2901294266,0.2901294266,0.2901294266,-0.2901294266,0.2901294266,0.2901294266,-0.05802588532,0.4061811972,0.4061811972,-0.05802588532,0.4061811972,0.4061811972,-0.2901294266,0.2901294266,0.2901294266,-0.2901294266,0.05802588532,0.05802588532,-0.2901294266,0.4061811972,0.4061811972
reading,10,The man resembled the representatives of the employee who was,0,sg,0,0.05802588532,-0.2901294266,-0.2901294266,-0.174077656,-0.05802588532,-0.05802588532,-0.4061811972,-0.05802588532,-0.05802588532,-0.4061811972,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,0.05802588532,0.05802588532,-0.174077656,0.174077656,0.174077656,-0.2901294266,0.2901294266,0.2901294266,-0.2901294266,0.2901294266,0.2901294266,-0.174077656,0.4061811972,0.4061811972,-0.174077656,0.174077656,0.174077656,-0.174077656,0.4061811972,0.4061811972,-0.4061811972,0.2901294266,0.2901294266,-0.4061811972,0.05802588532,0.05802588532,-0.2901294266,-0.174077656,-0.174077656,-0.174077656,-0.05802588532,-0.05802588532
reading,10,The man resembled the representative of the employees who were,0,pl,0,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,0.174077656,0.174077656,-0.4061811972,-0.05802588532,-0.05802588532,-0.4061811972,-0.05802588532,-0.05802588532,-0.4061811972,0.05802588532,0.05802588532,-0.2901294266,0.05802588532,0.05802588532,-0.2901294266,0.05802588532,0.05802588532,-0.2901294266,0.05802588532,0.05802588532,-0.2901294266,0.4061811972,0.4061811972,-0.2901294266,0.4061811972,0.4061811972,-0.4061811972,0.4061811972,0.4061811972,-0.174077656,0.4061811972,0.4061811972,-0.2901294266,0.4061811972,0.4061811972,-0.05802588532,0.4061811972,0.4061811972,-0.2901294266,0.2901294266,0.2901294266,-0.2901294266,0.05802588532,0.05802588532,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,0.174077656,0.174077656
reading,10,The man resembled the representatives of the employee who were,0,pl,1,0.2901294266,-0.4061811972,-0.4061811972,0.174077656,-0.4061811972,-0.4061811972,0.05802588532,-0.4061811972,-0.4061811972,0.05802588532,-0.4061811972,-0.4061811972,0.05802588532,-0.4061811972,-0.4061811972,0.174077656,-0.4061811972,-0.4061811972,0.174077656,-0.2901294266,-0.2901294266,0.174077656,-0.2901294266,-0.2901294266,0.174077656,-0.05802588532,-0.05802588532,0.2901294266,0.05802588532,0.05802588532,0.4061811972,-0.05802588532,-0.05802588532,0.5222329679,0.2901294266,0.2901294266,0.4061811972,0.174077656,0.174077656,0.2901294266,0.4061811972,0.4061811972,0.4061811972,0.2901294266,0.2901294266,0.2901294266,0.174077656,0.174077656,0.05802588532,-0.2901294266,-0.2901294266,0.4061811972,0.2901294266,0.2901294266
reading,10,The man noticed the employee of the representatives who was,1,sg,1,-0.2901294266,0.174077656,-0.2901294266,-0.05802588532,0.05802588532,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.174077656,-0.05802588532,-0.05802588532,-0.174077656,-0.05802588532,-0.05802588532,-0.174077656,-0.05802588532,-0.05802588532,-0.174077656,-0.05802588532,-0.05802588532,-0.174077656,-0.05802588532,0.05802588532,-0.174077656,0.05802588532,0.174077656,-0.174077656,0.174077656,0.05802588532,0.174077656,0.05802588532,-0.05802588532,0.5222329679,-0.05802588532,-0.05802588532,0.4061811972,-0.05802588532,0.05802588532,0.4061811972,0.05802588532,-0.05802588532,0.4061811972,-0.05802588532,-0.174077656,0.4061811972,-0.174077656,-0.5222329679,0.2901294266,-0.5222329679,-0.2901294266,0.2901294266,-0.2901294266
