exp,verb,item,sent,bias,isHigh,gender,layer,NP,sim
ic_match,scorned,6,The prince scorned the waiter because he,-49,0,m,2,2,0.2963825448
ic_match,scorned,6,The waiter scorned the prince because he,-49,0,m,1,1,0.1785262048
ic_match,scorned,6,The waiter scorned the prince because he,-49,0,m,1,2,0.05384988149
ic_match,scorned,6,The waiter scorned the prince because he,-49,0,m,2,1,0.4471586435
ic_match,scorned,6,The waiter scorned the prince because he,-49,0,m,2,2,0.2172302361
ic_match,shadowed,6,The prince shadowed the waiter because he,58,0,m,1,1,0.1317047681
ic_match,shadowed,6,The prince shadowed the waiter because he,58,0,m,1,2,0.07594363685
ic_match,shadowed,6,The prince shadowed the waiter because he,58,0,m,2,1,0.2769899363
ic_match,shadowed,6,The prince shadowed the waiter because he,58,0,m,2,2,0.2510329101
ic_match,shadowed,6,The waiter shadowed the prince because he,58,0,m,1,1,0.180142971
ic_match,shadowed,6,The waiter shadowed the prince because he,58,0,m,1,2,0.05382459368
ic_match,shadowed,6,The waiter shadowed the prince because he,58,0,m,2,1,0.4599184008
ic_match,shadowed,6,The waiter shadowed the prince because he,58,0,m,2,2,0.1900152322
ic_match,shocked,6,The prince shocked the waiter because he,56,0,m,1,1,0.130100493
ic_match,shocked,6,The prince shocked the waiter because he,56,0,m,1,2,0.07804419657
ic_match,shocked,6,The prince shocked the waiter because he,56,0,m,2,1,0.2735382883
ic_match,shocked,6,The prince shocked the waiter because he,56,0,m,2,2,0.2572309011
ic_match,shocked,6,The waiter shocked the prince because he,56,0,m,1,1,0.178248961
ic_match,shocked,6,The waiter shocked the prince because he,56,0,m,1,2,0.05387570084
ic_match,shocked,6,The waiter shocked the prince because he,56,0,m,2,1,0.4448174283
ic_match,shocked,6,The waiter shocked the prince because he,56,0,m,2,2,0.2008272368
ic_match,shook,6,The prince shook the waiter because he,-47,0,m,1,1,0.1304580136
ic_match,shook,6,The prince shook the waiter because he,-47,0,m,1,2,0.0790466294
ic_match,shook,6,The prince shook the waiter because he,-47,0,m,2,1,0.2732741535
ic_match,shook,6,The prince shook the waiter because he,-47,0,m,2,2,0.2413386369
ic_match,shook,6,The waiter shook the prince because he,-47,0,m,1,1,0.1797395868
ic_match,shook,6,The waiter shook the prince because he,-47,0,m,1,2,0.05137170571
ic_match,shook,6,The waiter shook the prince because he,-47,0,m,2,1,0.4582875339
ic_match,shook,6,The waiter shook the prince because he,-47,0,m,2,2,0.1970088936
ic_match,snubbed,6,The prince snubbed the waiter because he,20,0,m,1,1,0.1312292156
ic_match,snubbed,6,The prince snubbed the waiter because he,20,0,m,1,2,0.07540440285
ic_match,snubbed,6,The prince snubbed the waiter because he,20,0,m,2,1,0.2769694917
ic_match,snubbed,6,The prince snubbed the waiter because he,20,0,m,2,2,0.2533085578
ic_match,snubbed,6,The waiter snubbed the prince because he,20,0,m,1,1,0.1795779554
ic_match,snubbed,6,The waiter snubbed the prince because he,20,0,m,1,2,0.05206192878
ic_match,snubbed,6,The waiter snubbed the prince because he,20,0,m,2,1,0.4493432302
ic_match,snubbed,6,The waiter snubbed the prince because he,20,0,m,2,2,0.184411356
ic_match,staggered,6,The prince staggered the waiter because he,64,0,m,1,1,0.1330960526
ic_match,staggered,6,The prince staggered the waiter because he,64,0,m,1,2,0.08268027263
ic_match,staggered,6,The prince staggered the waiter because he,64,0,m,2,1,0.2791810617
ic_match,staggered,6,The prince staggered the waiter because he,64,0,m,2,2,0.2575788971
ic_match,staggered,6,The waiter staggered the prince because he,64,0,m,1,1,0.1808832821
ic_match,staggered,6,The waiter staggered the prince because he,64,0,m,1,2,0.05746076171
ic_match,staggered,6,The waiter staggered the prince because he,64,0,m,2,1,0.4703207033
ic_match,staggered,6,The waiter staggered the prince because he,64,0,m,2,2,0.2056638373
ic_match,startled,6,The prince startled the waiter because he,35,0,m,1,1,0.1303767741
ic_match,startled,6,The prince startled the waiter because he,35,0,m,1,2,0.07999523772
ic_match,startled,6,The prince startled the waiter because he,35,0,m,2,1,0.2754827574
ic_match,startled,6,The prince startled the waiter because he,35,0,m,2,2,0.2728450124
ic_match,startled,6,The waiter startled the prince because he,35,0,m,1,1,0.1788258228
ic_match,startled,6,The waiter startled the prince because he,35,0,m,1,2,0.0527336228
ic_match,startled,6,The waiter startled the prince because he,35,0,m,2,1,0.4551275599
ic_match,startled,6,The waiter startled the prince because he,35,0,m,2,2,0.2041164516
ic_match,stimulated,6,The prince stimulated the waiter because he,30,0,m,1,1,0.13212232
ic_match,stimulated,6,The prince stimulated the waiter because he,30,0,m,1,2,0.08125120063
ic_match,stimulated,6,The prince stimulated the waiter because he,30,0,m,2,1,0.2772942062
ic_match,stimulated,6,The prince stimulated the waiter because he,30,0,m,2,2,0.2274034931
ic_match,stimulated,6,The waiter stimulated the prince because he,30,0,m,1,1,0.17941007
ic_match,stimulated,6,The waiter stimulated the prince because he,30,0,m,1,2,0.06131560562
ic_match,stimulated,6,The waiter stimulated the prince because he,30,0,m,2,1,0.4553696695
ic_match,stimulated,6,The waiter stimulated the prince because he,30,0,m,2,2,0.181178446
ic_match,struck,6,The prince struck the waiter because he,-8,0,m,1,1,0.1320350521
ic_match,struck,6,The prince struck the waiter because he,-8,0,m,1,2,0.07287356216
ic_match,struck,6,The prince struck the waiter because he,-8,0,m,2,1,0.2759673271
ic_match,struck,6,The prince struck the waiter because he,-8,0,m,2,2,0.2470220125
ic_match,struck,6,The waiter struck the prince because he,-8,0,m,1,1,0.1809639438
ic_match,struck,6,The waiter struck the prince because he,-8,0,m,1,2,0.05345983894
ic_match,struck,6,The waiter struck the prince because he,-8,0,m,2,1,0.4650345266
ic_match,struck,6,The waiter struck the prince because he,-8,0,m,2,2,0.189606903
ic_match,sued,6,The prince sued the waiter because he,-77,0,m,1,1,0.1304918248
ic_match,sued,6,The prince sued the waiter because he,-77,0,m,1,2,0.07708351572
ic_match,sued,6,The prince sued the waiter because he,-77,0,m,2,1,0.2640022602
ic_match,sued,6,The prince sued the waiter because he,-77,0,m,2,2,0.2498341444
ic_match,sued,6,The waiter sued the prince because he,-77,0,m,1,1,0.1768804814
ic_match,sued,6,The waiter sued the prince because he,-77,0,m,1,2,0.051987161
ic_match,sued,6,The waiter sued the prince because he,-77,0,m,2,1,0.4235725767
ic_match,sued,6,The waiter sued the prince because he,-77,0,m,2,2,0.1983631723
ic_match,supported,6,The prince supported the waiter because he,-29,0,m,1,1,0.1317683869
ic_match,supported,6,The prince supported the waiter because he,-29,0,m,1,2,0.07456029554
ic_match,supported,6,The prince supported the waiter because he,-29,0,m,2,1,0.2815663887
ic_match,supported,6,The prince supported the waiter because he,-29,0,m,2,2,0.2391875456
ic_match,supported,6,The waiter supported the prince because he,-29,0,m,1,1,0.1785696467
ic_match,supported,6,The waiter supported the prince because he,-29,0,m,1,2,0.05171787249
ic_match,supported,6,The waiter supported the prince because he,-29,0,m,2,1,0.4574818777
ic_match,supported,6,The waiter supported the prince because he,-29,0,m,2,2,0.1752934375
ic_match,surprised,6,The prince surprised the waiter because he,10,0,m,1,1,0.1300433436
ic_match,surprised,6,The prince surprised the waiter because he,10,0,m,1,2,0.07731401766
ic_match,surprised,6,The prince surprised the waiter because he,10,0,m,2,1,0.2747551099
ic_match,surprised,6,The prince surprised the waiter because he,10,0,m,2,2,0.2582826579
ic_match,surprised,6,The waiter surprised the prince because he,10,0,m,1,1,0.1781602198
ic_match,surprised,6,The waiter surprised the prince because he,10,0,m,1,2,0.05434579179
ic_match,surprised,6,The waiter surprised the prince because he,10,0,m,2,1,0.4476621773
ic_match,surprised,6,The waiter surprised the prince because he,10,0,m,2,2,0.1959556181
ic_match,tailed,6,The prince tailed the waiter because he,58,0,m,1,1,0.131656928
ic_match,tailed,6,The prince tailed the waiter because he,58,0,m,1,2,0.0952839546
ic_match,tailed,6,The prince tailed the waiter because he,58,0,m,2,1,0.2829218689
ic_match,tailed,6,The prince tailed the waiter because he,58,0,m,2,2,0.2916716413
ic_match,tailed,6,The waiter tailed the prince because he,58,0,m,1,1,0.1788616395
ic_match,tailed,6,The waiter tailed the prince because he,58,0,m,1,2,0.06057615581
ic_match,tailed,6,The waiter tailed the prince because he,58,0,m,2,1,0.4730211115
ic_match,tailed,6,The waiter tailed the prince because he,58,0,m,2,2,0.2130121733
ic_match,telephoned,6,The prince telephoned the waiter because he,82,0,m,1,1,0.1300193626
ic_match,telephoned,6,The prince telephoned the waiter because he,82,0,m,1,2,0.07361131778
ic_match,telephoned,6,The prince telephoned the waiter because he,82,0,m,2,1,0.2729133565
ic_match,telephoned,6,The prince telephoned the waiter because he,82,0,m,2,2,0.2449279175
ic_match,telephoned,6,The waiter telephoned the prince because he,82,0,m,1,1,0.1782016167
ic_match,telephoned,6,The waiter telephoned the prince because he,82,0,m,1,2,0.05189672299
ic_match,telephoned,6,The waiter telephoned the prince because he,82,0,m,2,1,0.4516737511
ic_match,telephoned,6,The waiter telephoned the prince because he,82,0,m,2,2,0.1773676618
ic_match,thanked,6,The prince thanked the waiter because he,-92,0,m,1,1,0.1294485366
ic_match,thanked,6,The prince thanked the waiter because he,-92,0,m,1,2,0.08008377254
ic_match,thanked,6,The prince thanked the waiter because he,-92,0,m,2,1,0.2661404116
ic_match,thanked,6,The prince thanked the waiter because he,-92,0,m,2,2,0.2349262553
ic_match,thanked,6,The waiter thanked the prince because he,-92,0,m,1,1,0.178193081
ic_match,thanked,6,The waiter thanked the prince because he,-92,0,m,1,2,0.05460687956
ic_match,thanked,6,The waiter thanked the prince because he,-92,0,m,2,1,0.4341170303
ic_match,thanked,6,The waiter thanked the prince because he,-92,0,m,2,2,0.1883100905
ic_match,tolerated,6,The prince tolerated the waiter because he,4,0,m,1,1,0.1315900503
ic_match,tolerated,6,The prince tolerated the waiter because he,4,0,m,1,2,0.07776968462
ic_match,tolerated,6,The prince tolerated the waiter because he,4,0,m,2,1,0.2768627327
ic_match,tolerated,6,The prince tolerated the waiter because he,4,0,m,2,2,0.2685450181
ic_match,tolerated,6,The waiter tolerated the prince because he,4,0,m,1,1,0.1807091317
ic_match,tolerated,6,The waiter tolerated the prince because he,4,0,m,1,2,0.05322815421
ic_match,tolerated,6,The waiter tolerated the prince because he,4,0,m,2,1,0.4513251474
ic_match,tolerated,6,The waiter tolerated the prince because he,4,0,m,2,2,0.1987573453
ic_match,took away,6,The prince took away the waiter because he,-50,0,m,1,1,0.1314888616
ic_match,took away,6,The prince took away the waiter because he,-50,0,m,1,2,0.08071711883
ic_match,took away,6,The prince took away the waiter because he,-50,0,m,2,1,0.2737937281
ic_match,took away,6,The prince took away the waiter because he,-50,0,m,2,2,0.2452870618
ic_match,took away,6,The waiter took away the prince because he,-50,0,m,1,1,0.1806040798
ic_match,took away,6,The waiter took away the prince because he,-50,0,m,1,2,0.06051403845
ic_match,took away,6,The waiter took away the prince because he,-50,0,m,2,1,0.4559041866
ic_match,took away,6,The waiter took away the prince because he,-50,0,m,2,2,0.1923209866
ic_match,tormented,6,The prince tormented the waiter because he,45,0,m,1,1,0.1315437602
ic_match,tormented,6,The prince tormented the waiter because he,45,0,m,1,2,0.07844778683
ic_match,tormented,6,The prince tormented the waiter because he,45,0,m,2,1,0.2799248972
ic_match,tormented,6,The prince tormented the waiter because he,45,0,m,2,2,0.2809121129
ic_match,tormented,6,The waiter tormented the prince because he,45,0,m,1,1,0.1807579846
ic_match,tormented,6,The waiter tormented the prince because he,45,0,m,1,2,0.05417820211
ic_match,tormented,6,The waiter tormented the prince because he,45,0,m,2,1,0.4574493693
ic_match,tormented,6,The waiter tormented the prince because he,45,0,m,2,2,0.2090311271
ic_match,tracked,6,The prince tracked the waiter because he,36,0,m,1,1,0.1314941564
ic_match,tracked,6,The prince tracked the waiter because he,36,0,m,1,2,0.08668669024
ic_match,tracked,6,The prince tracked the waiter because he,36,0,m,2,1,0.2756803438
ic_match,tracked,6,The prince tracked the waiter because he,36,0,m,2,2,0.2409404844
ic_match,tracked,6,The waiter tracked the prince because he,36,0,m,1,1,0.1796251134
ic_match,tracked,6,The waiter tracked the prince because he,36,0,m,1,2,0.05685188572
ic_match,tracked,6,The waiter tracked the prince because he,36,0,m,2,1,0.4643909175
ic_match,tracked,6,The waiter tracked the prince because he,36,0,m,2,2,0.1932913392
ic_match,trailed,6,The prince trailed the waiter because he,66,0,m,1,1,0.1317559829
ic_match,trailed,6,The prince trailed the waiter because he,66,0,m,1,2,0.07765561351
ic_match,trailed,6,The prince trailed the waiter because he,66,0,m,2,1,0.2788369005
ic_match,trailed,6,The prince trailed the waiter because he,66,0,m,2,2,0.2582765388
ic_match,trailed,6,The waiter trailed the prince because he,66,0,m,1,1,0.1789203599
ic_match,trailed,6,The waiter trailed the prince because he,66,0,m,1,2,0.05194685567
ic_match,trailed,6,The waiter trailed the prince because he,66,0,m,2,1,0.4638431404
ic_match,trailed,6,The waiter trailed the prince because he,66,0,m,2,2,0.1914084314
ic_match,treasured,6,The prince treasured the waiter because he,-76,0,m,1,1,0.1317605167
ic_match,treasured,6,The prince treasured the waiter because he,-76,0,m,1,2,0.07517560262
ic_match,treasured,6,The prince treasured the waiter because he,-76,0,m,2,1,0.2814131095
ic_match,treasured,6,The prince treasured the waiter because he,-76,0,m,2,2,0.2859011705
ic_match,treasured,6,The waiter treasured the prince because he,-76,0,m,1,1,0.1789075803
ic_match,treasured,6,The waiter treasured the prince because he,-76,0,m,1,2,0.05469591006
ic_match,treasured,6,The waiter treasured the prince because he,-76,0,m,2,1,0.4657381651
ic_match,treasured,6,The waiter treasured the prince because he,-76,0,m,2,2,0.2063279813
ic_match,troubled,6,The prince troubled the waiter because he,68,0,m,1,1,0.1323622128
ic_match,troubled,6,The prince troubled the waiter because he,68,0,m,1,2,0.07989841862
ic_match,troubled,6,The prince troubled the waiter because he,68,0,m,2,1,0.2776814936
ic_match,troubled,6,The prince troubled the waiter because he,68,0,m,2,2,0.2768053505
ic_match,troubled,6,The waiter troubled the prince because he,68,0,m,1,1,0.1806666408
ic_match,troubled,6,The waiter troubled the prince because he,68,0,m,1,2,0.05601085313
ic_match,troubled,6,The waiter troubled the prince because he,68,0,m,2,1,0.4532409088
ic_match,troubled,6,The waiter troubled the prince because he,68,0,m,2,2,0.1951035712
ic_match,trusted,6,The prince trusted the waiter because he,-49,0,m,1,1,0.130728757
ic_match,trusted,6,The prince trusted the waiter because he,-49,0,m,1,2,0.08081395786
ic_match,trusted,6,The prince trusted the waiter because he,-49,0,m,2,1,0.2787452234
ic_match,trusted,6,The prince trusted the waiter because he,-49,0,m,2,2,0.2742537058
ic_match,trusted,6,The waiter trusted the prince because he,-49,0,m,1,1,0.1794001603
ic_match,trusted,6,The waiter trusted the prince because he,-49,0,m,1,2,0.05653118657
ic_match,trusted,6,The waiter trusted the prince because he,-49,0,m,2,1,0.4542379129
ic_match,trusted,6,The waiter trusted the prince because he,-49,0,m,2,2,0.2018010534
ic_match,unnerved,6,The prince unnerved the waiter because he,70,0,m,1,1,0.1304334662
ic_match,unnerved,6,The prince unnerved the waiter because he,70,0,m,1,2,0.07855609734
ic_match,unnerved,6,The prince unnerved the waiter because he,70,0,m,2,1,0.2739720125
ic_match,unnerved,6,The prince unnerved the waiter because he,70,0,m,2,2,0.2615639439
ic_match,unnerved,6,The waiter unnerved the prince because he,70,0,m,1,1,0.1786401063
ic_match,unnerved,6,The waiter unnerved the prince because he,70,0,m,1,2,0.05413419312
ic_match,unnerved,6,The waiter unnerved the prince because he,70,0,m,2,1,0.4441017767
ic_match,unnerved,6,The waiter unnerved the prince because he,70,0,m,2,2,0.2014979155
ic_match,unsettled,6,The prince unsettled the waiter because he,62,0,m,1,1,0.1323538864
ic_match,unsettled,6,The prince unsettled the waiter because he,62,0,m,1,2,0.07902108565
ic_match,unsettled,6,The prince unsettled the waiter because he,62,0,m,2,1,0.2778933499
ic_match,unsettled,6,The prince unsettled the waiter because he,62,0,m,2,2,0.2866841188
ic_match,unsettled,6,The waiter unsettled the prince because he,62,0,m,1,1,0.1782902577
ic_match,unsettled,6,The waiter unsettled the prince because he,62,0,m,1,2,0.05044262686
ic_match,unsettled,6,The waiter unsettled the prince because he,62,0,m,2,1,0.4520730319
ic_match,unsettled,6,The waiter unsettled the prince because he,62,0,m,2,2,0.2094854933
ic_match,uplifted,6,The prince uplifted the waiter because he,-1,0,m,1,1,0.1329761355
ic_match,uplifted,6,The prince uplifted the waiter because he,-1,0,m,1,2,0.07904469304
ic_match,uplifted,6,The prince uplifted the waiter because he,-1,0,m,2,1,0.2786997446
ic_match,uplifted,6,The prince uplifted the waiter because he,-1,0,m,2,2,0.2697086202
ic_match,uplifted,6,The waiter uplifted the prince because he,-1,0,m,1,1,0.1795883063
ic_match,uplifted,6,The waiter uplifted the prince because he,-1,0,m,1,2,0.05298564482
ic_match,uplifted,6,The waiter uplifted the prince because he,-1,0,m,2,1,0.4639611128
ic_match,uplifted,6,The waiter uplifted the prince because he,-1,0,m,2,2,0.2024294593
ic_match,upset,6,The prince upset the waiter because he,66,0,m,1,1,0.131974285
ic_match,upset,6,The prince upset the waiter because he,66,0,m,1,2,0.07978472057
ic_match,upset,6,The prince upset the waiter because he,66,0,m,2,1,0.2790820131
ic_match,upset,6,The prince upset the waiter because he,66,0,m,2,2,0.2731181628
ic_match,upset,6,The waiter upset the prince because he,66,0,m,1,1,0.1795863349
ic_match,upset,6,The waiter upset the prince because he,66,0,m,1,2,0.05554868427
ic_match,upset,6,The waiter upset the prince because he,66,0,m,2,1,0.4539920513
ic_match,upset,6,The waiter upset the prince because he,66,0,m,2,2,0.1987347579
ic_match,valued,6,The prince valued the waiter because he,-98,0,m,1,1,0.1320407475
ic_match,valued,6,The prince valued the waiter because he,-98,0,m,1,2,0.08510390071
ic_match,valued,6,The prince valued the waiter because he,-98,0,m,2,1,0.2701216893
ic_match,valued,6,The prince valued the waiter because he,-98,0,m,2,2,0.290237406
ic_match,valued,6,The waiter valued the prince because he,-98,0,m,1,1,0.1791648917
ic_match,valued,6,The waiter valued the prince because he,-98,0,m,1,2,0.05994702417
ic_match,valued,6,The waiter valued the prince because he,-98,0,m,2,1,0.4498338222
ic_match,valued,6,The waiter valued the prince because he,-98,0,m,2,2,0.2282534257
ic_match,venerated,6,The prince venerated the waiter because he,-32,0,m,1,1,0.131930453
ic_match,venerated,6,The prince venerated the waiter because he,-32,0,m,1,2,0.07481123981
ic_match,venerated,6,The prince venerated the waiter because he,-32,0,m,2,1,0.2828240963
ic_match,venerated,6,The prince venerated the waiter because he,-32,0,m,2,2,0.2978136615
ic_match,venerated,6,The waiter venerated the prince because he,-32,0,m,1,1,0.1794772591
ic_match,venerated,6,The waiter venerated the prince because he,-32,0,m,1,2,0.05088214611
ic_match,venerated,6,The waiter venerated the prince because he,-32,0,m,2,1,0.4603135342
ic_match,venerated,6,The waiter venerated the prince because he,-32,0,m,2,2,0.2255084764
ic_match,victimized,6,The prince victimized the waiter because he,15,0,m,1,1,0.1319419337
ic_match,victimized,6,The prince victimized the waiter because he,15,0,m,1,2,0.08070885313
ic_match,victimized,6,The prince victimized the waiter because he,15,0,m,2,1,0.2817130598
ic_match,victimized,6,The prince victimized the waiter because he,15,0,m,2,2,0.2836464243
ic_match,victimized,6,The waiter victimized the prince because he,15,0,m,1,1,0.1812937956
ic_match,victimized,6,The waiter victimized the prince because he,15,0,m,1,2,0.05546713343
ic_match,victimized,6,The waiter victimized the prince because he,15,0,m,2,1,0.4609511107
ic_match,victimized,6,The waiter victimized the prince because he,15,0,m,2,2,0.205855528
ic_match,vilified,6,The prince vilified the waiter because he,26,0,m,1,1,0.1303527085
ic_match,vilified,6,The prince vilified the waiter because he,26,0,m,1,2,0.07807479643
ic_match,vilified,6,The prince vilified the waiter because he,26,0,m,2,1,0.2727534615
ic_match,vilified,6,The prince vilified the waiter because he,26,0,m,2,2,0.2686374129
ic_match,vilified,6,The waiter vilified the prince because he,26,0,m,1,1,0.1783613084
ic_match,vilified,6,The waiter vilified the prince because he,26,0,m,1,2,0.0539685259
ic_match,vilified,6,The waiter vilified the prince because he,26,0,m,2,1,0.4434769247
ic_match,vilified,6,The waiter vilified the prince because he,26,0,m,2,2,0.2061058018
ic_match,visited,6,The prince visited the waiter because he,-45,0,m,1,1,0.1307653474
ic_match,visited,6,The prince visited the waiter because he,-45,0,m,1,2,0.07321171352
ic_match,visited,6,The prince visited the waiter because he,-45,0,m,2,1,0.2756407825
ic_match,visited,6,The prince visited the waiter because he,-45,0,m,2,2,0.2177803139
ic_match,visited,6,The waiter visited the prince because he,-45,0,m,1,1,0.178228282
ic_match,visited,6,The waiter visited the prince because he,-45,0,m,1,2,0.05646756228
ic_match,visited,6,The waiter visited the prince because he,-45,0,m,2,1,0.4560761957
ic_match,visited,6,The waiter visited the prince because he,-45,0,m,2,2,0.1558527769
ic_match,wanted,6,The prince wanted the waiter because he,-26,0,m,1,1,0.1304269391
ic_match,wanted,6,The prince wanted the waiter because he,-26,0,m,1,2,0.09782642509
ic_match,wanted,6,The prince wanted the waiter because he,-26,0,m,2,1,0.2715866637
ic_match,wanted,6,The prince wanted the waiter because he,-26,0,m,2,2,0.2994161982
ic_match,wanted,6,The waiter wanted the prince because he,-26,0,m,1,1,0.1793017057
ic_match,wanted,6,The waiter wanted the prince because he,-26,0,m,1,2,0.0692859503
ic_match,wanted,6,The waiter wanted the prince because he,-26,0,m,2,1,0.4502893616
ic_match,wanted,6,The waiter wanted the prince because he,-26,0,m,2,2,0.2328461125
ic_match,warned,6,The prince warned the waiter because he,-17,0,m,1,1,0.1292135662
ic_match,warned,6,The prince warned the waiter because he,-17,0,m,1,2,0.09940455897
ic_match,warned,6,The prince warned the waiter because he,-17,0,m,2,1,0.2675264618
ic_match,warned,6,The prince warned the waiter because he,-17,0,m,2,2,0.30555813
ic_match,warned,6,The waiter warned the prince because he,-17,0,m,1,1,0.1776660704
ic_match,warned,6,The waiter warned the prince because he,-17,0,m,1,2,0.07125641236
ic_match,warned,6,The waiter warned the prince because he,-17,0,m,2,1,0.4338533149
ic_match,warned,6,The waiter warned the prince because he,-17,0,m,2,2,0.2495733769
ic_match,welcomed,6,The prince welcomed the waiter because he,-17,0,m,1,1,0.1303565485
ic_match,welcomed,6,The prince welcomed the waiter because he,-17,0,m,1,2,0.07845896717
ic_match,welcomed,6,The prince welcomed the waiter because he,-17,0,m,2,1,0.2758400372
ic_match,welcomed,6,The prince welcomed the waiter because he,-17,0,m,2,2,0.2553686824
ic_match,welcomed,6,The waiter welcomed the prince because he,-17,0,m,1,1,0.178723848
ic_match,welcomed,6,The waiter welcomed the prince because he,-17,0,m,1,2,0.05596763071
ic_match,welcomed,6,The waiter welcomed the prince because he,-17,0,m,2,1,0.4528859717
ic_match,welcomed,6,The waiter welcomed the prince because he,-17,0,m,2,2,0.1884510995
ic_match,worried,6,The prince worried the waiter because he,76,0,m,1,1,0.1301238368
ic_match,worried,6,The prince worried the waiter because he,76,0,m,1,2,0.1770444483
ic_match,worried,6,The prince worried the waiter because he,76,0,m,2,1,0.2691804139
ic_match,worried,6,The prince worried the waiter because he,76,0,m,2,2,0.4547591066
ic_match,worried,6,The waiter worried the prince because he,76,0,m,1,1,0.1781779885
ic_match,worried,6,The waiter worried the prince because he,76,0,m,1,2,0.1331550472
ic_match,worried,6,The waiter worried the prince because he,76,0,m,2,1,0.4369821007
ic_match,worried,6,The waiter worried the prince because he,76,0,m,2,2,0.3504426089
ic_match,worried about,6,The prince worried about the waiter because he,-71,0,m,1,1,0.1303101821
ic_match,worried about,6,The prince worried about the waiter because he,-71,0,m,1,2,0.08222528872
ic_match,worried about,6,The prince worried about the waiter because he,-71,0,m,2,1,0.2718081649
ic_match,worried about,6,The prince worried about the waiter because he,-71,0,m,2,2,0.3027086308
ic_match,worried about,6,The waiter worried about the prince because he,-71,0,m,1,1,0.1779173861
ic_match,worried about,6,The waiter worried about the prince because he,-71,0,m,1,2,0.05971819451
ic_match,worried about,6,The waiter worried about the prince because he,-71,0,m,2,1,0.4427592762
ic_match,worried about,6,The waiter worried about the prince because he,-71,0,m,2,2,0.2324661949
ic_match,worshipped,6,The prince worshipped the waiter because he,-54,0,m,1,1,0.1317852092
ic_match,worshipped,6,The prince worshipped the waiter because he,-54,0,m,1,2,0.0768216819
ic_match,worshipped,6,The prince worshipped the waiter because he,-54,0,m,2,1,0.2823878478
ic_match,worshipped,6,The prince worshipped the waiter because he,-54,0,m,2,2,0.2910218113
ic_match,worshipped,6,The waiter worshipped the prince because he,-54,0,m,1,1,0.1789331142
ic_match,worshipped,6,The waiter worshipped the prince because he,-54,0,m,1,2,0.05245516981
ic_match,worshipped,6,The waiter worshipped the prince because he,-54,0,m,2,1,0.4673825945
ic_match,worshipped,6,The waiter worshipped the prince because he,-54,0,m,2,2,0.2170055874
ic_match,wounded,6,The prince wounded the waiter because he,33,0,m,1,1,0.1331651816
ic_match,wounded,6,The prince wounded the waiter because he,33,0,m,1,2,0.08295832407
ic_match,wounded,6,The prince wounded the waiter because he,33,0,m,2,1,0.2837514985
ic_match,wounded,6,The prince wounded the waiter because he,33,0,m,2,2,0.3079817734
ic_match,wounded,6,The waiter wounded the prince because he,33,0,m,1,1,0.1816118631
ic_match,wounded,6,The waiter wounded the prince because he,33,0,m,1,2,0.05530303528
ic_match,wounded,6,The waiter wounded the prince because he,33,0,m,2,1,0.4655631841
ic_match,wounded,6,The waiter wounded the prince because he,33,0,m,2,2,0.2226990228
ic_match,yelled at,6,The prince yelled at the waiter because he,-57,0,m,1,1,0.1299301428
ic_match,yelled at,6,The prince yelled at the waiter because he,-57,0,m,1,2,0.08058767315
ic_match,yelled at,6,The prince yelled at the waiter because he,-57,0,m,2,1,0.2701403365
ic_match,yelled at,6,The prince yelled at the waiter because he,-57,0,m,2,2,0.3326049946
ic_match,yelled at,6,The waiter yelled at the prince because he,-57,0,m,1,1,0.1784837242
ic_match,yelled at,6,The waiter yelled at the prince because he,-57,0,m,1,2,0.05824201535
ic_match,yelled at,6,The waiter yelled at the prince because he,-57,0,m,2,1,0.4588206401
ic_match,yelled at,6,The waiter yelled at the prince because he,-57,0,m,2,2,0.2470162577
ic_match,abandoned,7,The princess abandoned the waitress because she,33,0,f,1,1,0.189523814
ic_match,abandoned,7,The princess abandoned the waitress because she,33,0,f,1,2,0.1135473265
ic_match,abandoned,7,The princess abandoned the waitress because she,33,0,f,2,1,0.2843719522
ic_match,abandoned,7,The princess abandoned the waitress because she,33,0,f,2,2,0.2631114929
ic_match,abandoned,7,The waitress abandoned the princess because she,33,0,f,1,1,0.2056788073
ic_match,abandoned,7,The waitress abandoned the princess because she,33,0,f,1,2,0.111595203
ic_match,abandoned,7,The waitress abandoned the princess because she,33,0,f,2,1,0.4394140377
ic_match,abandoned,7,The waitress abandoned the princess because she,33,0,f,2,2,0.1971292109
ic_match,acclaimed,7,The princess acclaimed the waitress because she,-58,0,f,1,1,0.1910410976
ic_match,acclaimed,7,The princess acclaimed the waitress because she,-58,0,f,1,2,0.1134501301
ic_match,acclaimed,7,The princess acclaimed the waitress because she,-58,0,f,2,1,0.2901340938
ic_match,acclaimed,7,The princess acclaimed the waitress because she,-58,0,f,2,2,0.3028710318
ic_match,acclaimed,7,The waitress acclaimed the princess because she,-58,0,f,1,1,0.2075904665
ic_match,acclaimed,7,The waitress acclaimed the princess because she,-58,0,f,1,2,0.1124863406
ic_match,acclaimed,7,The waitress acclaimed the princess because she,-58,0,f,2,1,0.4452639062
ic_match,acclaimed,7,The waitress acclaimed the princess because she,-58,0,f,2,2,0.211520823
ic_match,accompanied,7,The princess accompanied the waitress because she,-48,0,f,1,1,0.1915083172
ic_match,accompanied,7,The princess accompanied the waitress because she,-48,0,f,1,2,0.117295658
ic_match,accompanied,7,The princess accompanied the waitress because she,-48,0,f,2,1,0.2937491532
